Componente 1,species
-0.6307029313944528,setosa
-0.6229049425319909,setosa
-0.6695203954179318,setosa
-0.6541527588892052,setosa
-0.6487880559888723,setosa
-0.5352727781994511,setosa
-0.656537789993852,setosa
-0.6257804985628276,setosa
-0.6756435043172597,setosa
-0.6456446188852303,setosa
-0.59740823823645,setosa
-0.6389431903256221,setosa
-0.6616125934478085,setosa
-0.7519679431888536,setosa
-0.6003715890013772,setosa
-0.5521572267261678,setosa
-0.5770535929878573,setosa
-0.6037992282085832,setosa
-0.5204834613310048,setosa
-0.6121975551048964,setosa
-0.5576743002488321,setosa
-0.5790126750545553,setosa
-0.737784661697071,setosa
-0.5060938570165965,setosa
-0.6076075792343174,setosa
-0.5902105874078397,setosa
-0.561527888493987,setosa
-0.608453779967403,setosa
-0.612617806800033,setosa
-0.6381847843266271,setosa
-0.6260483796356329,setosa
-0.6096939959117144,setosa
-0.704932238607776,setosa
-0.5140016589867198,setosa
-0.5435130371306205,setosa
-0.6078051870760696,setosa
-0.6286560545936641,setosa
-0.6708791394507784,setosa
-0.6092121859663981,setosa
-0.6299445253954575,setosa
0.2799517663027614,versicolor
0.21514137571473924,versicolor
0.3222231060173576,versicolor
0.059403013068203836,versicolor
0.2625152345996752,versicolor
0.1038310426912501,versicolor
0.24485036170039232,versicolor
-0.1715293856132757,versicolor
0.2142305990934127,versicolor
0.015324961909241153,versicolor
-0.11371032303123807,versicolor
0.13734837970263747,versicolor
0.04399281902480745,versicolor
0.19255976732664337,versicolor
-0.008260915177083938,versicolor
0.2194854888860841,versicolor
0.13327214760409778,versicolor
-0.0005757570603451834,versicolor
0.2543452488995588,versicolor
-0.005608002999631823,versicolor
0.2681683577139121,versicolor
0.09882081512553442,versicolor
0.2890864808244986,versicolor
0.145033537819376,versicolor
0.15928709254221196,versicolor
0.2139627180206075,versicolor
0.29191378199785323,versicolor
0.36914899749077346,versicolor
0.1867691153883616,versicolor
-0.06876975010843112,versicolor
0.05543659407732593,versicolor
0.1758333867650702,versicolor
0.04906762247876373,versicolor
-0.1534442610188561,versicolor
0.06697266073446884,versicolor
0.033029374685132784,versicolor
0.06621425473547382,versicolor
0.1356791970823158,versicolor
-0.15863457492328636,versicolor
0.06205022790284376,versicolor
0.6227713384355381,virginica
0.3460096085834957,virginica
0.6179864344279579,virginica
0.4177893088039316,virginica
0.5636212475370371,virginica
0.7501225989574093,virginica
0.13585780418855797,virginica
0.6089452119831232,virginica
0.5110202145758135,virginica
0.7206085411087574,virginica
0.42413506155664427,virginica
0.43772370235738756,virginica
0.5407937764497072,virginica
0.36322651407125905,virginica
0.4742469476483714,virginica
0.5139326307785074,virginica
0.42467082370225484,virginica
0.7490260386545559,virginica
0.8721942716082874,virginica
0.2829633719251706,virginica
0.6147331842166542,virginica
0.3221338320507946,virginica
0.7580304009275328,virginica
0.3572352366531638,virginica
0.5310367055205477,virginica
0.5469621225684559,virginica
0.32870490836164257,virginica
0.31478381059985294,virginica
0.5165855429559597,virginica
0.4848266625314571,virginica
0.6138649651099976,virginica
0.5583431388985162,virginica
0.3460096085834957,virginica
0.6238196438809093,virginica
0.6386515182640254,virginica
0.5514616240001934,virginica
0.4071464972650779,virginica
0.44714261898268914,virginica
0.4882075852867699,virginica
0.3120663225341599,virginica
