Componente 1,species
-0.6200996597322074,setosa
-0.5247573012712963,setosa
-0.6730445443401019,setosa
-0.6274553785259613,setosa
-0.6187409156993608,setosa
-0.6445537559251892,setosa
-0.593932344171762,setosa
-0.6874957069046899,setosa
-0.6923698848788329,setosa
-0.6139765508328795,setosa
-0.021575977562209858,versicolor
-0.05892488444518085,versicolor
0.032341241917190566,versicolor
0.2889063944857838,versicolor
0.10966425214420161,versicolor
0.18226693425187324,versicolor
0.2777248031632583,versicolor
0.19561540969619495,versicolor
0.037683926443952465,versicolor
0.04684065933926074,versicolor
0.6330436323692096,virginica
0.6874909166514084,virginica
0.5434892461418291,virginica
0.291133357625287,virginica
0.3054101311939724,virginica
0.7635079345735881,virginica
0.5478056435967905,virginica
0.40658569910783504,virginica
0.2925346591728032,virginica
0.5358713436180823,virginica
