Componente 1,species
-0.6456446188852304,setosa
-0.6616125934478085,setosa
-0.5204834613310049,setosa
-0.6121975551048965,setosa
-0.5615278884939872,setosa
-0.6381847843266271,setosa
-0.6200996597322075,setosa
-0.5247573012712965,setosa
-0.5939323441717621,setosa
-0.6078051870760697,setosa
0.10383104269125021,versicolor
0.24485036170039232,versicolor
-0.008260915177083827,versicolor
0.2543452488995589,versicolor
-0.0056080029996317116,versicolor
0.145033537819376,versicolor
0.291913781997853,versicolor
0.18676911538836183,versicolor
0.03234124191719068,versicolor
0.5636212475370376,virginica
0.5110202145758137,virginica
0.42413506155664404,virginica
0.8721942716082874,virginica
0.31478381059985294,virginica
0.5165855429559599,virginica
0.6874909166514084,virginica
0.5434892461418294,virginica
0.5583431388985164,virginica
0.6238196438809093,virginica
0.5514616240001934,virginica
