Componente 1,species
-0.6307029313944528,setosa
-0.6487880559888725,setosa
-0.5974082382364501,setosa
-0.6389431903256222,setosa
-0.5521572267261681,setosa
-0.5770535929878575,setosa
-0.7377846616970711,setosa
-0.6084537799674031,setosa
-0.6126178068000331,setosa
-0.673044544340102,setosa
-0.626048379635633,setosa
-0.704932238607776,setosa
-0.5435130371306206,setosa
0.21514137571473924,versicolor
-0.11371032303123807,versicolor
0.2194854888860841,versicolor
0.13327214760409778,versicolor
-0.0005757570603450723,versicolor
0.2139627180206075,versicolor
-0.058924884445180736,versicolor
0.18226693425187346,versicolor
0.2777248031632583,versicolor
0.06621425473547382,versicolor
0.7501225989574093,virginica
0.7206085411087574,virginica
0.7580304009275326,virginica
0.2911333576252869,virginica
0.40658569910783526,virginica
0.34600960858349616,virginica
0.4071464972650779,virginica
