Componente 1,species
-0.5352727781994512,setosa
-0.6257804985628277,setosa
-0.5060938570165965,setosa
-0.6076075792343174,setosa
-0.5902105874078398,setosa
-0.6274553785259616,setosa
-0.618740915699361,setosa
-0.6445537559251893,setosa
-0.6139765508328796,setosa
-0.5140016589867198,setosa
-0.6708791394507784,setosa
-0.6299445253954576,setosa
0.05940301306820406,versicolor
0.04399281902480745,versicolor
0.26816835771391223,versicolor
0.36914899749077346,versicolor
-0.021575977562209747,versicolor
0.10966425214420183,versicolor
-0.1534442610188559,versicolor
0.06697266073446884,versicolor
0.033029374685132784,versicolor
0.1356791970823158,versicolor
0.34600960858349616,virginica
0.4377237023573878,virginica
0.36322651407125905,virginica
0.47424694764837183,virginica
0.7490260386545561,virginica
0.35723523665316403,virginica
0.2925346591728034,virginica
0.4882075852867699,virginica
