y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9999980589687931,1.9409632046048307e-06,6.800231075364981e-11
setosa,setosa,0.9999994791023545,5.208805739836168e-07,1.7071467179633847e-11
setosa,setosa,0.9999999970342441,2.9656764686018003e-09,7.942287147978139e-14
setosa,setosa,0.9999143383824658,8.565795206402904e-05,3.6654700541132794e-09
setosa,setosa,0.9999998874456335,1.125509431943338e-07,3.423259681177751e-12
setosa,setosa,0.9999997229769285,2.7701427198261423e-07,8.799525724347282e-12
setosa,setosa,0.9999984859650886,1.513982540091883e-06,5.237131260679306e-11
setosa,setosa,0.9999998920010953,1.079956264872459e-07,3.2782965029567445e-12
setosa,setosa,0.999999911572343,8.842499790343069e-08,2.6590981097859998e-12
setosa,setosa,0.9999999707064416,2.9292720332297924e-08,8.380116242153305e-13
versicolor,versicolor,2.0465744879266065e-66,0.6162027905631334,0.38379720943686657
versicolor,versicolor,8.080643267046857e-44,0.9740380963001413,0.025961903699858725
versicolor,versicolor,1.5267383348597066e-69,0.5108035212824242,0.4891964787175757
versicolor,versicolor,1.5170473856896222e-49,0.9439297270419944,0.05607027295800564
versicolor,versicolor,2.246297578551993e-51,0.9287338833367292,0.07126611666327078
versicolor,versicolor,1.1076709134030704e-58,0.8243971900247458,0.17560280997525424
versicolor,virginica,5.6845360479846956e-70,0.49609458802514533,0.5039054119748546
versicolor,virginica,2.782952056541701e-82,0.15620544256567748,0.8437945574343225
versicolor,versicolor,5.4602300631042316e-55,0.8871461808934475,0.1128538191065525
versicolor,versicolor,1.323855067947023e-25,0.9978965579156814,0.0021034420843185357
virginica,virginica,5.59107245813726e-128,0.00040280586833686953,0.9995971941316631
virginica,virginica,1.1814630888555807e-74,0.3418963012186957,0.6581036987813043
virginica,virginica,7.626079583791721e-159,6.349051983444086e-06,0.9999936509480166
virginica,virginica,2.6050733122703154e-80,0.1945127459835593,0.8054872540164407
virginica,virginica,2.2700300534685414e-111,0.003728426072547763,0.9962715739274522
virginica,virginica,1.8907800998801016e-114,0.002470223298187164,0.9975297767018129
virginica,virginica,1.0742246177255929e-75,0.3108090382135236,0.6891909617864764
virginica,virginica,1.6881178804027662e-73,0.37809259124750666,0.6219074087524933
virginica,virginica,1.3102981501318907e-108,0.005389810633904193,0.9946101893660958
virginica,virginica,1.1887915211140643e-102,0.011898309819931388,0.9881016901800687
