y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9849999961427008,0.008891778690200162,3.951257803454217e-14
setosa,setosa,0.9949999669416022,3.305832514143558e-08,0.005000000000072641
setosa,setosa,0.9816644072456039,0.00988674183970589,9.90561935262662e-15
setosa,setosa,0.9949999901085298,9.89145200618573e-09,0.005000000000018174
setosa,setosa,0.9828697323730461,0.008778539639258431,0.005000000000016898
setosa,setosa,0.9999999379928585,6.199990789628068e-08,7.233662398159122e-12
setosa,setosa,0.9823534842097676,0.00931564492177451,0.008330870868457591
setosa,setosa,0.9849999921078239,0.0050000078921216065,0.007966917228227986
setosa,setosa,0.9785295041914577,0.0128680901584766,8.116214600905698e-15
setosa,setosa,0.9999999895641782,1.0435796307510752e-08,2.5408536765462424e-14
versicolor,versicolor,0.012646503341878855,0.6903410504305005,0.25701244622762065
versicolor,versicolor,1.374985443976491e-48,0.9284395267336367,0.06253708482405258
versicolor,virginica,0.01,0.48414969501246613,0.49575938503392547
versicolor,versicolor,0.005,0.9617936729892002,0.033075327897714404
versicolor,versicolor,1.2054597914762133e-54,0.6719989635877188,0.32155341698523254
versicolor,versicolor,0.0042905593043698715,0.9719073664847053,0.02380207421092483
versicolor,versicolor,0.010303274996820167,0.836342385660582,0.13335433934259774
versicolor,versicolor,0.005000000000034803,0.9650984285066231,0.013083676823516896
versicolor,versicolor,0.006202192756369615,0.8811829852777111,0.08761482196591935
versicolor,versicolor,5.229741698763197e-29,0.9991420296227205,0.0008579703772795396
virginica,virginica,5.243353975925842e-108,6.558666810674467e-05,0.9999344133318933
virginica,virginica,1.529988755372383e-65,0.2783076609705456,0.7158227682499834
virginica,virginica,3.344931281395897e-107,0.005085726955080747,0.9949142730449192
virginica,virginica,1.595833792147858e-75,0.04058264934198319,0.9594173506580168
virginica,virginica,0.004697703431563278,0.009227551797901115,0.9860747447705356
virginica,virginica,8.811240171576901e-131,1.4630009334284726e-06,0.9999985369990666
virginica,versicolor,5.740438065014575e-41,0.9091861477026449,0.08502562382841179
virginica,virginica,1.1228915413970251e-105,0.0001255833787682717,0.9998744166212317
virginica,virginica,1.0064822794263914e-89,0.014870368589752745,0.9801292418736031
virginica,virginica,0.009888971337941522,5.16620907286462e-07,0.9670346551695168
