y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9949999684517764,0.005000031547764688,4.589394145517886e-13
setosa,setosa,0.9949999814236163,0.005000018576325255,5.836622033004199e-14
setosa,setosa,0.9899999783220111,0.010000021677965827,2.3041358253463537e-14
setosa,setosa,0.975694019767814,0.011958599374116929,3.5485107435391953e-15
setosa,setosa,0.9899999914552912,0.005000008544354351,0.005000000000354487
setosa,setosa,0.9649999573133414,0.005000042679627036,0.02107362183176436
setosa,setosa,0.9849999472366158,0.005000052761857015,0.009910863021078908
setosa,setosa,0.9999999518087985,4.819087269207216e-08,3.288099664711156e-13
setosa,setosa,0.9849979362230512,0.005002063677628538,0.010000000099320273
setosa,setosa,0.9949999841736226,0.005000015826173672,2.0381887325715614e-13
versicolor,versicolor,0.01523438834745401,0.9303413094804576,0.030033644230678783
versicolor,versicolor,3.414291008916089e-48,0.9609365559329814,0.03344213915515305
versicolor,versicolor,9.391569317106557e-38,0.957431345946026,0.03850830692867029
versicolor,versicolor,2.1352586523921158e-55,0.9473590202825244,0.04739076815563754
versicolor,versicolor,0.007396811098223248,0.9872381909910435,0.005364997910733154
versicolor,versicolor,9.412140439365206e-59,0.9694465422985454,0.022363706074988176
versicolor,versicolor,0.005006332114222487,0.9636458849283607,0.03134778295741682
versicolor,versicolor,1.5118664474687125e-32,0.9874953837051013,0.0069430549823252365
versicolor,versicolor,1.8925139678516977e-64,0.64,0.36
versicolor,versicolor,3.106459811317335e-32,0.9993365877115958,0.0006634122884041246
virginica,virginica,6.328134097007026e-91,0.1284733199648726,0.8638623203517708
virginica,virginica,0.005,0.039349380512271014,0.949902266529985
virginica,virginica,0.005,0.009027479171989802,0.985052714729099
virginica,virginica,7.432814707759011e-81,0.28500000000000003,0.7150000000000001
virginica,virginica,7.448941707780769e-100,0.03678684050139702,0.9569465410287072
virginica,virginica,3.51573196323229e-107,0.0140383491744346,0.9859616508255653
virginica,virginica,0.006372267233059159,0.07166158687648772,0.9219661458904532
virginica,virginica,0.011025990155110334,2.056002389707425e-06,0.9722578212888264
virginica,virginica,7.458955122256746e-184,0.006835362557329462,0.974623058566732
virginica,versicolor,1.2226276960096248e-68,0.56,0.44
