y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9949999999999998,0.00500000000000021,6.274926885243791e-23
setosa,setosa,0.9999999999999998,2.0148795648868485e-16,1.4322302591011947e-23
setosa,setosa,1.0,4.799448182887758e-21,7.552203135702298e-28
setosa,setosa,0.9999999999859233,1.4076583637538098e-11,2.8070778166338915e-19
setosa,setosa,0.9999999999999929,6.916602866130956e-15,1.738281716138861e-21
setosa,setosa,0.9949999999999999,0.005000000000000045,3.38683417860585e-24
setosa,setosa,0.9999999999999937,6.3061679091448575e-15,2.2593432216716417e-22
setosa,setosa,1.0,8.841786498578745e-19,2.1365434893925645e-25
setosa,setosa,1.0,4.1694120332804416e-19,7.200840963009187e-26
setosa,setosa,1.0,7.056821247443342e-18,7.152492431929476e-25
versicolor,virginica,4.874451449408921e-163,0.3704471719608972,0.6213650289967657
versicolor,versicolor,5.428059097202741e-91,0.989861964943213,0.005202028014273325
versicolor,versicolor,7.288954374920603e-155,0.505160803694165,0.48813375261118574
versicolor,versicolor,7.005878949820732e-127,0.9641943214418934,0.030856406398076897
versicolor,versicolor,6.230832594953364e-108,0.9992759335217605,0.0007240664782395429
versicolor,versicolor,8.984895821868296e-119,0.9932900525423713,0.0067099474576287265
versicolor,versicolor,9.770911249795695e-145,0.8379641565617393,0.15273006489472288
versicolor,virginica,3.1635930733886955e-174,0.20343104366007425,0.7898409703117193
versicolor,versicolor,9.182348536363218e-128,0.9928457313325114,0.007154268667488696
versicolor,versicolor,7.400324154138025e-55,0.9999995874890502,4.1251094970714125e-07
virginica,virginica,8.671897871400732e-274,2.042063180977723e-10,0.9999999997957938
virginica,virginica,2.0117716891863607e-183,0.01867789118981237,0.9768121113785053
virginica,virginica,0.0,1.8324429267297698e-11,0.9999999999816755
virginica,virginica,4.642759310549045e-172,0.11387648387368884,0.8808222785845472
virginica,virginica,2.359652087170647e-256,4.319617666446561e-08,0.9999999568038233
virginica,virginica,7.100259111114512e-264,6.181681191164484e-07,0.9999993818318809
virginica,virginica,1.0903826920984027e-164,0.1706374919207821,0.8243227862633711
virginica,virginica,6.573794063292213e-171,0.155,0.845
virginica,virginica,3.4087762201703524e-247,5.502996434268551e-07,0.9999994497003566
virginica,virginica,5.56953701309991e-234,0.18744028032914173,0.8036937323462061
