y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,1.0,3.894045457063371e-19,2.5821236797115435e-24
setosa,setosa,0.885,0.115,9.84456075171052e-23
setosa,setosa,1.0,3.835535960338188e-20,2.839956746888163e-25
setosa,setosa,0.9999999999826206,1.7379250610447882e-11,5.850388794186825e-17
setosa,setosa,0.9999999999997966,2.032731971049252e-13,6.922999299652747e-19
setosa,setosa,1.0,1.2505357371698845e-17,3.006038645874983e-23
setosa,setosa,1.0,3.4261643838295455e-19,2.5349379638565652e-24
setosa,setosa,1.0,1.5638128401208724e-19,7.5174106985889225e-25
setosa,setosa,1.0,2.856680481547653e-19,2.1657190256128698e-24
setosa,setosa,1.0,2.5173489869481745e-19,1.1586254548627725e-24
versicolor,versicolor,4.1379801435576184e-88,0.9948801904067662,0.005119809593233724
versicolor,versicolor,4.406773862720038e-108,0.9898392516861699,0.010160748313830025
versicolor,versicolor,2.454150324017349e-72,0.9999639254954529,3.607450454722067e-05
versicolor,versicolor,1.643220966339971e-38,0.9811353102331777,0.009349682563229452
versicolor,versicolor,1.893365815423996e-84,0.9998464435724339,0.00015355642756606974
versicolor,versicolor,3.708252398169291e-79,0.9998758398891251,0.000124160110874838
versicolor,versicolor,2.970804139482966e-84,0.9997697779703942,0.00023022202960580254
versicolor,versicolor,4.63833791016035e-90,0.999378567959444,0.0006214320405558993
versicolor,versicolor,5.356177503878246e-34,0.9899986861543077,0.006539867113690883
versicolor,versicolor,2.0789306123147778e-80,0.9998621236545409,0.00013787634545903211
virginica,virginica,1.1025794428398917e-242,3.2036127479304096e-08,0.9999999679638726
virginica,virginica,9.133575620274408e-205,0.004864384542658952,0.9900836162302018
virginica,virginica,1.3614409726908038e-165,0.03841864644159769,0.9575294288048385
virginica,virginica,1.130119899906907e-252,1.80376630248346e-08,0.999999981962337
virginica,virginica,1.0405687240835893e-258,1.6193875354774118e-09,0.9999999983806123
virginica,virginica,2.223868879706193e-209,0.0022226211075344424,0.9930844630787272
virginica,virginica,2.0192338643268766e-162,0.05469683123451825,0.9404748581369462
virginica,virginica,1.0591328970769501e-181,0.0006932946399054676,0.9993067053600945
virginica,virginica,8.53105205606051e-218,1.215881336784799e-06,0.9999987841186633
virginica,virginica,7.83634810468357e-158,0.1387932212983619,0.8552501358236788
