y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9644653345448873,0.018823468836264987,0.016711196618847693
setosa,setosa,0.9632454155181847,0.018980863303117736,0.01777372117869766
setosa,setosa,0.9581956043545218,0.022501818309281375,0.01930257733619698
setosa,setosa,0.9466811191424658,0.025156422912339303,0.028162457945194994
setosa,setosa,0.9425387382728058,0.030435218689094747,0.027026043038099606
setosa,setosa,0.9070748489916638,0.051918146763001764,0.04100700424533445
setosa,setosa,0.9602062034993957,0.021757550434415886,0.018036246066188304
setosa,setosa,0.968173944362627,0.016942999301828104,0.014883056335545111
setosa,setosa,0.9513606423645367,0.028779467318950255,0.019859890316512974
setosa,setosa,0.9651887252700528,0.018207901976576835,0.016603372753370482
versicolor,versicolor,0.036471348577005555,0.8880292055418215,0.07549944588117277
versicolor,versicolor,0.010027767600322028,0.9672868790385675,0.022685353361110626
versicolor,versicolor,0.018264139201425878,0.9668729528568969,0.014862907941677113
versicolor,versicolor,0.009498909628257241,0.9488997486025667,0.04160134176917617
versicolor,versicolor,0.013457090931180532,0.9800973554912021,0.006445553577617438
versicolor,versicolor,0.015401169194342102,0.9718926755964425,0.012706155209215156
versicolor,versicolor,0.010467592193541831,0.9190138993800743,0.07051850842638387
versicolor,versicolor,0.013155264156856077,0.9818878087335488,0.004956927109595018
versicolor,versicolor,0.018584721678163194,0.7334692243940956,0.24794605392774124
versicolor,versicolor,0.00982810969580017,0.9809329904583791,0.009238899845820632
virginica,virginica,0.011508284607726092,0.08099306387945308,0.9074986515128208
virginica,virginica,0.009252100767418153,0.025485437295185053,0.9652624619373966
virginica,virginica,0.009040768456128829,0.011153897552191247,0.9798053339916797
virginica,virginica,0.009679620425207362,0.01680956316612546,0.9735108164086673
virginica,virginica,0.0147974450969071,0.005053249117008184,0.9801493057860847
virginica,virginica,0.012028491984938642,0.010976909607614884,0.9769945984074466
virginica,virginica,0.009283142100807289,0.06203431582230394,0.9286825420768888
virginica,virginica,0.020988380992768004,0.02298975933914465,0.9560218596680872
virginica,virginica,0.03273254518910974,0.016507691773408408,0.9507597630374819
virginica,virginica,0.01869666150498146,0.41785451323986333,0.563448825255155
