y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9703536882667415,0.016127257127743464,0.013519054605515021
setosa,setosa,0.7335113337286302,0.19488581586082904,0.0716028504105408
setosa,setosa,0.9593094324729298,0.022020526828695083,0.018670040698375353
setosa,setosa,0.9530493205576048,0.02978266205391953,0.01716801738847555
setosa,setosa,0.9639986928997966,0.02113816604287048,0.014863141057332835
setosa,setosa,0.9492717053055192,0.03231398469750511,0.01841430999697572
setosa,setosa,0.9677220444928213,0.017347455556616712,0.014930499950561928
setosa,setosa,0.9631349444282601,0.020754434482203734,0.0161106210895358
setosa,setosa,0.9676754070393192,0.017752251436951395,0.014572341523729354
setosa,setosa,0.9665513995079985,0.018898346217390317,0.01455025427461105
versicolor,versicolor,0.008565567342481685,0.9612730923495866,0.030161340307931602
versicolor,versicolor,0.00893948177429034,0.9617485780242637,0.029311940201446042
versicolor,versicolor,0.008802831996369704,0.9816304320859943,0.009566735917635953
versicolor,versicolor,0.02526399352146662,0.9454216855048917,0.029314320973641665
versicolor,versicolor,0.008236613710214936,0.9693761191196973,0.022387267170087734
versicolor,versicolor,0.013390101499499006,0.97970497168037,0.006904926820131251
versicolor,versicolor,0.00986807046013851,0.9782882796667068,0.01184364987315466
versicolor,versicolor,0.009160197670613626,0.9820826998728815,0.008757102456504906
versicolor,versicolor,0.033352814849274305,0.9449570104388312,0.021690174711894248
versicolor,versicolor,0.009022542481791676,0.978588612353498,0.012388845164710222
virginica,virginica,0.011375229737108092,0.00564362450889812,0.9829811457539938
virginica,virginica,0.012190414131405624,0.018458054358355888,0.9693515315102385
virginica,virginica,0.009083350772892806,0.043263111527833235,0.9476535376992741
virginica,virginica,0.009949005191840244,0.00573445383940043,0.9843165409687594
virginica,virginica,0.014243434589445726,0.007552825721900354,0.9782037396886539
virginica,virginica,0.011231792654965394,0.010621644837884837,0.9781465625071497
virginica,virginica,0.010659429947843246,0.0616685959595109,0.9276719740926459
virginica,virginica,0.009689539067055303,0.039019446767195626,0.951291014165749
virginica,virginica,0.0161685736534709,0.01833371653328366,0.9654977098132453
virginica,virginica,0.011607004692379512,0.17845055781484853,0.8099424374927722
