y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9999999878688016,1.1994686060565715e-08,1.3651226477726747e-10
setosa,setosa,0.9999999929330793,6.977036521593547e-09,8.988421349488691e-11
setosa,setosa,0.9999999965120185,3.4310738576338334e-09,5.690764803911617e-11
setosa,setosa,0.9999993763318169,6.192552181635384e-07,4.4129650506120764e-09
setosa,setosa,0.9999860384417679,1.3879169592510412e-05,8.238863939226358e-08
setosa,setosa,0.9999999810324083,1.877083679424842e-08,1.9675499350768973e-10
setosa,setosa,0.9999998870920843,1.1197995168668808e-07,9.279640037804054e-10
setosa,setosa,0.9999999924859749,7.4199449060404064e-09,9.408010920942599e-11
setosa,setosa,0.9999998934083332,1.057103437736433e-07,8.813230470467673e-10
setosa,setosa,0.999999979126638,2.0660226335067365e-08,2.13135671178673e-10
versicolor,versicolor,3.0049904701472166e-44,0.9420200063183017,0.05797999368169832
versicolor,versicolor,3.704520501704983e-57,0.8298068535767418,0.17019314642325836
versicolor,versicolor,8.987430043737958e-38,0.9661853834860781,0.033814616513921966
versicolor,versicolor,3.212306383921289e-16,0.9927387216104266,0.007261278389573313
versicolor,versicolor,3.2547266377043306e-41,0.9550555973986488,0.04494440260135134
versicolor,versicolor,1.600537185174762e-40,0.9575724622209227,0.04242753777907725
versicolor,versicolor,9.50440473241382e-42,0.9530029004995492,0.0469970995004509
versicolor,versicolor,1.8661936744302263e-49,0.9099813811441508,0.0900186188558492
versicolor,versicolor,1.8361485437575312e-12,0.9940090831795543,0.0059909168186093945
versicolor,versicolor,1.2772200461460158e-39,0.9606319590743395,0.03936804092566056
virginica,virginica,4.492141531158605e-112,0.016405024244598526,0.9835949757554013
virginica,virginica,4.3049078325350884e-95,0.09313136616633562,0.9068686338336643
virginica,virginica,3.414464935748442e-75,0.447423714249161,0.5525762857508391
virginica,virginica,1.5345682378067432e-123,0.004734118879559554,0.9952658811204406
virginica,virginica,7.888293858111144e-117,0.009839953236245917,0.9901600467637541
virginica,virginica,5.284259832873461e-96,0.08531670556757152,0.9146832944324286
virginica,virginica,2.2440096698904012e-79,0.3454504017661474,0.6545495982338527
virginica,virginica,1.2343849191617286e-88,0.1682399828299719,0.8317600171700281
virginica,virginica,3.305873295597717e-94,0.10132237317371484,0.8986776268262852
virginica,virginica,2.835843874479281e-74,0.4706670057065587,0.5293329942934412
