y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9902097552697678,0.0061950622597563045,0.0035951824704759734
setosa,setosa,0.9901415159008513,0.006198328460536493,0.0036601556386121822
setosa,setosa,0.9894852247765533,0.005656049323569713,0.004858725899877024
setosa,setosa,0.9896942212403514,0.005781296752381447,0.004524482007267018
setosa,setosa,0.9907709746070364,0.005743279410764253,0.0034857459821993663
setosa,setosa,0.9921748185315862,0.004337137755817373,0.0034880437125963688
setosa,setosa,0.971392760616477,0.024551181659432132,0.004056057724090848
setosa,setosa,0.9913034653142386,0.0045005959689660745,0.004195938716795298
setosa,setosa,0.989076832209164,0.0067113623665402905,0.0042118054242957755
setosa,setosa,0.992253620334825,0.004276617637230997,0.0034697620279440277
versicolor,versicolor,0.002424784593135408,0.9954353884667886,0.0021398269400760466
versicolor,versicolor,0.00333056894145609,0.9948631300146122,0.001806301043931761
versicolor,versicolor,0.00221287107481693,0.9966903981053532,0.0010967308198299556
versicolor,virginica,0.002717928438223019,0.3920092534135176,0.6052728181482594
versicolor,versicolor,0.005590079887237135,0.9600686038589269,0.034341316253835893
versicolor,versicolor,0.008715105820180279,0.9281538699064468,0.06313102427337294
versicolor,versicolor,0.0037042946910920546,0.9442116912081748,0.05208401410073313
versicolor,versicolor,0.0034223166402094617,0.9367166333222874,0.05986105003750307
versicolor,versicolor,0.0032154655902836946,0.9946689720981644,0.002115562311551872
versicolor,versicolor,0.0017022760997776325,0.9934379189937688,0.004859804906453705
virginica,virginica,0.003345865825462593,0.0059504423176052,0.9907036918569323
virginica,virginica,0.010640491052188636,0.019178586274240815,0.9701809226735705
virginica,virginica,0.0023339801647144377,0.0009665151649527266,0.9966995046703329
virginica,versicolor,0.003048393337779842,0.6827136292366445,0.3142379774255758
virginica,versicolor,0.003991813136514425,0.5389777146059727,0.4570304722575128
virginica,virginica,0.0034021534929239527,0.0039323605470518355,0.9926654859600241
virginica,virginica,0.004383834480867552,0.0027714655756495474,0.9928446999434828
virginica,virginica,0.002888760504289724,0.07976181017211278,0.9173494293235975
virginica,virginica,0.00317057473245057,0.3351361726695953,0.6616932525979542
virginica,virginica,0.0024517757966591464,0.004311870813665673,0.9932363533896751
