y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9811021854344222,0.010020988991155482,0.008876825574422254
setosa,setosa,0.9919546299772444,0.0038395626947270783,0.004205807328028619
setosa,setosa,0.9800806400242098,0.012632962283494358,0.007286397692295913
setosa,setosa,0.9563880281751892,0.037197295487254055,0.006414676337556627
setosa,setosa,0.9829411218668768,0.00919896874335704,0.007859909389766108
setosa,setosa,0.9661780368465643,0.014341063239588073,0.019480899913847678
setosa,setosa,0.9875073038712427,0.008130143894056339,0.004362552234700857
setosa,setosa,0.9918534318069663,0.004312968852032746,0.00383359934100095
setosa,setosa,0.9848362615599047,0.010375982447198636,0.004787755992896868
setosa,setosa,0.9863899091223866,0.007098462834586521,0.00651162804302698
versicolor,versicolor,0.043660180707789896,0.9118373004510207,0.04450251884118927
versicolor,versicolor,0.002742829220740757,0.9633797375770361,0.033877433202223035
versicolor,versicolor,0.0027464943415468194,0.8600997405361992,0.13715376512225405
versicolor,versicolor,0.0024184519621202496,0.9106241755042184,0.08695737253366123
versicolor,versicolor,0.006852336299176722,0.9805332094853543,0.01261445421546909
versicolor,versicolor,0.010936996958294413,0.8143521153825318,0.17471088765917375
versicolor,versicolor,0.002737759743150235,0.9607566225844292,0.036505617672420526
versicolor,versicolor,0.002337341658112349,0.9659589101581404,0.03170374818374723
versicolor,versicolor,0.004484702681545472,0.6168383488599896,0.37867694845846495
versicolor,versicolor,0.002052346825661597,0.9742597534643753,0.023687899709963055
virginica,virginica,0.006153636496305113,0.3275996620095339,0.666246701494161
virginica,virginica,0.0024026322734418044,0.05991572964910616,0.9376816380774521
virginica,virginica,0.0025009035568821086,0.012682871510147352,0.9848162249329706
virginica,versicolor,0.0030741841578196963,0.5218372658772766,0.47508854996490363
virginica,virginica,0.005085740171933015,0.09315202842512299,0.9017622314029439
virginica,virginica,0.0030170571331245197,0.045342339970006536,0.9516406028968689
virginica,virginica,0.002810928408726645,0.180391395454329,0.8167976761369444
virginica,virginica,0.01746569888855406,0.01522250678341091,0.9673117943280352
virginica,virginica,0.013737917626189877,0.01830268013213051,0.9679594022416795
virginica,versicolor,0.005099855381249159,0.624897314487362,0.3700028301313888
