y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9909026436630421,0.005059263709713167,0.0040380926272447215
setosa,setosa,0.7558219624493685,0.20840181275897723,0.035776224791654196
setosa,setosa,0.9913893985936943,0.004532844933044085,0.004077756473261567
setosa,setosa,0.9888029701628445,0.00695214215552222,0.0042448876816333254
setosa,setosa,0.9833266710542744,0.011925036072205405,0.004748292873520103
setosa,setosa,0.9875160730699207,0.007790356559354336,0.004693570370724996
setosa,setosa,0.9837878859751121,0.011127871315523931,0.005084242709363893
setosa,setosa,0.9842407670884112,0.01203098385879745,0.0037282490527912743
setosa,setosa,0.9715702196378827,0.023768523962906525,0.0046612563992108015
setosa,setosa,0.9739693771284922,0.01240586579237669,0.013624757079131156
versicolor,versicolor,0.006736460528861909,0.9399116110199559,0.05335192845118222
versicolor,versicolor,0.002048568446498212,0.8619703453309339,0.13598108622256783
versicolor,versicolor,0.009212255360577792,0.9405405756450964,0.05024716899432569
versicolor,versicolor,0.004207194170668084,0.9747288821673024,0.021063923662029548
versicolor,versicolor,0.006856995707058987,0.9585256402382634,0.03461736405467767
versicolor,versicolor,0.006021800910271805,0.9760951511032138,0.017883047986514324
versicolor,versicolor,0.0024470903712968616,0.9815381005419543,0.016014809086748783
versicolor,versicolor,0.004431624424156181,0.9487629439996159,0.04680543157622783
versicolor,versicolor,0.006104186158849275,0.9296562518952278,0.06423956194592297
versicolor,versicolor,0.004628648238525463,0.9706209820572347,0.02475036970423987
virginica,virginica,0.002653221996351005,0.03423501512182197,0.963111762881827
virginica,virginica,0.0027605267241875304,0.012844787073513468,0.984394686202299
virginica,virginica,0.002259975541038328,0.3732845854290814,0.6244554390298804
virginica,virginica,0.0028059474999873745,0.014452573497487457,0.9827414790025251
virginica,virginica,0.015711239117389506,0.008550762110266815,0.9757379987723438
virginica,virginica,0.0025642167449529303,0.02869276017261638,0.9687430230824308
virginica,virginica,0.0027728448326983404,0.16922856633562425,0.8279985888316773
virginica,virginica,0.0029136051984159366,0.1179845212461345,0.8791018735554497
virginica,virginica,0.004532574176137849,0.16921977323298554,0.8262476525908765
virginica,versicolor,0.0024212060408053317,0.6018217863113657,0.39575700764782906
