y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,1.0,1.9795140194113846e-18,7.04342075385255e-27
setosa,setosa,1.0,2.7123702242700008e-17,2.2569778022261803e-26
setosa,setosa,1.0,1.37077038536901e-18,1.8360712626473128e-27
setosa,setosa,1.0,1.8636877351951627e-17,2.734861044957114e-26
setosa,setosa,1.0,5.676253517044266e-19,2.7377151018020054e-27
setosa,setosa,0.9999999999999925,7.447647998661393e-15,1.5066007478223757e-22
setosa,setosa,1.0,8.938276532293606e-18,2.1907423084725597e-26
setosa,setosa,1.0,9.868207021782395e-18,2.957818140786331e-26
setosa,setosa,1.0,9.829500445716525e-18,8.993957578577462e-27
setosa,setosa,1.0,7.017280543339379e-18,1.2102713355388688e-26
versicolor,versicolor,2.3122245183045313e-95,0.881392149512387,0.10297550599020461
versicolor,versicolor,3.5301052053068e-89,0.9526662660967982,0.039410954864363246
versicolor,versicolor,5.1081592029502816e-108,0.7192452901781226,0.2696764496379012
versicolor,versicolor,1.496761091296087e-62,0.9949894598826285,0.005010540117371418
versicolor,versicolor,2.1717886961150853e-94,0.8870606641028582,0.10719498142499706
versicolor,versicolor,7.650019770547684e-80,0.9996036638795209,0.00039633612047893635
versicolor,versicolor,0.009194604800008159,0.8032212842949684,0.18758411090502342
versicolor,versicolor,0.01,0.9899999433829494,5.6617050631193864e-08
versicolor,versicolor,2.1640901023985436e-86,0.9919361719338604,0.008063828066139533
versicolor,versicolor,5.774677224543527e-62,0.9899659781546253,0.010034021845374778
virginica,virginica,2.1042548676431614e-223,3.437302304907514e-11,0.9999999999656269
virginica,virginica,5.391392984238092e-134,0.033154328906799646,0.9668456710932003
virginica,virginica,1.0091675191139411e-193,2.7916213591104488e-08,0.9999999720837863
virginica,virginica,1.1404032188759248e-154,0.0006904180581610637,0.9993095819418389
virginica,virginica,1.502873540875201e-191,8.517208109843337e-08,0.9999999148279191
virginica,virginica,7.863199796380236e-239,1.890661734221407e-11,0.9999999999810933
virginica,versicolor,6.154362894744299e-96,0.7,0.30000000000000004
virginica,virginica,9.88209380463187e-200,0.005000147637548181,0.9949998523624519
virginica,virginica,8.9013513612857e-168,0.0051346812959810135,0.9948653187040191
virginica,virginica,1.2728065254059537e-233,2.214654702953619e-13,0.9999999999997785
