y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.99,0.01,0.0
setosa,setosa,0.99,0.01,0.0
setosa,setosa,0.98,0.02,0.0
setosa,setosa,0.85,0.15,0.0
setosa,setosa,0.98,0.01,0.01
setosa,setosa,0.93,0.01,0.06
setosa,setosa,0.97,0.01,0.02
setosa,setosa,1.0,0.0,0.0
setosa,setosa,0.97,0.01,0.02
setosa,setosa,0.99,0.01,0.0
versicolor,versicolor,0.12,0.82,0.06
versicolor,versicolor,0.0,0.91,0.09
versicolor,versicolor,0.0,1.0,0.0
versicolor,versicolor,0.0,0.98,0.02
versicolor,versicolor,0.02,0.96,0.02
versicolor,versicolor,0.0,0.99,0.01
versicolor,versicolor,0.02,0.92,0.06
versicolor,versicolor,0.0,0.95,0.05
versicolor,versicolor,0.0,0.88,0.12
versicolor,versicolor,0.0,1.0,0.0
virginica,virginica,0.0,0.1,0.9
virginica,virginica,0.01,0.06,0.93
virginica,virginica,0.01,0.11,0.88
virginica,virginica,0.0,0.37,0.63
virginica,virginica,0.0,0.09,0.91
virginica,virginica,0.0,0.02,0.98
virginica,virginica,0.02,0.02,0.96
virginica,virginica,0.08,0.0,0.92
virginica,virginica,0.0,0.06,0.94
virginica,versicolor,0.0,0.72,0.28
