y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9898395804366416,0.004966710487771854,0.005193709075586529
setosa,setosa,0.9839580742316544,0.009581446929279525,0.006460478839066049
setosa,setosa,0.9900196421984128,0.004510751253954954,0.0054696065476322435
setosa,setosa,0.9899603153581167,0.004846113003559376,0.005193571638323912
setosa,setosa,0.9898135620625377,0.004991342813680619,0.005195095123781647
setosa,setosa,0.9901165930359728,0.00464243624243848,0.005240970721588745
setosa,setosa,0.9891156720288571,0.0055875855858803685,0.005296742385262546
setosa,setosa,0.9898068406977338,0.004532986582210519,0.005660172720055666
setosa,setosa,0.9897102065175221,0.004553379445087639,0.005736414037390372
setosa,setosa,0.9897128696992927,0.005083799092807841,0.005203331207899446
versicolor,versicolor,0.0021857808609090403,0.9924948774690284,0.005319341670062535
versicolor,versicolor,0.0029708412277720127,0.9918122867277921,0.005216872044435871
versicolor,versicolor,0.0016935012086907821,0.9912846561547883,0.007021842636520927
versicolor,versicolor,0.003230288977074513,0.7161141929175558,0.2806555181053696
versicolor,versicolor,0.0016294841520296214,0.9272949302973631,0.07107558555060736
versicolor,versicolor,0.0019908846149324956,0.9519609127401794,0.046048202644888264
versicolor,versicolor,0.003134363066185619,0.7148244426228757,0.2820411943109387
versicolor,versicolor,0.0020974904293894364,0.9413489810911502,0.05655352847946045
versicolor,versicolor,0.0016698201265678801,0.9910024723840857,0.007327707489346473
versicolor,versicolor,0.0016370924605253515,0.9904342017794469,0.007928705760027795
virginica,virginica,0.0038751836570978413,0.003180110202143659,0.9929447061407585
virginica,virginica,0.004151557000113062,0.0030608640429835568,0.9927875789569034
virginica,virginica,0.003435669428854994,0.006372453141173187,0.9901918774299718
virginica,versicolor,0.003247357357982481,0.6607449487706569,0.3360076938713606
virginica,virginica,0.0033376325008088424,0.3731556682516664,0.6235066992475249
virginica,virginica,0.004616566794820687,0.003978751972213123,0.9914046812329661
virginica,virginica,0.0034575323073231913,0.006045037708266882,0.9904974299844099
virginica,virginica,0.003255115167164298,0.057293439325918676,0.939451445506917
virginica,versicolor,0.003257714916890966,0.6573465957876247,0.3393956892954843
virginica,virginica,0.0033967684993265615,0.007022948766435909,0.9895802827342375
