y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9899737638039046,0.004740237061451379,0.005285999134644047
setosa,setosa,0.9896743641748975,0.005005026909004168,0.005320608916098385
setosa,setosa,0.9893835618085195,0.00460965376329465,0.0060067844281858395
setosa,setosa,0.9832344182521278,0.009758760293546359,0.0070068214543259014
setosa,setosa,0.9863653624849439,0.0074633143554408135,0.006171323159615301
setosa,setosa,0.98962905664715,0.005042237771380854,0.005328705581469291
setosa,setosa,0.9900068160677788,0.004706905245008456,0.005286278687212675
setosa,setosa,0.9900319800706129,0.004457608317656959,0.00551041161173017
setosa,setosa,0.989663026722255,0.0050143808254419575,0.005322592452303068
setosa,setosa,0.9900217171379657,0.004691283500825168,0.005286999361209039
versicolor,versicolor,0.0018441498445631553,0.9845743991407332,0.013581451014703556
versicolor,versicolor,0.0019023661143767892,0.947090636977122,0.05100699690850122
versicolor,versicolor,0.0018786617024608254,0.9851928272999522,0.0129285109975871
versicolor,versicolor,0.013207240123316349,0.9739298891371243,0.012862870739559377
versicolor,versicolor,0.0017942353950356653,0.9832591320312499,0.014946632573714449
versicolor,versicolor,0.0019905588180438383,0.986451625384695,0.011557815797261081
versicolor,versicolor,0.00179704830286993,0.9833538746562993,0.014849077040830655
versicolor,versicolor,0.00175781278758653,0.7725526145533675,0.22568957265904588
versicolor,versicolor,0.014303642659701347,0.972416702970147,0.013279654370151757
versicolor,versicolor,0.0018136404898278363,0.9838527418279591,0.014333617682213078
virginica,virginica,0.003640046155456851,0.0035436996710480656,0.9928162541734951
virginica,virginica,0.0033695470580913955,0.0057663262949494845,0.9908641266469591
virginica,virginica,0.003101466359374864,0.21386854232579056,0.7830299913148346
virginica,virginica,0.0036892402157516556,0.0033678430399421227,0.9929429167443062
virginica,virginica,0.0037635384875395763,0.0031827537269984323,0.993053707785462
virginica,virginica,0.0033358949816191,0.0062678748381587435,0.9903962301802223
virginica,virginica,0.003153618638086107,0.06777597279509608,0.9290704085668179
virginica,virginica,0.002937327686551532,0.032003242027075246,0.9650594302863733
virginica,virginica,0.0030331957019786317,0.01597874779655364,0.9809880565014677
virginica,virginica,0.0030386975047019993,0.28811576305672065,0.7088455394385772
