y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9880080831067499,0.006497490372834741,0.005494426520415414
setosa,setosa,0.9891597335743425,0.005595943871763363,0.005244322553894239
setosa,setosa,0.9900171604866664,0.004805335836147084,0.005177503677186413
setosa,setosa,0.9879301321211353,0.005221169873297166,0.00684869800556754
setosa,setosa,0.9894044135978545,0.005394236479460571,0.005201349922684952
setosa,setosa,0.9858708326242851,0.008117924094255397,0.006011243281459629
setosa,setosa,0.9892469837450262,0.005524778458887621,0.005228237796086158
setosa,setosa,0.9894288997907863,0.005373629656414993,0.005197470552798614
setosa,setosa,0.9798917119325544,0.012674456643898682,0.007433831423546963
setosa,setosa,0.9889395303016103,0.005772813798823131,0.0052876558995665094
versicolor,versicolor,0.006210347227636758,0.9786752601807907,0.015114392591572594
versicolor,versicolor,0.0018402750781319672,0.7730043161580095,0.22515540876385848
versicolor,versicolor,0.0017859320608429575,0.9798474505031904,0.01836661743596663
versicolor,versicolor,0.002711784710451785,0.8921952046476712,0.10509301064187702
versicolor,versicolor,0.002733180825119813,0.984429912404702,0.012836906770178283
versicolor,versicolor,0.002527992929373422,0.9074273122770059,0.0900446947936207
versicolor,versicolor,0.001995303539653606,0.8968876414473526,0.10111705501299381
versicolor,versicolor,0.0017988851380893575,0.9806541440097684,0.017546970852142223
versicolor,versicolor,0.002578392947277447,0.9031445021103295,0.09427710494239305
versicolor,versicolor,0.002021770075768196,0.9839669337567749,0.014011296167456857
virginica,virginica,0.003834480366305182,0.29667485099885904,0.6994906686348358
virginica,virginica,0.004026508017870312,0.07854912937899489,0.9174243626031349
virginica,virginica,0.00382923857607914,0.026946704616731917,0.9692240568071889
virginica,versicolor,0.003652107384454236,0.6159039267463068,0.380443965869239
virginica,virginica,0.0038376016482104033,0.4164045062125271,0.5797578921392624
virginica,virginica,0.0036843919623111166,0.05790377077681261,0.9384118372608763
virginica,virginica,0.0035708892697737674,0.050513446319156136,0.9459156644110701
virginica,virginica,0.006753919699129862,0.012794988117182127,0.980451092183688
virginica,virginica,0.008794456976086006,0.018863158218130525,0.9723423848057834
virginica,versicolor,0.003573586811237694,0.6066840166508429,0.38974239653791926
