y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.991751145371918,0.005382888980236791,0.002865965647845204
setosa,setosa,0.9908395440978676,0.0062763972377697964,0.0028840586643626128
setosa,setosa,0.991453617841943,0.00581614631751236,0.0027302358405446167
setosa,setosa,0.994111002718853,0.003431059613894958,0.002457937667252087
setosa,setosa,0.9810306960954713,0.016176453954145364,0.0027928499503831554
setosa,setosa,0.9814549436136427,0.015068091195889373,0.0034769651904679125
setosa,setosa,0.9932328037335431,0.004068966591956281,0.002698229674500622
setosa,setosa,0.9923742876854326,0.004969950167243554,0.002655762147323874
setosa,setosa,0.9776415575197319,0.018668967525204704,0.003689474955063391
setosa,setosa,0.9924487878334414,0.004794914064773129,0.002756298101785475
versicolor,versicolor,0.00707566920587988,0.9885523109280813,0.0043720198660388045
versicolor,versicolor,0.0030097258291311895,0.9927674749625031,0.004222799208365783
versicolor,versicolor,0.0028327129658637317,0.9943207317150963,0.0028465553190399257
versicolor,versicolor,0.0018797610261869523,0.9903189545503874,0.0078012844234256916
versicolor,versicolor,0.00756787885696652,0.9893670109869732,0.003065110156060187
versicolor,versicolor,0.0030876700546731343,0.9931830803667157,0.0037292495786112254
versicolor,versicolor,0.0023316159376184464,0.9899716254364835,0.007696758625897989
versicolor,versicolor,0.003470234108984844,0.9939513048948103,0.002578460996204838
versicolor,versicolor,0.0015367647626669222,0.9831608929801058,0.015302342257227264
versicolor,versicolor,0.0038431424928194644,0.9932171339229505,0.0029397235842299374
virginica,virginica,0.003100053647645776,0.008262355062275226,0.988637591290079
virginica,virginica,0.0025686265673002585,0.007188043435115379,0.9902433299975844
virginica,virginica,0.002487834108019525,0.0035701568136831925,0.9939420090782973
virginica,virginica,0.003019566128675414,0.004958335014763037,0.9920220988565616
virginica,virginica,0.0026726876420310906,0.005323497335680848,0.9920038150222881
virginica,virginica,0.002598034805975927,0.0035998369017220663,0.993802128292302
virginica,virginica,0.0025203261015921703,0.0048545251475271955,0.9926251487508806
virginica,virginica,0.003987966027205457,0.002551129659591905,0.9934609043132027
virginica,virginica,0.003572422173869607,0.001121351657668262,0.9953062261684622
virginica,virginica,0.0034862533081868163,0.05028191983993882,0.9462318268518743
