y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9871555775743921,0.009481211638881984,0.0033632107867259432
setosa,setosa,0.9914053063897402,0.005709896183864194,0.0028847974263956242
setosa,setosa,0.9955669302951666,0.0023119620701326418,0.0021211076347007066
setosa,setosa,0.985108907646678,0.011290985312410674,0.003600107040911343
setosa,setosa,0.985077870060162,0.01125752741772509,0.003664602522112858
setosa,setosa,0.9870275260259094,0.009756872897667475,0.0032156010764231406
setosa,setosa,0.988659557123791,0.008180627459615565,0.0031598154165933656
setosa,setosa,0.9914029100035265,0.005814482511849176,0.0027826074846242716
setosa,setosa,0.9920747193225827,0.005278737011943975,0.002646543665473269
setosa,setosa,0.9891703315995944,0.0077788420013582635,0.0030508263990472973
versicolor,versicolor,0.0021362108922515764,0.9026281370820382,0.09523565202571022
versicolor,versicolor,0.0035420541260794496,0.9934267020296973,0.003031243844223292
versicolor,versicolor,0.0016491765169307623,0.9558527121387762,0.04249811134429307
versicolor,versicolor,0.0019321455253970084,0.9870733573892392,0.010994497085363928
versicolor,versicolor,0.0028877752551225403,0.9930692121503781,0.004043012594499276
versicolor,versicolor,0.002903184205071216,0.9920571624222949,0.005039653372633817
versicolor,versicolor,0.0021831092084533964,0.9811985514611706,0.01661833933037601
versicolor,versicolor,0.0021449005099618526,0.8727305960922475,0.12512450339779083
versicolor,versicolor,0.0020906499723182463,0.9890803247726079,0.00882902525507392
versicolor,versicolor,0.008227297102639003,0.9890010051595949,0.0027716977377661026
virginica,virginica,0.002430057224299034,0.002708474005550147,0.9948614687701508
virginica,virginica,0.0033629124342409453,0.016278810870116234,0.9803582766956427
virginica,virginica,0.003343036801040695,0.0018233789598939665,0.9948335842390653
virginica,virginica,0.003429781574916259,0.0189376037966754,0.9776326146284083
virginica,virginica,0.002417014519024123,0.003376781996462557,0.9942062034845134
virginica,virginica,0.0026953718685944652,0.004090437413292846,0.9932141907181127
virginica,virginica,0.0037697889548518756,0.03236520801207851,0.9638650030330697
virginica,virginica,0.003594739772062561,0.02040511772017208,0.9760001425077653
virginica,virginica,0.002179416465137113,0.0024920531567974445,0.9953285303780655
virginica,virginica,0.0028453070564035876,0.02664290623278558,0.9705117867108108
