WhiteElo,BlackElo,MovesCount,GameElo,EloDiff,Result
0.3838158871566444,0.42303473491773314,0.1610738255033557,0.3918106686701728,0.42897047086991225,1-0
0.3162583518930958,0.3349177330895795,0.053691275167785234,0.3121712997746056,0.45251396648044695,0-1
0.29918337045285825,0.3122486288848263,0.10738255033557047,0.291885800150263,0.4588986432561852,1-0
0.3314773570898293,0.3473491773308959,0.2080536912751678,0.32644628099173556,0.45530726256983245,0-1
0.6005939123979214,0.6084095063985375,0.10067114093959731,0.5965439519158527,0.45969672785315246,1-0
0.548626577579807,0.549908592321755,0.30201342281879195,0.5401953418482345,0.46767757382282527,0-1
0.3756495916852265,0.38574040219378436,0.2885906040268456,0.36851990984222394,0.4608938547486034,0-1
0.7717149220489978,0.7159049360146253,0.3221476510067114,0.738542449286251,0.5263367916999202,0-1
0.4528582034149963,0.45118829981718467,0.1476510067114094,0.4410217881292262,0.4724660814046289,0-1
0.682256867112101,0.6994515539305303,0.2684563758389262,0.6848234410217882,0.44812450119712693,0-1
0.3637713437268003,0.3762340036563072,0.053691275167785234,0.3576258452291511,0.45849960095770154,0-1
0.19710467706013365,0.24021937842778793,0.15436241610738255,0.20323065364387682,0.4277733439744613,1-0
0.5671863400148478,0.5056672760511883,0.22147651006711408,0.5270473328324569,0.5359138068635276,1-0
0.5248700816629547,0.5393053016453383,0.18791946308724833,0.5229151014274982,0.4537110933758979,1-0
0.2899034892353378,0.3085923217550275,0.053691275167785234,0.28549962434259957,0.4529130087789306,1-0
0.3934669636228657,0.40767824497257776,0.18791946308724833,0.3888054094665665,0.45610534716679973,1-0
0.593170007423905,0.6255941499085924,0.1610738255033557,0.6018031555221638,0.4329608938547486,1-0
0.512249443207127,0.5561243144424132,0.2080536912751678,0.5251690458302029,0.42178770949720673,0-1
0.2572383073496659,0.26361974405850097,0.12751677852348994,0.24567993989481596,0.466879489225858,1-0
0.48960653303637713,0.5297989031078612,0.18120805369127516,0.5,0.42617717478052675,1-0
0.31551596139569416,0.3484460694698355,0.14093959731543623,0.31893313298271975,0.43695131683958505,0-1
0.5887156644394952,0.5926873857404023,0.21476510067114093,0.5826446280991736,0.4640861931364725,0-1
0.4276169265033408,0.4409506398537477,0.2751677852348993,0.4229902329075883,0.4565043894652834,0-1
0.38270230141054196,0.396709323583181,0.28187919463087246,0.3775356874530429,0.4565043894652834,0-1
0.4261321455085375,0.4318098720292505,0.087248322147651,0.41773102930127726,0.46488427773343977,1-0
0.7323682256867112,0.7272394881170019,0.12751677852348994,0.724267468069121,0.47166799680766164,0-1
0.5025983667409057,0.5367458866544791,0.32885906040268453,0.5101427498121713,0.432561851556265,1-0
0.40757238307349664,0.420109689213894,0.2080536912751678,0.4023290758827949,0.45770151636073425,0-1
0.4751299183370453,0.48665447897623404,0.006711409395973154,0.4706987227648385,0.45770151636073425,1-0
0.5515961395694136,0.5648994515539306,0.2348993288590604,0.5495867768595042,0.45450917797286516,0-1
0.33890126206384563,0.3583180987202925,0.2483221476510067,0.33583771600300527,0.451316839584996,0-1
0.47438752783964366,0.48775137111517375,0.24161073825503354,0.4706987227648385,0.4557063048683161,1-0
0.6310319227913883,0.6365630712979891,0.21476510067114093,0.6265965439519159,0.4616919393455707,0-1
0.40126206384558283,0.36782449725776967,0.060402684563758385,0.37227648384673184,0.5079808459696729,0-1
0.6807720861172977,0.6954296160877514,0.11409395973154363,0.6818181818181819,0.45091779728651243,0-1
0.6778025241276912,0.703473491773309,0.18791946308724833,0.6844477836213374,0.4389465283320032,1-0
0.29881217520415737,0.30347349177330896,0.26174496644295303,0.2873779113448535,0.4680766161213089,1-0
0.3489235337787676,0.35978062157221213,0.44966442953020136,0.3414725770097671,0.46049481245011975,0-1
0.6829992576095026,0.6599634369287021,0.3087248322147651,0.6649135987978964,0.49201915403032725,0-1
0.404974016332591,0.4387568555758684,0.18120805369127516,0.4105935386927123,0.4345570630486832,0-1
0.3066072754268745,0.3151736745886655,0.2751677852348993,0.29714500375657404,0.46368715083798884,0-1
0.27468448403860435,0.2731261425959781,0.20134228187919462,0.25957926371149515,0.4752593774940144,1-0
0.4769858945805494,0.4822669104204754,0.22147651006711408,0.46919609316303534,0.4644852354349561,0-1
0.4951744617668894,0.476782449725777,0.24161073825503354,0.4755822689706988,0.49002394253790904,1-0
0.4424647364513734,0.4383912248628885,0.18791946308724833,0.42937640871525173,0.4752593774940144,1-0
