y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9925114872752554,0.0049362887605452445,0.0025522239641993343
setosa,setosa,0.9906451216033667,0.0065506851809962715,0.002804193215636957
setosa,setosa,0.9929708666523918,0.004532593161616867,0.0024965401859913788
setosa,setosa,0.9906707679902973,0.0064768723707532205,0.0028523596389494117
setosa,setosa,0.9930490761587045,0.004466812699615017,0.0024841111416804163
setosa,setosa,0.9882342958649649,0.008392012194539777,0.0033736919404953342
setosa,setosa,0.9926023938653166,0.0048075201790710505,0.002590085955612332
setosa,setosa,0.9913604904812766,0.005923602485715206,0.0027159070330081965
setosa,setosa,0.9909032885035012,0.006196735312893368,0.0028999761836054983
setosa,setosa,0.9905692296605653,0.006619971469945234,0.002810798869489454
versicolor,versicolor,0.002453373811283396,0.9893735401671331,0.008173086021583502
versicolor,versicolor,0.0023181575849411107,0.9915065051609735,0.006175337254085356
versicolor,versicolor,0.0019780233681544104,0.9747108502439812,0.023311126387864374
versicolor,versicolor,0.0026647261150750897,0.9939955408442749,0.003339733040650054
versicolor,versicolor,0.0016831533790698373,0.9901650398871884,0.008151806733741808
versicolor,versicolor,0.001952438557732085,0.9928079023017968,0.005239659140471076
versicolor,versicolor,0.0021080692343331186,0.9880826433371932,0.009809287428473722
versicolor,versicolor,0.014878261411101278,0.9812410738689794,0.0038806647199193024
versicolor,versicolor,0.0019395430413582447,0.9921239235872336,0.005936533371408151
versicolor,versicolor,0.004157798420892716,0.9924699845691011,0.0033722170100062335
virginica,virginica,0.0022022552883994777,0.0012488416710457757,0.9965489030405548
virginica,virginica,0.0032443795704196537,0.010533217429909236,0.9862224029996711
virginica,virginica,0.00234838211274989,0.0024034186850521843,0.995248199202198
virginica,virginica,0.002434144005120718,0.004362636978247542,0.9932032190166318
virginica,virginica,0.0021491848321421414,0.0019844734967608404,0.995866341671097
virginica,virginica,0.0030673382690372423,0.001766180691539006,0.9951664810394237
virginica,virginica,0.007375895672623339,0.1678931727750878,0.8247309315522888
virginica,virginica,0.0026181504364980374,0.0024765153403373407,0.9949053342231646
virginica,virginica,0.002298064504015002,0.0031321249537824016,0.9945698105422026
virginica,virginica,0.002734145047923027,0.0017917676521204925,0.9954740872999566
