y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9870058113227792,0.009607446508926715,0.0033867421682941077
setosa,setosa,0.99128868515567,0.005807066842994922,0.002904248001335088
setosa,setosa,0.9954997884825151,0.0023661996322968575,0.0021340118851881076
setosa,setosa,0.9849554047929571,0.011418773159668662,0.0036258220473742537
setosa,setosa,0.9849239128199374,0.011385188466951244,0.0036908987131113328
setosa,setosa,0.986877657958099,0.00988469682776785,0.0032376452141331374
setosa,setosa,0.9885200655629938,0.008298423338311945,0.0031815110986943562
setosa,setosa,0.9912861940505671,0.005912670755515357,0.0028011351939175445
setosa,setosa,0.9919645360931543,0.005371569045952557,0.0026638948608930864
setosa,setosa,0.9890348003741894,0.00789371895438094,0.0030714806714296074
versicolor,versicolor,0.0021482782320592217,0.9037005790549792,0.09415114271296156
versicolor,versicolor,0.003629531206073362,0.9934618085730369,0.0029086602208897275
versicolor,versicolor,0.0016502752932271243,0.9569289213312178,0.04142080337555512
versicolor,versicolor,0.001972876039478913,0.9874633339685512,0.010563789991969857
versicolor,versicolor,0.002963158624351814,0.9931850420376122,0.003851799338036021
versicolor,versicolor,0.0029800415744385953,0.9922257683929354,0.0047941900326259465
versicolor,versicolor,0.0022306295112722403,0.9817342061130379,0.016035164375689883
versicolor,versicolor,0.0021663939676490234,0.8738958899546497,0.12393771607770128
versicolor,versicolor,0.0021322799964614957,0.9894839217699476,0.00838379823359095
versicolor,versicolor,0.008426955534770382,0.9888071309791354,0.002765913486094197
virginica,virginica,0.002369664551149589,0.0028316653230234957,0.9947986701258269
virginica,virginica,0.0032837956733999096,0.016682069643247786,0.9800341346833523
virginica,virginica,0.003266068302324744,0.0018972934981270658,0.9948366381995482
virginica,virginica,0.0033602458325330308,0.019573353293907705,0.9770664008735593
virginica,virginica,0.002356715592877024,0.003531790783999086,0.9941114936231239
virginica,virginica,0.002629582526686402,0.0042779469245585715,0.9930924705487549
virginica,virginica,0.0036998488905660098,0.03314967066047754,0.9631504804489565
virginica,virginica,0.0035246206650455885,0.021104818303001115,0.9753705610319533
virginica,virginica,0.0021239852445409783,0.002605951792419023,0.99527006296304
virginica,virginica,0.002777399887414173,0.02694891214711814,0.9702736879654676
