y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9816790437931788,0.009828873576595284,0.008492082630225745
setosa,setosa,0.9925674483223907,0.0036505964386844758,0.003781955238924797
setosa,setosa,0.9807888960178673,0.01241157483175151,0.006799529150381163
setosa,setosa,0.9571874907004971,0.03699725139004181,0.0058152579094609405
setosa,setosa,0.9835964863755374,0.009015497599621993,0.007388016024840564
setosa,setosa,0.9673498474708612,0.01413752849739531,0.018512624031743703
setosa,setosa,0.9880935972562868,0.00794853367529907,0.003957869068414029
setosa,setosa,0.9924447816200122,0.004115311398424519,0.003439906981563293
setosa,setosa,0.9855597754821486,0.010139902311414602,0.00430032220643681
setosa,setosa,0.9869378645202641,0.006927282816029338,0.006134852663706681
versicolor,versicolor,0.04330784494898454,0.9178366401525917,0.03885551489842357
versicolor,versicolor,0.002572698392087655,0.9662620621751798,0.03116523943273252
versicolor,versicolor,0.0026015151620493748,0.8665578324445626,0.13084065239338805
versicolor,versicolor,0.0022926853814715857,0.9164982511240041,0.08120906349452427
versicolor,versicolor,0.006572941453662273,0.9822816709320459,0.01114538761429195
versicolor,versicolor,0.010786797313290922,0.8206134189076041,0.16859978377910503
versicolor,versicolor,0.0025623638656818285,0.9633238753502178,0.0341137607841004
versicolor,versicolor,0.002181516082748742,0.9688323750658402,0.02898610885141122
versicolor,versicolor,0.004612439433905705,0.6189009943339752,0.37648656623211907
versicolor,versicolor,0.0019209169317377355,0.9782841139543845,0.019794969113877625
virginica,virginica,0.006329412700998507,0.3281097237084113,0.6655608635905902
virginica,virginica,0.002634327406653752,0.05860518730595732,0.9387604852873889
virginica,virginica,0.00252403890276741,0.01180954219982836,0.9856664188974043
virginica,versicolor,0.003212517459345455,0.5218040544597305,0.474983428080924
virginica,virginica,0.005260300167637476,0.09171870593643595,0.9030209938959266
virginica,virginica,0.003208186470863909,0.043956099912831045,0.952835713616305
virginica,virginica,0.00300694223478183,0.17912366479464087,0.8178693929705773
virginica,virginica,0.01778189909069463,0.014181789068137891,0.9680363118411677
virginica,virginica,0.014718750589604175,0.01775152515081713,0.9675297242595786
virginica,versicolor,0.005246090432565225,0.6269090316239311,0.3678448779435037
