Componente 1,Componente 2,species
-2.6841256259695387,0.31939724658508606,setosa
-2.7141416872943247,-0.17700122506479765,setosa
-2.8889905690592963,-0.1449494260855726,setosa
-2.745342855641409,-0.3182989792519315,setosa
-2.7287165365545327,0.32675451293490543,setosa
-2.280859632844497,0.7413304490629038,setosa
-2.8205377507406095,-0.08946138452858232,setosa
-2.6261449731466344,0.16338495969831346,setosa
-2.8863827317805506,-0.5783117541867204,setosa
-2.6727557978209537,-0.11377424587413465,setosa
-2.50694709065186,0.6450688986485593,setosa
-2.612755230908724,0.014729939161360228,setosa
-2.7861092661880167,-0.2351120002017364,setosa
-3.22380374386565,-0.5113945870063992,setosa
-2.644750389942037,1.1787646364375597,setosa
-2.3860390335311417,1.3380623304006427,setosa
-2.6235278752244313,0.8106795141812446,setosa
-2.6482967062543836,0.31184914459334045,setosa
-2.199820323617586,0.8728390389621978,setosa
-2.587986399878772,0.5135603087492644,setosa
-2.310256215242521,0.3913459356538791,setosa
-2.543705228757159,0.43299606327901596,setosa
-3.2159394156486134,0.13346806953851065,setosa
-2.302733182226208,0.09870885481408731,setosa
-2.3557540491237736,-0.03728185967739517,setosa
-2.506668906925821,-0.14601688049528505,setosa
-2.46882007312134,0.13095148943523682,setosa
-2.5623199061960187,0.367718857434185,setosa
-2.6395347153845448,0.3120399802352667,setosa
-2.6319893872743454,-0.19696122492432888,setosa
-2.587398476689352,-0.20431849127414914,setosa
-2.409932497002177,0.41092426422955786,setosa
-2.648862334349918,0.8133638202969484,setosa
-2.598736749100594,1.093145759449345,setosa
-2.6369268781057986,-0.12132234786587937,setosa
-2.86624165211867,0.06936447158006409,setosa
-2.625238049850376,0.5993700213794071,setosa
-2.8006841154482243,0.2686437377979667,setosa
-2.9805020437819914,-0.4879583444286313,setosa
-2.590006313968098,0.2290438368269978,setosa
1.2848256888583478,0.6851604704673111,versicolor
0.9324885323123162,0.31833363826263383,versicolor
1.4643023219913909,0.5042628153092075,versicolor
0.1833177199583753,-0.8279590118206341,versicolor
1.0881032577116647,0.07459067519771789,versicolor
0.641669084258079,-0.4182468715686767,versicolor
1.0950606626324442,0.28346827006153585,versicolor
-0.749122669829652,-1.0048909611819,versicolor
1.0441318260534338,0.22836189978839538,versicolor
-0.008745404082892705,-0.7230819050048325,versicolor
-0.5078408838353186,-1.2659711905264004,versicolor
0.5116985574475974,-0.10398123549903726,versicolor
0.2649765081120501,-0.5500364636804811,versicolor
0.9849345104708904,-0.12481785412635382,versicolor
-0.1739253716817668,-0.2548542087025911,versicolor
0.9278607809442443,0.4671794944415124,versicolor
0.6602837616969381,-0.3529696657238448,versicolor
0.23610499331767354,-0.3336107668249184,versicolor
0.9447337280198163,-0.5431455507797667,versicolor
0.04522697629870365,-0.5838343774718675,versicolor
1.1162831773500486,-0.08461685219477832,versicolor
0.357888417997307,-0.06892503165601571,versicolor
1.298183875358915,-0.32778730833391556,versicolor
0.9217289224470369,-0.18273779362136722,versicolor
0.7148533259114105,0.14905594436978387,versicolor
0.900174373172165,0.32850447383432524,versicolor
1.3320244367220866,0.2444408760163439,versicolor
1.5578021550660681,0.2674954473102602,versicolor
0.8132906498175414,-0.16335030068761203,versicolor
-0.3055837780243067,-0.3682621897545939,versicolor
-0.06812649206835975,-0.7051721317994692,versicolor
-0.18962247237849805,-0.6802867635281382,versicolor
0.1364287115580165,-0.31403243824923877,versicolor
1.3800264359155126,-0.42095428731387585,versicolor
0.5880064433398653,-0.4842874199812126,versicolor
0.8068583125004096,0.19418231471315828,versicolor
1.2206908824443499,0.4076195936110105,versicolor
0.8150952357666021,-0.37203705990950464,versicolor
0.24595767988669337,-0.26852439662201366,versicolor
0.1664132171454602,-0.6819267248636276,versicolor
2.531192727803626,-0.009849109498780706,virginica
1.4152358767039042,-0.5749163475464796,virginica
2.6166760159956883,0.3439031513417472,virginica
1.9715310530434351,-0.1797279043522355,virginica
2.35000592004464,-0.04026094714251549,virginica
3.397038736053254,0.5508366730280692,virginica
0.521232243909779,-1.1927587270006388,virginica
2.932587068993687,0.3555000029775064,virginica
2.3212288165733783,-0.24383150231068296,virginica
2.9167509667860667,0.7827919488152979,virginica
1.6617741536365287,0.24222840775507848,virginica
1.8034019529650918,-0.21563761733354703,virginica
2.165591796080143,0.21627558507403588,virginica
1.3461635794584543,-0.7768183473443298,virginica
1.585928223873223,-0.5396407140267039,virginica
1.9044563747934262,0.11925069209198824,virginica
1.9496890593990681,0.04194325966322143,virginica
3.4870553642902724,1.1757393297134486,virginica
3.795645422072882,0.2573229734204938,virginica
1.3007917126376611,-0.7611496364350607,virginica
2.4278179130660433,0.3781960126170665,virginica
1.1990011054655625,-0.6060915277579202,virginica
3.499920038924536,0.46067409891190625,virginica
1.3887661316914661,-0.20439932735214494,virginica
2.275430503872202,0.3349906058216927,virginica
2.614090473810828,0.5609013551230886,virginica
1.2585081605114876,-0.17970479472274015,virginica
1.2911320591150206,-0.11666865117400249,virginica
2.123608722773895,-0.2097294766772908,virginica
2.3880030160034638,0.46463980470874233,virginica
2.8416727781038684,0.3752691671951114,virginica
3.2306736614320837,1.374165086793063,virginica
2.159437642489051,-0.2172775786690364,virginica
1.4441612423295096,-0.14341341045757616,virginica
1.7812948100451136,-0.49990168107813115,virginica
3.0764999316871844,0.6880856775711894,virginica
2.14424331430208,0.14006420108980766,virginica
1.9050981488140737,0.0493005260130408,virginica
1.1693263393414997,-0.16499026202310052,virginica
2.1076111432572393,0.37228787196080937,virginica
