y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9811219759719186,5.626109604552467e-07,0.007057275462126759
setosa,setosa,0.9855454775731322,0.008024407802347153,0.006430114624520644
setosa,setosa,0.9999999999619189,3.7893095658125886e-11,1.881634343205003e-13
setosa,setosa,0.9999929081104377,7.08493252811892e-06,6.957034107110121e-09
setosa,setosa,0.9999999967590437,3.236466675617468e-09,4.4895462243894085e-12
setosa,setosa,0.9849991988922562,0.015000800728414825,3.793290133352733e-10
setosa,setosa,0.9835699545939958,4.718395061211813e-08,0.0069805207135461905
setosa,setosa,0.9949999953186552,0.005000004671642437,9.702261126937632e-12
setosa,setosa,0.9848999974956407,9.645312604292768e-09,0.006843694718148418
setosa,setosa,0.9949999967256086,0.0050000032716202856,2.7711473341935346e-12
versicolor,versicolor,0.007006743221113707,0.8425250781250535,0.1404681786538327
versicolor,versicolor,7.602131634331184e-47,0.9517619587241659,0.04823804127583409
versicolor,virginica,7.140058544502546e-76,0.22581044608132494,0.7688403273233113
versicolor,versicolor,2.857077259535397e-52,0.9260567886795896,0.07394321132041029
versicolor,versicolor,0.005,0.8532443657755745,0.14119108952061
versicolor,versicolor,0.005,0.6342579152418222,0.3607420847581778
versicolor,virginica,9.552161527288e-77,0.20835661341549383,0.7862984574961093
versicolor,virginica,3.094471153518432e-81,0.1324635971940054,0.8610241743890432
versicolor,versicolor,2.459808967067731e-53,0.9396525691175506,0.056735507861576474
versicolor,versicolor,5.105987424944514e-31,0.9981430702833075,0.0018569297166924532
virginica,virginica,1.5884137358015552e-114,0.00028256407988642214,0.9997174359201135
virginica,versicolor,0.005,0.6062962883583667,0.38830082854329706
virginica,virginica,3.993979565138136e-164,4.976854062739907e-07,0.9999995023145937
virginica,virginica,0.005,0.08759564472734767,0.9023179740114329
virginica,virginica,0.005,0.002536522753533556,0.9924634772464664
virginica,virginica,0.005,0.00045331716198610564,0.9945466828380138
virginica,virginica,2.8369721269964585e-73,0.3287265053395343,0.6656545998262484
virginica,versicolor,8.223869239441328e-67,0.5160925417474309,0.477199190033186
virginica,virginica,1.0193150623599264e-101,0.015752127135430852,0.9797677231438948
virginica,virginica,1.643837873641841e-105,0.012811295965224909,0.9824206870299548
