y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9780628099493676,0.0142252385364477,0.007711951514184762
setosa,setosa,0.9899462132904351,0.00559763830132749,0.004456148408237421
setosa,setosa,0.9827794858252452,0.010084461384950557,0.007136052789804262
setosa,setosa,0.9613490585165161,0.019993496494539926,0.01865744498894411
setosa,setosa,0.9745054887325377,0.012243002204054129,0.013251509063408051
setosa,setosa,0.9658646347193223,0.016433902092177904,0.017701463188499952
setosa,setosa,0.9800206772889377,0.009240571887978643,0.01073875082308359
setosa,setosa,0.9878940410773129,0.00767341419314975,0.004432544729537226
setosa,setosa,0.9738884805073158,0.014148268705609628,0.01196325078707455
setosa,setosa,0.9794153824826874,0.015801913185237618,0.004782704332074983
versicolor,versicolor,0.006376847827664367,0.8831381513472658,0.11048500082506985
versicolor,versicolor,0.004519114653819836,0.9541722609194838,0.04130862442669633
versicolor,versicolor,0.011668737021291262,0.940294448441674,0.04803681453703484
versicolor,versicolor,0.004891341670296684,0.839981333055258,0.15512732527444537
versicolor,versicolor,0.012900380780210358,0.9624102749419526,0.02468934427783709
versicolor,versicolor,0.0158488840246661,0.875703261116501,0.10844785485883285
versicolor,versicolor,0.004381348499832575,0.9674334680402393,0.028185183459928126
versicolor,versicolor,0.004329515280479942,0.990102297014871,0.0055681877046490896
versicolor,versicolor,0.007536240794971015,0.7498522518976736,0.24261150730735548
versicolor,versicolor,0.00929607617972573,0.9409749290653584,0.04972899475491592
virginica,virginica,0.003778038086649683,0.2693049637732464,0.7269169981401039
virginica,virginica,0.003070923661719635,0.05163375337981563,0.9452953229584646
virginica,virginica,0.0031683138679501482,0.03513858180378562,0.9616931043282643
virginica,versicolor,0.002878738756722136,0.395747421050339,0.6013738401929389
virginica,virginica,0.0029195931899278116,0.19207694866090516,0.805003458149167
virginica,virginica,0.0032043108361175447,0.02978015588079259,0.9670155332830899
virginica,virginica,0.00315286636784348,0.027171904042667488,0.969675229589489
virginica,virginica,0.009826078933421472,0.009953521773479017,0.9802203992930996
virginica,virginica,0.00603365890763297,0.033431814177351374,0.9605345269150157
virginica,versicolor,0.0029888941733378243,0.45653837949311193,0.5404727263335503
