PC1,Result
-0.03779572590581137,0-1
0.11584765482810067,1-0
-0.12728464891036861,1-0
-0.04252464926276578,1-0
-0.10322312422356972,0-1
0.1696656431000716,1-0
-0.03870027531194831,0-1
0.10626593014293007,0-1
0.251968479987165,1-0
0.01194265214018686,1-0
-0.29149746494056417,1-0
-0.20580499649989104,0-1
-0.11208475319732147,0-1
-0.13839973066156552,1-0
-0.013232097469012105,1-0
0.1228457951709565,1-0
-0.36379586658683605,1-0
-0.24164207989461883,1-0
-0.4844399255319482,0-1
0.006622888109239833,1-0
-0.13856262057577173,1-0
0.12124984055094612,0-1
0.06599282469687517,0-1
0.07224342118086702,1-0
-0.5277633289698226,0-1
0.30369342902664476,1-0
0.1915606401788047,0-1
0.06374348545320885,1-0
0.2270807080619789,1-0
-0.07132784985834406,0-1
0.005208328208510582,1-0
-0.4339688661378705,1-0
-0.08946720645168105,0-1
0.2178590129983885,0-1
0.17974121049070502,1-0
0.13611175879847548,1-0
-0.14657539357357685,0-1
0.08789019484228844,1-0
0.04393650958909312,1-0
-0.4885065198032302,1-0
-0.09832194843770159,0-1
-0.16730470654959062,0-1
0.2183410816922836,0-1
0.10533700591442441,1-0
0.0386766361973464,1-0
-0.40926529007738316,1-0
0.11390109673158455,1-0
-0.28609523439019113,1-0
0.1192305195374388,1-0
-0.185696590012021,0-1
0.18471177795928662,1/2-1/2
-0.405430209903333,0-1
-0.18616760736650861,1-0
0.11152937371695204,1/2-1/2
0.2189044706079072,0-1
0.20735910149850179,1-0
-0.2905231170670939,1-0
-0.47194612685246484,1-0
0.008914103646883276,1-0
-0.17371312411201756,0-1
-0.2642488892264696,1-0
-0.21606920435068255,0-1
-0.1429716877259284,1-0
-0.17277982573329076,0-1
0.06126171565802174,0-1
0.015448671324125751,0-1
0.017453757973229567,0-1
0.06889732467505372,1-0
-0.14621414832870694,0-1
0.46477620151487276,1-0
0.21024699125917345,1-0
0.43923426062542525,1-0
-0.34360398496837224,0-1
0.27994556545803906,0-1
-0.11630236884546308,0-1
0.38844265200577677,0-1
-0.2514054427794504,1-0
-0.1152643727657362,0-1
0.1524121213092514,1-0
0.007034657025402624,0-1
-0.023421505675514265,1-0
-0.07236955268722955,0-1
-0.27954189322730705,1-0
0.4082904507251738,1-0
0.0462615173173867,1-0
-0.0691993340637026,1/2-1/2
-0.018546770250424283,1-0
0.07081842373747194,1-0
0.44089977551009063,0-1
0.1720999160547375,0-1
0.2777796900768955,1-0
0.05089036938073499,0-1
0.30200293957736346,0-1
0.36463623148044955,0-1
-0.12137813532544373,0-1
0.06840242017162546,0-1
0.6955124468418895,1-0
-0.04200956435955605,1-0
-0.08172015808959476,1-0
-0.5257547846247861,1-0
-0.24641152344930772,0-1
0.16222434312121636,0-1
0.29570185061263576,0-1
-0.22354406709430263,1-0
0.07993025940528886,1-0
0.06421859671413421,1-0
0.022551293579066822,1-0
0.061386778357161775,0-1
-0.04553631008120307,1-0
-0.25232287045374824,1-0
-0.1589545278419051,1-0
-0.21642402744996225,1-0
-0.4322986516141499,1-0
0.2006626412501501,0-1
-0.2677614174246308,0-1
-0.44692603492404565,1-0
-0.21180358177482794,1-0
-0.2500375953786369,1-0
0.10190986664424251,1-0
-0.22701469658472295,0-1
0.022463780637633546,1-0
0.1436518132293756,0-1
0.16814672462414715,1-0
0.29846758324180367,0-1
-0.15733395213272294,0-1
-0.18337054568594935,1-0
-0.11354276406360808,0-1
0.04471569642496642,1-0
-0.5155970926269549,0-1
-0.0989959558895166,1-0
0.15489603474523272,0-1
0.12567457306018692,0-1
0.36272731600064223,0-1
-0.09562976905650011,1-0
-0.024591011800158213,1-0
-0.0800650523434614,1-0
-0.26162858150815804,0-1
0.0338488907295319,1-0
-0.06924362546546381,0-1
-0.3254601197316848,1/2-1/2
0.17581154466948634,0-1
-0.29965612769136635,0-1
0.021065828167987855,0-1
-0.06817718627464087,0-1
0.20841529652181012,1-0
-0.23747650619860672,1-0
-0.14568560782885254,0-1
-0.2547654597240495,1-0
-0.19040111334641963,0-1
0.18969058572541853,1-0
-0.2572453381356147,1-0
0.055588464996696896,1-0
0.19208486819688297,0-1
0.08771493674711339,1-0
0.020922456825347213,1-0
0.07927894631041221,1-0
-0.08218960634534822,1-0
-0.29698172723913274,1-0
0.58938047099199,1-0
-0.19824794190778172,1-0
-0.08108830717553961,1-0
0.035887520516060145,1-0
0.1272977495951575,0-1
-0.0010498058233574525,0-1
0.4299252568461004,1-0
0.3122685347149542,0-1
0.2180903621246032,1-0
0.19191548569184813,0-1
-0.08577055450083648,0-1
-0.09355838646352299,1-0
-0.01974580132899395,1/2-1/2
-0.09289674440625362,1/2-1/2
0.20413539475402442,1-0
-0.27272896683923364,1-0
0.4162357983223256,0-1
0.48662878701225,1-0
-0.34683276054862083,1-0
-0.0019806410628253612,0-1
-0.08879023455020851,0-1
-0.2961156320747974,0-1
-0.08195475469567326,1-0
0.16494904866940463,1-0
-0.5218460807575314,0-1
0.0509392479352091,1-0
0.26551202634417914,0-1
-0.04318147195501376,1-0
0.41145527822804195,1-0
0.36051607864297874,1-0
0.33312822549268184,1-0
-0.1340788045992234,1-0
0.5032309327799486,1-0
0.44723094991630974,0-1
0.2485349381987333,1-0
-0.6221785585190882,1-0
-0.1440987598554525,0-1
-0.1019995778496785,1-0
-0.2852574878111729,0-1
-0.04121349263523921,0-1
0.35480346007198726,1-0
0.05451453308552523,0-1
-0.29300912611239527,1-0
-0.1469664299616612,1-0
0.06994041200431533,1-0
0.224029127205578,1-0
0.2598105592112204,1-0
0.14797762631555422,1-0
0.5530706438301699,1-0
-0.4261333992306098,0-1
-0.46709958548524494,1-0
-0.06066477377331425,0-1
-0.15329233130641096,0-1
-0.3744664970606595,1-0
0.07526554474215719,1-0
0.46517801457142804,1-0
0.08016868402366206,1-0
0.22797805098192014,0-1
0.37298670727283556,1-0
0.03124818886894143,1-0
-0.2567743011537865,0-1
0.1487184365944877,0-1
0.1810964995393457,1-0
-0.21810381874013518,1-0
0.1829334560701078,1-0
-0.1359110062198322,1-0
0.43829854114854416,1-0
0.15856507317063806,0-1
0.06957960640139926,1-0
0.2727705166254887,1/2-1/2
0.1110572269056842,1-0
-0.026855829018127886,0-1
0.5654425628355094,0-1
0.09190842983005898,1-0
0.2371959660646904,0-1
-0.3954359571615813,0-1
-0.05860011319705116,1-0
-0.45063976513848475,1-0
-0.15912415661374268,0-1
0.1706727721841247,0-1
-0.3770990632600205,0-1
-0.09245388464137805,0-1
0.097450422286116,0-1
-0.10074276579572317,1-0
-0.38644807714988777,0-1
0.17919822861432566,1-0
0.01846542339209778,1-0
-0.27728105742943254,1-0
0.020052848693981495,0-1
0.5163950743433462,0-1
0.3095426772962221,1-0
0.1968865544708288,1-0
0.3964540432896285,1-0
0.21356404449411992,1/2-1/2
-0.18243047447261074,0-1
-0.23967106289352513,1-0
0.4509436098511358,1/2-1/2
0.24576164839434844,0-1
-0.5057298616267796,0-1
-0.12199360544787763,0-1
-0.11823065476673644,1-0
0.2480928768289571,1-0
-0.03101286254546587,1-0
0.13830067211556252,0-1
0.30155441123446913,0-1
0.6231794571011454,1-0
-0.21030256237136125,1-0
0.7190002547703184,1-0
-0.472698268714589,1-0
-0.12716893912464222,0-1
-0.48340570386019494,1/2-1/2
-0.2530620892201839,1-0
0.2554745832533126,1-0
0.27768282143562584,0-1
0.040340007441216796,0-1
-0.10671078115968691,1-0
0.12314159647137368,0-1
0.4606989223144756,1-0
-0.1169669753523902,0-1
0.0456705088859537,1-0
-0.4239471560649032,1-0
0.29650865975074214,0-1
-0.05882156006797912,0-1
-0.4127239161303505,0-1
0.12520279935170409,1-0
0.008095094085248555,0-1
0.1372879448987291,1-0
-0.2678893856914065,1-0
-0.21968451923888155,0-1
0.024243601180308216,0-1
-0.09146956128095951,0-1
0.1517478118870248,0-1
0.42672656392092045,1-0
-0.27736959012772644,0-1
-0.19239221788829308,1-0
-0.4473589700198708,0-1
0.0272662544561314,1-0
-0.32123603711042537,1-0
0.13518490776552605,1-0
-0.12372595435021838,1-0
0.08993969136986635,0-1
-0.38758749783304003,1-0
0.18898819683095247,1-0
-0.06633477375082841,1-0
0.2934359011514628,1-0
-0.2200747937001245,0-1
0.2362647212541794,0-1
-0.18053229362016954,0-1
0.009230827646582784,1-0
-0.22608923005214987,0-1
0.17290895291584707,0-1
0.14841054178403856,1-0
-0.5229081769886903,0-1
0.17211465451596286,1-0
-0.20901442126601433,1-0
-0.07072847707980123,0-1
-0.35105226200753753,0-1
0.15093261877446829,0-1
0.28181050025775656,0-1
-0.17483937264625515,0-1
0.09312110946290042,0-1
0.12096555543207754,1-0
-0.12685350955274,1-0
0.1999714714525318,1-0
-0.09688619395317632,0-1
0.4482385858836081,0-1
-0.01706563416203888,0-1
0.2363990423409531,1-0
-0.04950133719180627,0-1
0.1501788657725055,0-1
-0.13005116588014176,0-1
-0.011370107491611936,0-1
0.11405327763613493,0-1
-0.10219038715081807,0-1
-0.44333241871646495,0-1
-0.020964384956109305,0-1
-0.4796591083529643,0-1
0.2865113093260033,0-1
-0.05474911428709761,1-0
0.06763284129276137,1/2-1/2
0.2164452318654183,0-1
-0.28919943174078144,1-0
-0.18633673482794744,0-1
0.287329437936953,0-1
0.2683521189756827,0-1
0.194173116050963,0-1
-0.16833272714236913,1-0
-0.009272181235284505,0-1
-0.02916476460271744,1-0
0.1287311337994259,0-1
-0.05220454828507448,1-0
0.18116135210082074,1-0
0.2399252331478806,1-0
0.22126518752818336,1-0
0.16127641598118359,1-0
-0.17403201137985225,1-0
-0.26735016138208345,1-0
-0.1954491958557224,1-0
-0.09314261092707787,1-0
-0.24109716737993658,1-0
-0.10544007985750303,1-0
0.0708422884726485,0-1
-0.19161809988819078,0-1
-0.3220552172159236,1-0
-0.1045843413470251,0-1
0.12071672446159543,1-0
-0.2744975879124011,1-0
0.10666057875439394,1-0
0.29504907978572137,0-1
-0.3867076679479232,0-1
0.4198664093728929,1-0
-0.08717415034831366,0-1
-0.05293628310795473,0-1
0.34928715328949,0-1
0.20676537209779033,1-0
-0.42171746193363935,1/2-1/2
0.042579144558473114,1-0
-0.2653606455662847,1-0
0.34045464527146707,0-1
0.18649509545257525,1-0
-0.03955546169412949,1-0
0.11799901838748117,0-1
0.21818052559007628,1-0
0.4784262216837428,0-1
-0.2854035124642764,1-0
0.08873088624362391,1-0
0.031069156365792883,0-1
0.26033158179053884,1-0
-0.28899174033762187,1-0
0.030766649889579223,1-0
-0.537126787022638,0-1
-0.06409840842074799,0-1
-0.2051658658679789,1-0
0.19256638754890476,1-0
-0.008156350616371988,1-0
-0.005673810117550637,1/2-1/2
-0.24535101873064669,0-1
-0.1815535669960474,0-1
0.500845191736958,1-0
0.34723323012701657,1-0
0.09583374391482047,1-0
0.28622542058428924,1-0
0.039275476474933124,1/2-1/2
0.0543932251670185,0-1
-0.10605856803391533,0-1
0.22287297782820648,0-1
0.24047332590113546,1-0
0.0427506030454875,0-1
-0.2824648920201903,1-0
-0.12285549421943243,1-0
0.041121595747904194,0-1
0.1896315022581111,0-1
-0.3236257352156003,0-1
-0.08958609926240335,0-1
0.005330207882654481,1-0
0.40899419571588236,0-1
-0.28181078751079736,1-0
-0.09801303665681504,0-1
0.24947977238634944,0-1
0.3683597465931089,0-1
-0.0632235769261641,0-1
-0.14923893646853115,0-1
-0.016223628705565263,0-1
-0.08430660317201788,1-0
0.17448341308093762,0-1
0.20715534947433312,0-1
-0.4744665927030559,1-0
-0.012976858407433789,0-1
-0.3011923209994365,1-0
-0.005222020240298164,1-0
0.20021680380562323,1-0
0.0011990009193530993,1-0
-0.011027355488600676,1-0
0.28788130509818133,1-0
0.008379673502394547,0-1
0.028853144470635694,1-0
0.2029637870296903,0-1
0.1480833830280962,1-0
-0.2990133575515871,1-0
-0.07829352570265813,1-0
0.31848800915967634,1-0
0.05717964507921369,0-1
0.05747381561245157,1-0
0.1897048032489047,1-0
-0.17390129973003465,1/2-1/2
0.08361920355953911,1-0
0.2354749094908587,1-0
-0.5842394493887485,1-0
-0.5379408955059419,0-1
-0.33389878909655984,1-0
-0.08478841960874006,0-1
-0.4259476839654283,1-0
-0.02457921537482677,1-0
