PC1,Result
-0.28860842330934844,1-0
-0.03779572590581137,0-1
-0.4030597921670453,1-0
0.2250791211499118,1-0
0.320866950223721,0-1
0.04391425320733178,1-0
0.009543494208102521,1-0
0.11584765482810067,1-0
0.023415277959941583,0-1
0.18622157016126006,1-0
-0.12728464891036861,1-0
0.1326937370254515,1-0
-0.04252464926276578,1-0
-0.17597236839739383,1-0
-0.10322312422356972,0-1
0.04002269205853948,1-0
0.6333541821175196,1/2-1/2
-0.22222936269826477,1-0
0.3768054574731624,0-1
-0.11791800783255735,0-1
0.1696656431000716,1-0
0.015095462151107797,0-1
-0.03870027531194831,0-1
-0.43381097740062036,1-0
-0.17230608740952502,0-1
-0.11656327369863662,1-0
0.13747584584580963,1-0
0.05001183113699248,1-0
0.03647728533759331,1/2-1/2
0.29939875760707657,0-1
-0.1427201581999319,0-1
0.17991759246981376,0-1
-0.02984819262676075,1-0
-0.5584701435796049,1-0
0.2975405251967326,0-1
0.15733166100971796,1-0
0.10626593014293007,0-1
-0.18342631122815445,1-0
0.251968479987165,1-0
0.01194265214018686,1-0
-0.09081734536876485,0-1
-0.29149746494056417,1-0
-0.20580499649989104,0-1
-0.11517934259090234,1-0
-0.11208475319732147,0-1
-0.06414940221188259,0-1
-0.18628439857754076,1-0
-0.13839973066156552,1-0
-0.013232097469012105,1-0
-0.4054892513295363,1-0
0.008481950105240221,0-1
0.1228457951709565,1-0
-0.1363737072586848,1-0
-0.09286051149010821,1-0
0.09193229735165898,1/2-1/2
-0.1449386500752653,0-1
-0.044982551536352666,1-0
0.06483835690458051,0-1
-0.36379586658683605,1-0
-0.24164207989461883,1-0
-0.15727101823935707,0-1
-0.4844399255319482,0-1
0.006622888109239833,1-0
-0.13856262057577173,1-0
-0.29876424633732185,0-1
-0.06642793285651616,0-1
-0.1976306252292539,1-0
0.12124984055094612,0-1
-0.23129003681750648,0-1
0.1507224614456264,0-1
0.06599282469687517,0-1
-0.016576308164050424,1-0
0.07224342118086702,1-0
0.1497408590544861,1-0
-0.5277633289698226,0-1
0.30369342902664476,1-0
-0.09065249919854523,1-0
0.6657471709083843,0-1
0.01361614421468238,0-1
0.1915606401788047,0-1
0.06374348545320885,1-0
0.2904438882318513,1-0
0.4330218249094585,1-0
0.2270807080619789,1-0
-0.18620034333204016,1-0
-0.09252255365193118,0-1
-0.2656888829611096,1-0
0.16779130735546643,0-1
-0.07132784985834406,0-1
0.16751833140602468,0-1
0.3515877921857852,1-0
-0.051517413511872556,0-1
-0.012714087370825577,0-1
-0.09747510677528937,1-0
0.005208328208510582,1-0
-0.10528361766173344,0-1
-0.4339688661378705,1-0
-0.07008538465513459,0-1
-0.07054115067478128,0-1
-0.09148137733363182,1-0
0.019394392448131015,1-0
-0.08946720645168105,0-1
-0.13918889577081028,1-0
0.1683625253308202,0-1
0.2178590129983885,0-1
-0.002240691130155459,0-1
0.17974121049070502,1-0
-0.18596069751753097,0-1
0.13611175879847548,1-0
-0.14657539357357685,0-1
0.08789019484228844,1-0
0.15189167048556995,0-1
0.2096435950194312,1-0
0.24392221188341,0-1
0.0936158041677837,1-0
0.017794383176363837,0-1
-0.05364809536107229,1-0
0.05525241538305892,0-1
0.04393650958909312,1-0
-0.08633366595909997,0-1
0.2533635072618342,1-0
-0.00816010539700529,1-0
0.19409493360917918,1-0
-0.3002539509985155,0-1
-0.4885065198032302,1-0
0.13010243610974892,1-0
0.22177460385337444,0-1
-0.12863985067285344,0-1
-0.42405592804500075,1-0
0.49939575222990296,0-1
-0.044406516982400834,0-1
0.2671356649348674,1-0
-0.2654967848050188,0-1
-0.09832194843770159,0-1
0.17098440214786614,0-1
-0.16730470654959062,0-1
0.10021993210968083,1-0
-0.14160952853047393,0-1
0.2183410816922836,0-1
0.15032758898112353,1/2-1/2
0.08849470091147038,1-0
-0.2026846029560374,0-1
-0.4642151730478463,1-0
0.059404009758263876,0-1
0.04410533717940812,0-1
-0.2656043656598913,1-0
-0.09496007130003814,0-1
-0.5640980378372566,0-1
0.2644826436647879,0-1
0.2060049167064545,1-0
-0.2811526283496474,0-1
0.3701659458281167,1-0
0.10533700591442441,1-0
0.4271653494066986,0-1
0.13685284374834583,0-1
-0.019020250744170797,1-0
-0.04373306444530567,0-1
0.32398462279829643,0-1
0.8308532948341049,0-1
0.007573603877365831,0-1
0.19465274680578615,1-0
0.38563609373490426,1-0
0.0386766361973464,1-0
-0.40926529007738316,1-0
-0.2302182737473163,1-0
0.36194810675100497,1-0
-0.0956552253041748,1-0
-0.1506062769860993,1-0
0.11390109673158455,1-0
-0.28609523439019113,1-0
0.2224991037859253,0-1
0.2568397577163223,0-1
0.2099058307686602,0-1
-0.0414112986240297,0-1
0.1192305195374388,1-0
0.03376246241735137,1-0
-0.29328530192775026,0-1
-0.050537422260570675,1-0
0.3887215684177504,1-0
-0.10876035537212647,0-1
-0.185696590012021,0-1
-0.4173180955994943,0-1
0.19322832111802823,1-0
-0.225143583119795,0-1
0.18471177795928662,1/2-1/2
-0.405430209903333,0-1
0.24645445174556901,0-1
-0.5056243147127824,1-0
-0.18616760736650861,1-0
-0.24385681420289596,1-0
0.11152937371695204,1/2-1/2
0.2189044706079072,0-1
0.05908378880795051,0-1
-0.32002176875150923,0-1
0.2993394190961728,0-1
0.20735910149850179,1-0
-0.2905231170670939,1-0
-0.04096194069547909,0-1
-0.32206839535520837,1-0
-0.20359912506269928,1-0
-0.005046507101527098,0-1
-0.47194612685246484,1-0
0.28942249958320765,1-0
-0.0742490725403715,0-1
0.3563107891347016,1-0
0.008914103646883276,1-0
-0.17371312411201756,0-1
-0.1979763248410057,1-0
-0.2642488892264696,1-0
-0.1540419652017485,1/2-1/2
-0.21606920435068255,0-1
-0.496354147879338,1-0
-0.050837300626508375,0-1
-0.1430895127483155,1-0
-0.1429716877259284,1-0
-0.17277982573329076,0-1
-0.3324042902705317,1-0
0.14594249626606293,0-1
0.050671621065321526,0-1
0.06126171565802174,0-1
-0.2195220745394757,1-0
-0.06530323379367209,0-1
0.2765967791735048,1/2-1/2
-0.4303338945740525,0-1
0.3761856384006944,0-1
0.13225539396805042,1/2-1/2
0.015448671324125751,0-1
-0.07103801143422273,0-1
0.017453757973229567,0-1
0.2598556605712975,0-1
0.14918495686884137,0-1
0.02793998445058632,0-1
0.026301559367198024,0-1
0.06889732467505372,1-0
0.20345224418734098,0-1
-0.13290445627827052,0-1
0.025776272337577844,0-1
-0.3064492664097836,1-0
0.23514715377909223,0-1
-0.14621414832870694,0-1
0.4178551948764758,1-0
0.3408913155205845,0-1
0.46477620151487276,1-0
0.20570563529634112,1/2-1/2
0.06769671892490348,0-1
0.11323139897512258,1-0
0.21024699125917345,1-0
-0.2515286168813917,1-0
0.43923426062542525,1-0
0.27619604196940883,0-1
-0.34360398496837224,0-1
0.10410527812500447,0-1
-0.21786602226814333,1-0
0.27994556545803906,0-1
0.2894201265165276,0-1
0.22636726225525894,1/2-1/2
0.08431216742857661,1-0
-0.10642197933334385,1-0
-0.11630236884546308,0-1
0.10881144100337548,0-1
-0.3503898439689325,1-0
-0.21361855659476559,0-1
0.38844265200577677,0-1
0.19289838251078606,1-0
-0.31127809051648053,0-1
-0.046205245910823645,1/2-1/2
-0.2514054427794504,1-0
-0.1152643727657362,0-1
0.0602452140332147,1-0
0.0918337979432099,1-0
0.08941348468201071,1-0
0.1524121213092514,1-0
0.007034657025402624,0-1
0.2821866528409386,0-1
-0.14599995597544901,1-0
0.14357908956706555,0-1
-0.1842361187928988,1-0
-0.2130495467150746,1-0
-0.22126416072608612,0-1
-0.35468209150392305,0-1
0.06591445208388735,0-1
-0.023421505675514265,1-0
-0.07236955268722955,0-1
-0.27954189322730705,1-0
0.4082904507251738,1-0
-0.1330268488260299,0-1
0.22678040968142776,1-0
-0.23372831639245484,1-0
0.0462615173173867,1-0
0.09273325331338877,1-0
0.28739090046131055,0-1
0.3676583550417397,1-0
0.1506958785275948,0-1
0.10249475001478581,0-1
0.31890859848829656,0-1
-0.07202631621473665,1-0
-0.28385533813251684,1-0
0.39739733678264433,0-1
-0.04497557168961941,1-0
0.16954728279030506,0-1
-0.19886559771211465,1-0
0.06601482046219398,1-0
-0.10616266877909142,0-1
0.13730057090971726,1-0
0.21697719887064804,1-0
-0.09414648932732006,1-0
0.07340781642863536,1-0
0.19477462647993016,1-0
0.08050180565590026,1-0
-0.38249051435549947,1-0
-0.0691993340637026,1/2-1/2
-0.0640087097974158,1-0
-0.09177425343907208,1-0
-0.018546770250424283,1-0
0.6643630187340345,1/2-1/2
0.1067821417164968,0-1
0.03348414017477852,0-1
-0.20591637417650077,1-0
0.07081842373747194,1-0
-0.2885934046043398,1-0
-0.26065529264622955,1-0
-0.02216796671913357,0-1
0.1674608814923194,1-0
0.028392250733196067,1-0
-0.13555049491519355,1-0
0.41334470590931705,1/2-1/2
-0.19256185822334726,0-1
0.18669021444906753,1-0
-0.2022919526416913,0-1
0.44089977551009063,0-1
0.09983878113596567,0-1
-0.25788663203566176,0-1
0.1720999160547375,0-1
0.04191693074556646,1-0
0.08867661935491444,1-0
-0.15451169091486194,1-0
0.2777796900768955,1-0
-0.2114887267449862,0-1
0.12829545532055897,0-1
-0.5520044831155944,1-0
0.05089036938073499,0-1
0.003034175766412961,1-0
-0.3103372601627238,1-0
0.5242997143579823,0-1
0.30200293957736346,0-1
0.36463623148044955,0-1
0.036239396006599534,0-1
-0.2300673844841402,1-0
-0.12137813532544373,0-1
-0.09363196212525327,0-1
0.06840242017162546,0-1
-0.14974945983673882,0-1
0.6955124468418895,1-0
0.12685161394628386,1-0
0.3812042492652469,1-0
-0.21727761953322244,1-0
-0.13257790046852247,1-0
-0.04200956435955605,1-0
-0.08172015808959476,1-0
-0.5257547846247861,1-0
-0.24641152344930772,0-1
0.16222434312121636,0-1
-0.09276092745240683,1-0
0.29570185061263576,0-1
-0.37272583741552984,0-1
-0.4438156364944809,1-0
0.22279865986697545,1-0
-0.4138314135927102,0-1
-0.1284280625768327,0-1
-0.2499501152945378,0-1
0.4925970798335736,1-0
-0.22354406709430263,1-0
0.3427326630424853,1-0
0.0817681355942863,1-0
-0.14863818796640527,0-1
-0.12244612677408329,0-1
-0.09583161006970664,0-1
0.14899599691021914,1-0
0.019070711015461872,0-1
0.022413288156897804,1-0
0.1912436442945915,0-1
0.2746647749398562,1-0
0.3985186110068898,1-0
0.22502972972182256,0-1
-0.07304094998933197,0-1
0.10227698859889878,1-0
0.14103493480286244,0-1
0.1391954786645836,0-1
0.19499811368908027,0-1
0.1066932414882642,0-1
-0.10808805191915194,0-1
0.3031780274113939,1-0
0.12556737936259388,0-1
0.023570832885193016,0-1
0.07993025940528886,1-0
0.6350611560679719,1-0
0.1566265146777157,0-1
0.06421859671413421,1-0
-0.4906993708325311,0-1
0.0729273560881557,1-0
0.022551293579066822,1-0
0.061386778357161775,0-1
-0.18659874672413734,0-1
-0.09745091376485515,1-0
-0.01949373123791709,0-1
0.044237657182641166,1-0
0.2014888208297223,0-1
-0.24457042498063308,0-1
-0.04129266364332662,0-1
-0.14564322465163027,1-0
-0.00708997030757097,1-0
-0.09110368405584923,1-0
-0.2462835043646343,1-0
-0.04553631008120307,1-0
-0.309169129761663,1-0
-0.18826322501102433,0-1
0.22990309220975258,1-0
-0.2446061565863794,0-1
0.06324696980994216,0-1
0.08056247784928261,0-1
-0.25232287045374824,1-0
-0.1589545278419051,1-0
0.07825211684285882,0-1
-0.10829470672453345,1-0
0.161928780023478,0-1
-0.3007467823063872,0-1
-0.3596528435708624,0-1
-0.08381757425872993,0-1
-0.12366048520557849,1-0
-0.5403910391650368,1-0
-0.014289696620037207,0-1
0.21419135628693653,0-1
0.6662975225751996,1-0
0.31506598633921634,0-1
0.1237399042480043,0-1
0.15005730281040275,0-1
-0.21642402744996225,1-0
-0.4322986516141499,1-0
0.3513677538957741,0-1
0.19184840540736958,0-1
-0.0456012723425977,1-0
0.04037808969987966,0-1
0.2006626412501501,0-1
0.06930828363290042,1-0
0.2346604755187206,1-0
-0.38084112243243606,0-1
0.4182632482666867,0-1
0.39356766735659343,1-0
0.39286561119058494,0-1
-0.05097576810439497,1-0
-0.3648225731244768,0-1
-0.2677614174246308,0-1
-0.44692603492404565,1-0
0.10844424972312716,1/2-1/2
-0.5173576580009296,1-0
-0.36681262144123145,0-1
-0.21180358177482794,1-0
0.3381749771059289,1-0
-0.2500375953786369,1-0
-0.06069720986772209,0-1
0.10190986664424251,1-0
-0.22701469658472295,0-1
-0.19037722619747932,0-1
0.14699521396609794,1-0
0.193794131131806,1-0
0.022463780637633546,1-0
0.22816652368463763,0-1
-0.2855992228437467,1-0
0.13309500673050334,1/2-1/2
0.21485122111370403,0-1
-0.024611838854015633,0-1
0.1436518132293756,0-1
0.16814672462414715,1-0
0.03364247134040588,0-1
0.040055515310226775,1-0
-0.3236732997149362,0-1
0.29846758324180367,0-1
-0.15733395213272294,0-1
0.5702859736624081,0-1
-0.1375717073123225,1-0
-0.18337054568594935,1-0
-0.37211488400057047,1-0
0.01213751330666013,0-1
-0.11354276406360808,0-1
0.04471569642496642,1-0
-0.4762398009289361,1-0
0.25432953881966947,0-1
-0.5155970926269549,0-1
-0.04433731547089148,1-0
-0.12047946150944688,0-1
-0.01041644690116883,0-1
-0.20121104088378627,0-1
-0.0989959558895166,1-0
0.07929877602117263,0-1
0.23097893234546352,0-1
0.15489603474523272,0-1
0.04617564391992601,0-1
-0.25796737492890653,1-0
-0.31697958006320304,0-1
-0.0562866440640698,0-1
0.07453436204757358,1-0
-0.2801887432190301,1-0
0.5491259817177067,0-1
0.21987133175139884,1-0
0.12567457306018692,0-1
-0.15848719760923546,1-0
-0.10891531612797667,1-0
-0.028642699852774345,1-0
-0.00783509028185736,0-1
-0.14601523251047688,1-0
0.32007702318763476,1/2-1/2
0.36272731600064223,0-1
-0.09562976905650011,1-0
0.06693093686777685,1-0
-0.024591011800158213,1-0
-0.15719188927237415,0-1
-0.034682314995114316,0-1
-0.0197219001255593,1-0
0.19968267241261195,1-0
-0.12487131549590269,1-0
-0.0800650523434614,1-0
-0.02448062868022216,1-0
0.06500235386180309,1/2-1/2
-0.1642994902905075,1-0
0.0980457299693317,0-1
0.2578904011011548,0-1
-0.26162858150815804,0-1
-0.14987131988354208,0-1
0.28977178900457534,1-0
-0.01958333978867055,1-0
0.04315647075379925,0-1
0.0338488907295319,1-0
-0.06924362546546381,0-1
-0.3254601197316848,1/2-1/2
-0.011550773548363091,0-1
-0.3850506287770641,0-1
0.1576029837782169,0-1
-0.44923489727697374,0-1
0.09204047516235525,1-0
0.09080952614069426,0-1
0.17581154466948634,0-1
-0.29965612769136635,0-1
-0.034038947899510785,0-1
-0.037596812874004515,1-0
0.3478181107111368,1-0
0.3432684580600095,1-0
0.3420079785115767,1-0
-0.01312822935366853,1-0
0.255222272173134,0-1
0.563549380373601,0-1
-0.08862006770456832,1-0
0.021065828167987855,0-1
-0.38028174013709504,1-0
0.21202388660687188,0-1
-0.06817718627464087,0-1
0.20841529652181012,1-0
-0.23747650619860672,1-0
-0.3840065048500241,0-1
0.07926250663676937,1-0
0.2207387962419699,1-0
0.25890734348756184,0-1
0.3735906415863802,1-0
-0.2658402959484486,1-0
-0.14568560782885254,0-1
0.2365324409830688,0-1
-0.04921815911595395,0-1
-0.39952982695214434,1-0
-0.07666564786185515,1-0
-0.2939322195782884,0-1
-0.2547654597240495,1-0
-0.19040111334641963,0-1
-0.42480924906215645,1-0
0.05574361313732845,0-1
-0.0714513434587496,0-1
0.009445014426994414,1-0
-0.24855102292454156,1-0
0.18969058572541853,1-0
-0.01588006674423792,0-1
0.090080192788628,0-1
-0.2144205715680375,1-0
-0.31527078197042085,1-0
0.15204039369418798,1/2-1/2
-0.32605656731525096,1-0
-0.290771076410815,0-1
-0.2523290207148251,0-1
-0.2572453381356147,1-0
-0.1750296974779132,1-0
-0.1097259220878204,1/2-1/2
-0.20778184426359725,1-0
-0.1911792243298337,1-0
