PC1,Result
0.320866950223721,0-1
0.023415277959941583,0-1
-0.17597236839739383,1-0
0.04002269205853948,1-0
0.3768054574731624,0-1
-0.17230608740952502,0-1
0.05001183113699248,1-0
0.03647728533759331,1/2-1/2
-0.1427201581999319,0-1
-0.02984819262676075,1-0
0.15733166100971796,1-0
-0.09081734536876485,0-1
-0.1363737072586848,1-0
-0.09286051149010821,1-0
-0.044982551536352666,1-0
-0.15727101823935707,0-1
-0.23129003681750648,0-1
0.1497408590544861,1-0
0.6657471709083843,0-1
-0.18620034333204016,1-0
-0.051517413511872556,0-1
-0.012714087370825577,0-1
-0.07054115067478128,0-1
-0.09148137733363182,1-0
0.1683625253308202,0-1
-0.18596069751753097,0-1
0.2096435950194312,1-0
-0.08633366595909997,0-1
-0.3002539509985155,0-1
0.22177460385337444,0-1
-0.12863985067285344,0-1
0.49939575222990296,0-1
-0.044406516982400834,0-1
0.2671356649348674,1-0
0.08849470091147038,1-0
0.059404009758263876,0-1
0.04410533717940812,0-1
-0.09496007130003814,0-1
0.2060049167064545,1-0
-0.2811526283496474,0-1
0.4271653494066986,0-1
-0.019020250744170797,1-0
-0.04373306444530567,0-1
0.38563609373490426,1-0
0.36194810675100497,1-0
-0.0956552253041748,1-0
-0.1506062769860993,1-0
0.2099058307686602,0-1
-0.0414112986240297,0-1
-0.050537422260570675,1-0
-0.10876035537212647,0-1
-0.24385681420289596,1-0
-0.32002176875150923,0-1
-0.32206839535520837,1-0
0.3563107891347016,1-0
-0.3324042902705317,1-0
-0.06530323379367209,0-1
0.2598556605712975,0-1
0.20345224418734098,0-1
0.06769671892490348,0-1
0.10410527812500447,0-1
0.2894201265165276,0-1
0.22636726225525894,1/2-1/2
0.10881144100337548,0-1
0.08941348468201071,1-0
0.2821866528409386,0-1
-0.1842361187928988,1-0
-0.23372831639245484,1-0
0.28739090046131055,0-1
0.3676583550417397,1-0
-0.07202631621473665,1-0
-0.28385533813251684,1-0
0.39739733678264433,0-1
-0.04497557168961941,1-0
0.16954728279030506,0-1
0.06601482046219398,1-0
0.13730057090971726,1-0
0.21697719887064804,1-0
0.19477462647993016,1-0
0.08050180565590026,1-0
-0.0640087097974158,1-0
-0.2885934046043398,1-0
-0.26065529264622955,1-0
0.028392250733196067,1-0
-0.13555049491519355,1-0
0.41334470590931705,1/2-1/2
-0.19256185822334726,0-1
0.18669021444906753,1-0
-0.5520044831155944,1-0
-0.09363196212525327,0-1
-0.14974945983673882,0-1
-0.21727761953322244,1-0
-0.13257790046852247,1-0
-0.4438156364944809,1-0
-0.2499501152945378,0-1
0.0817681355942863,1-0
-0.09583161006970664,0-1
0.14899599691021914,1-0
0.22502972972182256,0-1
0.10227698859889878,1-0
0.1066932414882642,0-1
0.12556737936259388,0-1
0.6350611560679719,1-0
-0.18659874672413734,0-1
-0.09745091376485515,1-0
0.2014888208297223,0-1
-0.24457042498063308,0-1
-0.04129266364332662,0-1
-0.00708997030757097,1-0
-0.09110368405584923,1-0
-0.2462835043646343,1-0
0.08056247784928261,0-1
-0.10829470672453345,1-0
-0.3007467823063872,0-1
-0.3596528435708624,0-1
-0.5403910391650368,1-0
-0.014289696620037207,0-1
0.6662975225751996,1-0
0.31506598633921634,0-1
0.15005730281040275,0-1
-0.0456012723425977,1-0
0.06930828363290042,1-0
-0.38084112243243606,0-1
-0.3648225731244768,0-1
