PC1,Result
-0.28860842330934844,1-0
-0.4030597921670453,1-0
0.2250791211499118,1-0
0.320866950223721,0-1
0.04391425320733178,1-0
0.009543494208102521,1-0
0.023415277959941583,0-1
-0.08912176745637179,1-0
-0.23533398866939415,0-1
0.18622157016126006,1-0
-0.264176924704578,1-0
0.1326937370254515,1-0
-0.17597236839739383,1-0
-0.1951496594020129,0-1
0.04002269205853948,1-0
0.6333541821175196,1/2-1/2
-0.22222936269826477,1-0
0.3768054574731624,0-1
-0.11791800783255735,0-1
0.015095462151107797,0-1
0.2532220413573095,1-0
-0.43381097740062036,1-0
-0.17230608740952502,0-1
-0.11656327369863662,1-0
0.13747584584580963,1-0
0.05001183113699248,1-0
0.17846004923209147,0-1
0.03647728533759331,1/2-1/2
-0.11515462585630543,0-1
0.29939875760707657,0-1
0.5181648248732938,0-1
-0.1427201581999319,0-1
-0.006243890572000033,0-1
0.17991759246981376,0-1
-0.02984819262676075,1-0
0.4205299148271736,0-1
-0.1581932849060168,0-1
-0.5584701435796049,1-0
0.2975405251967326,0-1
0.15733166100971796,1-0
-0.18342631122815445,1-0
-0.09081734536876485,0-1
-0.4103148727838967,1-0
0.14809045294740852,1-0
-0.11517934259090234,1-0
0.1368455864442526,1-0
-0.06414940221188259,0-1
-0.18628439857754076,1-0
-0.4054892513295363,1-0
0.008481950105240221,0-1
-0.2808976499045116,1-0
-0.1363737072586848,1-0
-0.09286051149010821,1-0
0.09193229735165898,1/2-1/2
-0.09119605561698496,1-0
-0.1449386500752653,0-1
-0.044982551536352666,1-0
0.06483835690458051,0-1
-0.15727101823935707,0-1
0.26801952705797716,1-0
-0.29876424633732185,0-1
-0.06642793285651616,0-1
-0.1976306252292539,1-0
-0.23129003681750648,0-1
0.1507224614456264,0-1
-0.016576308164050424,1-0
0.1497408590544861,1-0
0.14249865949221885,0-1
-0.09065249919854523,1-0
0.6657471709083843,0-1
0.01361614421468238,0-1
-0.3405840274616404,1-0
0.2904438882318513,1-0
0.4330218249094585,1-0
0.09714651168218558,1-0
-0.18620034333204016,1-0
-0.09252255365193118,0-1
-0.21508441893454633,0-1
-0.2656888829611096,1-0
0.16779130735546643,0-1
0.16751833140602468,0-1
0.3515877921857852,1-0
0.24130945855389208,0-1
-0.051517413511872556,0-1
-0.012714087370825577,0-1
-0.09747510677528937,1-0
-0.10528361766173344,0-1
-0.07008538465513459,0-1
-0.07054115067478128,0-1
-0.09148137733363182,1-0
0.019394392448131015,1-0
-0.023751909124897552,0-1
-0.10035067039609669,0-1
-0.052425720485065774,1-0
-0.13918889577081028,1-0
0.1683625253308202,0-1
0.4733282408631053,0-1
-0.002240691130155459,0-1
0.12984551824951718,1-0
-0.18596069751753097,0-1
-0.06608490618256813,0-1
0.15189167048556995,0-1
0.2096435950194312,1-0
0.24392221188341,0-1
0.0936158041677837,1-0
0.017794383176363837,0-1
0.029189468755210335,1-0
-0.05364809536107229,1-0
0.05525241538305892,0-1
-0.08633366595909997,0-1
0.2533635072618342,1-0
-0.00816010539700529,1-0
0.19409493360917918,1-0
-0.3002539509985155,0-1
0.13010243610974892,1-0
0.22177460385337444,0-1
0.18710787579628796,0-1
-0.1750152249108311,0-1
-0.12863985067285344,0-1
-0.42405592804500075,1-0
0.49939575222990296,0-1
-0.044406516982400834,0-1
0.2671356649348674,1-0
-0.2654967848050188,0-1
0.05387381372753852,1-0
0.3160317180259279,0-1
0.17098440214786614,0-1
0.10021993210968083,1-0
-0.14160952853047393,0-1
-0.1321463739536144,0-1
0.15032758898112353,1/2-1/2
0.08849470091147038,1-0
-0.2026846029560374,0-1
-0.4642151730478463,1-0
0.39955936731057606,0-1
0.059404009758263876,0-1
0.04410533717940812,0-1
-0.2656043656598913,1-0
-0.09496007130003814,0-1
-0.5640980378372566,0-1
0.2644826436647879,0-1
0.2060049167064545,1-0
-0.2811526283496474,0-1
0.3701659458281167,1-0
0.4271653494066986,0-1
0.13685284374834583,0-1
0.4116238535611839,1-0
-0.2558782947027469,1-0
-0.019020250744170797,1-0
-0.14414950459336118,0-1
0.3912543407808654,0-1
-0.04373306444530567,0-1
0.32398462279829643,0-1
-0.05503208813725147,0-1
0.8308532948341049,0-1
0.007573603877365831,0-1
0.19465274680578615,1-0
-0.23769739536839152,0-1
-0.30938679943819386,1-0
0.38563609373490426,1-0
-0.2302182737473163,1-0
0.36194810675100497,1-0
-0.0956552253041748,1-0
-0.1506062769860993,1-0
0.2224991037859253,0-1
0.04929598664588197,0-1
0.2568397577163223,0-1
0.2099058307686602,0-1
0.06247874702732048,1-0
-0.0414112986240297,0-1
-0.022034817130244022,1-0
-0.01644859494087081,0-1
0.03376246241735137,1-0
-0.29328530192775026,0-1
-0.050537422260570675,1-0
0.3887215684177504,1-0
-0.10876035537212647,0-1
-0.4173180955994943,0-1
0.19322832111802823,1-0
-0.225143583119795,0-1
0.24645445174556901,0-1
-0.03488341649524318,0-1
-0.10301011938461302,1-0
-0.5056243147127824,1-0
-0.24385681420289596,1-0
0.05908378880795051,0-1
-0.32002176875150923,0-1
0.2993394190961728,0-1
-0.04096194069547909,0-1
-0.5261904094993322,1-0
-0.32206839535520837,1-0
-0.20359912506269928,1-0
-0.005046507101527098,0-1
0.28942249958320765,1-0
-0.0742490725403715,0-1
0.3563107891347016,1-0
0.2707873356691247,1-0
-0.1979763248410057,1-0
-0.15411632241766104,0-1
-0.1540419652017485,1/2-1/2
-0.496354147879338,1-0
-0.050837300626508375,0-1
-0.1430895127483155,1-0
