PC1,Result
0.2250791211499118,1-0
0.04391425320733178,1-0
0.009543494208102521,1-0
0.015095462151107797,0-1
0.13747584584580963,1-0
-0.5584701435796049,1-0
0.2975405251967326,0-1
-0.18342631122815445,1-0
-0.11517934259090234,1-0
-0.4054892513295363,1-0
0.008481950105240221,0-1
-0.1449386500752653,0-1
-0.29876424633732185,0-1
-0.1976306252292539,1-0
-0.016576308164050424,1-0
-0.09065249919854523,1-0
0.4330218249094585,1-0
-0.09252255365193118,0-1
0.3515877921857852,1-0
-0.09747510677528937,1-0
0.019394392448131015,1-0
-0.13918889577081028,1-0
0.24392221188341,0-1
-0.05364809536107229,1-0
-0.00816010539700529,1-0
0.10021993210968083,1-0
0.15032758898112353,1/2-1/2
0.8308532948341049,0-1
0.2224991037859253,0-1
0.2568397577163223,0-1
-0.29328530192775026,0-1
0.3887215684177504,1-0
-0.225143583119795,0-1
0.24645445174556901,0-1
-0.04096194069547909,0-1
-0.0742490725403715,0-1
-0.1979763248410057,1-0
-0.496354147879338,1-0
-0.050837300626508375,0-1
0.050671621065321526,0-1
0.2765967791735048,1/2-1/2
-0.4303338945740525,0-1
0.3761856384006944,0-1
0.13225539396805042,1/2-1/2
-0.13290445627827052,0-1
0.3408913155205845,0-1
0.20570563529634112,1/2-1/2
0.11323139897512258,1-0
-0.2515286168813917,1-0
0.27619604196940883,0-1
0.08431216742857661,1-0
-0.21361855659476559,0-1
0.19289838251078606,1-0
-0.31127809051648053,0-1
-0.046205245910823645,1/2-1/2
0.0602452140332147,1-0
-0.14599995597544901,1-0
-0.22126416072608612,0-1
0.06591445208388735,0-1
-0.1330268488260299,0-1
0.1506958785275948,0-1
-0.10616266877909142,0-1
-0.09414648932732006,1-0
0.07340781642863536,1-0
-0.38249051435549947,1-0
0.6643630187340345,1/2-1/2
0.03348414017477852,0-1
-0.20591637417650077,1-0
-0.2022919526416913,0-1
0.04191693074556646,1-0
0.08867661935491444,1-0
-0.15451169091486194,1-0
0.003034175766412961,1-0
0.5242997143579823,0-1
-0.2300673844841402,1-0
-0.37272583741552984,0-1
-0.1284280625768327,0-1
0.4925970798335736,1-0
-0.14863818796640527,0-1
0.022413288156897804,1-0
0.3985186110068898,1-0
0.19499811368908027,0-1
0.3031780274113939,1-0
0.1566265146777157,0-1
-0.4906993708325311,0-1
0.044237657182641166,1-0
-0.309169129761663,1-0
-0.18826322501102433,0-1
0.22990309220975258,1-0
0.06324696980994216,0-1
0.21419135628693653,0-1
0.3513677538957741,0-1
0.19184840540736958,0-1
0.04037808969987966,0-1
0.4182632482666867,0-1
0.39356766735659343,1-0
-0.5173576580009296,1-0
-0.36681262144123145,0-1
-0.06069720986772209,0-1
-0.19037722619747932,0-1
-0.2855992228437467,1-0
0.13309500673050334,1/2-1/2
0.21485122111370403,0-1
-0.024611838854015633,0-1
0.03364247134040588,0-1
0.040055515310226775,1-0
0.01213751330666013,0-1
-0.4762398009289361,1-0
0.04617564391992601,0-1
-0.0562866440640698,0-1
-0.2801887432190301,1-0
0.5491259817177067,0-1
0.21987133175139884,1-0
-0.10891531612797667,1-0
-0.14601523251047688,1-0
0.06693093686777685,1-0
-0.0197219001255593,1-0
0.19968267241261195,1-0
-0.02448062868022216,1-0
0.06500235386180309,1/2-1/2
-0.01958333978867055,1-0
-0.44923489727697374,0-1
0.255222272173134,0-1
0.563549380373601,0-1
-0.08862006770456832,1-0
0.25890734348756184,0-1
-0.2658402959484486,1-0
-0.39952982695214434,1-0
-0.07666564786185515,1-0
-0.2939322195782884,0-1
-0.32605656731525096,1-0
-0.290771076410815,0-1
-0.2523290207148251,0-1
-0.1097259220878204,1/2-1/2
-0.19172385660073288,1-0
0.14535761568194294,1-0
0.40258407415461483,0-1
0.20630449520126837,0-1
-0.1884394972902137,1-0
-0.5928209827954949,0-1
0.15454740993850447,0-1
0.25722598031223176,0-1
0.10103964750255834,0-1
0.14006793709248755,1-0
0.06636750869747243,1/2-1/2
0.2508843655769234,0-1
0.196554794925203,0-1
0.17274330556410467,1-0
0.12658108150876035,1-0
-0.13213383801520528,1-0
-0.22619464485246388,0-1
-0.09297804221421813,1-0
0.2946536720338392,1-0
