y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9919938705169202,0.0044883234995118535,0.003517805983567894
setosa,setosa,0.9882089965502006,0.005867253974851436,0.005923749474947993
setosa,setosa,0.9845245617465759,0.009284709269127802,0.006190728984296347
setosa,setosa,0.9866416293321062,0.009741466521975294,0.0036169041459185327
setosa,setosa,0.989180581743988,0.007055197347151116,0.003764220908860814
setosa,setosa,0.9897498596618923,0.006223342032739657,0.0040267983053680146
setosa,setosa,0.9845145161045636,0.006648468800297364,0.008837015095139105
setosa,setosa,0.9921930957904037,0.004371838039878986,0.003435066169717387
setosa,setosa,0.9450524342261211,0.0510120375550982,0.0039355282187806245
setosa,setosa,0.992016757395374,0.004556036563851673,0.0034272060407743053
versicolor,virginica,0.005280301435312653,0.30523546907222276,0.6894842294924647
versicolor,versicolor,0.0065337021380739695,0.8065414400152526,0.18692485784667334
versicolor,virginica,0.004173821115077589,0.2536045928101652,0.7422215860747572
versicolor,versicolor,0.0025754324010278194,0.9758198778014378,0.021604689797534306
versicolor,versicolor,0.0031193591597980675,0.4175720230052669,0.579308617834935
versicolor,versicolor,0.00509302476209198,0.9694526579046842,0.025454317333223838
versicolor,versicolor,0.004759969166811077,0.7827088243517217,0.21253120648146723
versicolor,versicolor,0.012607304712840857,0.9742288313546981,0.013163863932460978
versicolor,versicolor,0.0033010025176005934,0.45034984789044136,0.546349149591958
versicolor,versicolor,0.008815369741355519,0.9869328133213316,0.004251816937312759
virginica,virginica,0.00311119493659471,0.006513423568627049,0.9903753814947781
virginica,virginica,0.0054231767929314376,0.36888069513609295,0.6256961280709756
virginica,virginica,0.0027496049872194005,0.0125161805881293,0.9847342144246514
virginica,virginica,0.002654268316614212,0.1513696066260573,0.8459761250573287
virginica,virginica,0.004897926039268049,0.01488740313948317,0.9802146708212487
virginica,virginica,0.004160717173844784,0.01859458886537764,0.9772446939607776
virginica,versicolor,0.002372193857474716,0.9856252685597433,0.012002537582781905
virginica,virginica,0.0052296540893481585,0.004627910491901279,0.9901424354187507
virginica,virginica,0.007340444652325787,0.010319315329978172,0.982340240017696
virginica,virginica,0.03041146682648882,0.0086926385572409,0.9608958946162701
