y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9896718087683969,0.006918021980172658,0.003410169251430417
setosa,setosa,0.9775005759741799,0.011581148284927054,0.010918275740893076
setosa,setosa,0.9843769615261564,0.006149968044703927,0.009473070429139762
setosa,setosa,0.9722287319167928,0.005945377408620621,0.021825890674586665
setosa,setosa,0.9895441744207623,0.007055809282854838,0.003400016296383008
setosa,setosa,0.9705217989961393,0.026250092283560948,0.0032281087202996775
setosa,setosa,0.9669492751425851,0.017446819207232747,0.015603905650182088
setosa,setosa,0.974164643168424,0.022105906795882146,0.0037294500356938472
setosa,setosa,0.9791810460448278,0.014418622382955723,0.006400331572216634
setosa,setosa,0.9829247083929677,0.011498562436618271,0.005576729170414
versicolor,versicolor,0.0018925707527718463,0.8643879398151214,0.1337194894321067
versicolor,versicolor,0.004663648785782166,0.8793608277227536,0.11597552349146431
versicolor,versicolor,0.002169790040075956,0.9723055255244768,0.02552468443544719
versicolor,virginica,0.00266476257266344,0.3459173278952958,0.6514179095320407
versicolor,versicolor,0.01601754868122052,0.9634096640808951,0.020572787237884464
versicolor,versicolor,0.013099987490831477,0.9284734524352585,0.058426560073910144
versicolor,versicolor,0.011362788959654981,0.715162107923891,0.27347510311645384
versicolor,versicolor,0.002894442662626289,0.599375868671654,0.3977296886657197
versicolor,versicolor,0.00773387918055452,0.9851322065608423,0.007133914258603133
versicolor,versicolor,0.0016627976663333714,0.907732677934041,0.09060452439962564
virginica,virginica,0.0026944199110707193,0.015319008037133153,0.9819865720517962
virginica,virginica,0.03248080588417659,0.024950023276910507,0.9425691708389131
virginica,virginica,0.002584528892594678,0.05348873180238356,0.9439267393050218
virginica,virginica,0.007894284607819144,0.45984876756885906,0.5322569478233219
virginica,virginica,0.002736696397180335,0.36302520564698587,0.6342380979558337
virginica,virginica,0.0034466717946408814,0.02932202426694123,0.9672313039384178
virginica,virginica,0.018926948886692226,0.045385958554120476,0.9356870925591871
virginica,virginica,0.003512695386063638,0.336995717535629,0.6594915870783075
virginica,versicolor,0.003005740353423363,0.6860097640658487,0.3109844955807281
virginica,virginica,0.0026067276149550314,0.013257011615897091,0.984136260769148
