y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,1.0,0.0,0.0
setosa,setosa,1.0,0.0,0.0
setosa,setosa,1.0,0.0,0.0
setosa,setosa,1.0,0.0,0.0
setosa,setosa,1.0,0.0,0.0
setosa,setosa,1.0,0.0,0.0
setosa,setosa,1.0,0.0,0.0
setosa,setosa,1.0,0.0,0.0
setosa,setosa,1.0,0.0,0.0
setosa,setosa,1.0,0.0,0.0
versicolor,versicolor,0.0,0.71,0.29
versicolor,versicolor,0.0,1.0,0.0
versicolor,versicolor,0.0,0.92,0.08
versicolor,versicolor,0.0,0.99,0.01
versicolor,versicolor,0.0,1.0,0.0
versicolor,versicolor,0.0,1.0,0.0
versicolor,versicolor,0.0,0.98,0.02
versicolor,versicolor,0.0,0.6,0.4
versicolor,versicolor,0.0,1.0,0.0
versicolor,versicolor,0.0,1.0,0.0
virginica,virginica,0.0,0.0,1.0
virginica,virginica,0.0,0.03,0.97
virginica,virginica,0.0,0.0,1.0
virginica,virginica,0.0,0.02,0.98
virginica,virginica,0.0,0.0,1.0
virginica,virginica,0.0,0.0,1.0
virginica,virginica,0.0,0.06,0.94
virginica,virginica,0.0,0.02,0.98
virginica,virginica,0.0,0.0,1.0
virginica,virginica,0.0,0.08,0.92
