Componente 1,species
-0.5576743002488322,setosa
-0.5790126750545554,setosa
-0.7377846616970711,setosa
-0.5060938570165965,setosa
-0.6076075792343174,setosa
-0.5902105874078398,setosa
-0.5615278884939872,setosa
-0.6084537799674031,setosa
-0.6126178068000331,setosa
-0.6381847843266271,setosa
0.26816835771391223,versicolor
0.09882081512553442,versicolor
0.2890864808244985,versicolor
0.145033537819376,versicolor
0.15928709254221196,versicolor
0.2139627180206075,versicolor
0.291913781997853,versicolor
0.36914899749077346,versicolor
0.18676911538836183,versicolor
-0.06876975010843112,versicolor
0.6147331842166542,virginica
0.3221338320507946,virginica
0.7580304009275326,virginica
0.35723523665316403,virginica
0.5310367055205479,virginica
0.5469621225684561,virginica
0.32870490836164257,virginica
0.31478381059985294,virginica
0.5165855429559599,virginica
0.48482666253145734,virginica
