Componente 1,species
-0.5974082382364501,setosa
-0.6389431903256222,setosa
-0.6616125934478085,setosa
-0.7519679431888536,setosa
-0.6003715890013774,setosa
-0.5521572267261681,setosa
-0.5770535929878575,setosa
-0.6037992282085833,setosa
-0.5204834613310049,setosa
-0.6121975551048965,setosa
-0.11371032303123807,versicolor
0.13734837970263736,versicolor
0.04399281902480745,versicolor
0.19255976732664348,versicolor
-0.008260915177083827,versicolor
0.2194854888860841,versicolor
0.13327214760409778,versicolor
-0.0005757570603450723,versicolor
0.2543452488995589,versicolor
-0.0056080029996317116,versicolor
0.42413506155664404,virginica
0.4377237023573878,virginica
0.5407937764497074,virginica
0.36322651407125905,virginica
0.47424694764837183,virginica
0.5139326307785076,virginica
0.42467082370225484,virginica
0.7490260386545561,virginica
0.8721942716082874,virginica
0.28296337192517085,virginica
