Componente 1,species
-0.630702931394453,setosa
-0.622904942531991,setosa
-0.669520395417932,setosa
-0.6541527588892053,setosa
-0.6487880559888726,setosa
-0.5352727781994513,setosa
-0.6565377899938523,setosa
-0.6257804985628278,setosa
-0.6756435043172598,setosa
-0.6456446188852305,setosa
-0.5576743002488322,setosa
-0.5790126750545556,setosa
-0.7377846616970712,setosa
-0.5060938570165966,setosa
-0.6076075792343175,setosa
-0.5902105874078398,setosa
-0.5615278884939873,setosa
-0.6084537799674032,setosa
-0.6126178068000332,setosa
-0.6381847843266272,setosa
-0.6200996597322076,setosa
-0.5247573012712965,setosa
-0.6730445443401022,setosa
-0.6274553785259618,setosa
-0.6187409156993611,setosa
-0.6445537559251894,setosa
-0.5939323441717622,setosa
-0.6874957069046901,setosa
-0.692369884878833,setosa
-0.6139765508328797,setosa
-0.6260483796356331,setosa
-0.6096939959117144,setosa
-0.7049322386077761,setosa
-0.5140016589867199,setosa
-0.5435130371306207,setosa
-0.6078051870760697,setosa
-0.6286560545936645,setosa
-0.6708791394507785,setosa
-0.6092121859663984,setosa
-0.6299445253954578,setosa
0.2799517663027614,versicolor
0.21514137571473924,versicolor
0.3222231060173576,versicolor
0.05940301306820406,versicolor
0.2625152345996753,versicolor
0.10383104269125021,versicolor
0.24485036170039232,versicolor
-0.17152938561327546,versicolor
0.2142305990934128,versicolor
0.015324961909241264,versicolor
0.2681683577139121,versicolor
0.09882081512553442,versicolor
0.2890864808244987,versicolor
0.145033537819376,versicolor
0.15928709254221196,versicolor
0.2139627180206074,versicolor
0.2919137819978531,versicolor
0.36914899749077346,versicolor
0.18676911538836172,versicolor
-0.068769750108431,versicolor
-0.021575977562209747,versicolor
-0.058924884445180736,versicolor
0.032341241917190566,versicolor
0.28890639448578403,versicolor
0.10966425214420172,versicolor
0.18226693425187335,versicolor
0.2777248031632581,versicolor
0.19561540969619495,versicolor
0.037683926443952465,versicolor
0.04684065933926085,versicolor
0.05543659407732615,versicolor
0.1758333867650702,versicolor
0.04906762247876395,versicolor
-0.1534442610188559,versicolor
0.06697266073446884,versicolor
0.03302937468513267,versicolor
0.06621425473547382,versicolor
0.1356791970823158,versicolor
-0.15863457492328636,versicolor
0.06205022790284376,versicolor
0.6227713384355381,virginica
0.34600960858349594,virginica
0.6179864344279581,virginica
0.41778930880393184,virginica
0.5636212475370376,virginica
0.7501225989574095,virginica
0.13585780418855842,virginica
0.6089452119831235,virginica
0.5110202145758137,virginica
0.7206085411087574,virginica
0.6147331842166542,virginica
0.3221338320507946,virginica
0.7580304009275328,virginica
0.3572352366531638,virginica
0.5310367055205479,virginica
0.5469621225684561,virginica
0.32870490836164257,virginica
0.31478381059985294,virginica
0.5165855429559599,virginica
0.4848266625314571,virginica
0.6330436323692096,virginica
0.6874909166514084,virginica
0.5434892461418294,virginica
0.291133357625287,virginica
0.3054101311939724,virginica
0.7635079345735883,virginica
0.5478056435967905,virginica
0.40658569910783526,virginica
0.2925346591728033,virginica
0.5358713436180823,virginica
0.6138649651099978,virginica
0.5583431388985164,virginica
0.34600960858349594,virginica
0.6238196438809093,virginica
0.6386515182640254,virginica
0.5514616240001936,virginica
0.4071464972650781,virginica
0.4471426189826889,virginica
0.4882075852867699,virginica
0.3120663225341601,virginica
