Componente 1,species
-0.6307029313944528,setosa
-0.6229049425319909,setosa
-0.6695203954179318,setosa
-0.6541527588892052,setosa
-0.6487880559888723,setosa
-0.5352727781994511,setosa
-0.656537789993852,setosa
-0.6257804985628276,setosa
-0.6756435043172597,setosa
-0.6456446188852303,setosa
0.2799517663027614,versicolor
0.21514137571473924,versicolor
0.3222231060173576,versicolor
0.059403013068203836,versicolor
0.2625152345996752,versicolor
0.1038310426912501,versicolor
0.24485036170039232,versicolor
-0.1715293856132757,versicolor
0.2142305990934127,versicolor
0.015324961909241153,versicolor
0.6227713384355381,virginica
0.3460096085834957,virginica
0.6179864344279579,virginica
0.4177893088039316,virginica
0.5636212475370371,virginica
0.7501225989574093,virginica
0.13585780418855797,virginica
0.6089452119831232,virginica
0.5110202145758135,virginica
0.7206085411087574,virginica
