Componente 1,species
-0.6260483796356329,setosa
-0.6096939959117144,setosa
-0.704932238607776,setosa
-0.5140016589867198,setosa
-0.5435130371306205,setosa
-0.6078051870760696,setosa
-0.6286560545936641,setosa
-0.6708791394507784,setosa
-0.6092121859663981,setosa
-0.6299445253954575,setosa
0.05543659407732593,versicolor
0.1758333867650702,versicolor
0.04906762247876373,versicolor
-0.1534442610188561,versicolor
0.06697266073446884,versicolor
0.033029374685132784,versicolor
0.06621425473547382,versicolor
0.1356791970823158,versicolor
-0.15863457492328636,versicolor
0.06205022790284376,versicolor
0.6138649651099976,virginica
0.5583431388985162,virginica
0.3460096085834957,virginica
0.6238196438809093,virginica
0.6386515182640254,virginica
0.5514616240001934,virginica
0.4071464972650779,virginica
0.44714261898268914,virginica
0.4882075852867699,virginica
0.3120663225341599,virginica
