y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9921427908074637,0.004110113830499512,0.003747095362036788
setosa,setosa,0.9904345109185854,0.005745929483045949,0.0038195595983686902
setosa,setosa,0.9913074439277071,0.004698023206540161,0.003994532865752821
setosa,setosa,0.9902064179819042,0.005670353723827254,0.004123228294268509
setosa,setosa,0.9920361812697809,0.004104415842011797,0.0038594028882072613
setosa,setosa,0.9916910701294974,0.004694544947000137,0.003614384923502322
setosa,setosa,0.9906079752061364,0.00506196880404353,0.00433005598982007
setosa,setosa,0.9918665888516993,0.004383072214237264,0.003750338934063421
setosa,setosa,0.9886300686625746,0.006809095179058196,0.004560836158367234
setosa,setosa,0.9904976217637138,0.005318772303109797,0.004183605933176352
versicolor,versicolor,0.007816172248704243,0.8291603285553474,0.16302349919594833
versicolor,versicolor,0.00396138951941933,0.954188246737173,0.041850363743407636
versicolor,versicolor,0.005539130091988143,0.6659920454285582,0.3284688244794537
versicolor,versicolor,0.0020956119000003193,0.9872697785871241,0.010634609512875612
versicolor,versicolor,0.0028721772360723527,0.8910303320514292,0.10609749071249852
versicolor,versicolor,0.0020375136241768256,0.9922561249413426,0.005706361434480524
versicolor,versicolor,0.00959730240000408,0.7590006417614388,0.23140205583855716
versicolor,versicolor,0.015532454577644024,0.9790963175114316,0.005371227910924445
versicolor,versicolor,0.003969276201749404,0.9828095776603389,0.013221146137911588
versicolor,versicolor,0.0026582149731953116,0.9859104729556497,0.011431312071155025
virginica,virginica,0.004685833385160799,0.0021805392493113554,0.9931336273655278
virginica,virginica,0.002856479561330401,0.02939875173071515,0.9677447687079545
virginica,virginica,0.0018799245924652882,0.0021267482401750655,0.9959933271673596
virginica,virginica,0.002126869115019597,0.008968851189265718,0.9889042796957146
virginica,virginica,0.002029035709942087,0.0010750416601875048,0.9968959226298705
virginica,virginica,0.002974262482221653,0.0037279557776835224,0.9932977817400949
virginica,versicolor,0.007345625606349302,0.7324227138736339,0.2602316605200169
virginica,virginica,0.002798490565174089,0.0073683071928326675,0.9898332022419933
virginica,virginica,0.0021312938000771,0.008675007773951932,0.989193698425971
virginica,virginica,0.005385002744341339,0.005778548364568399,0.9888364488910903
