y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9925884220666854,0.004031814281935866,0.0033797636513787552
setosa,setosa,0.9258778334321576,0.0562214539652073,0.0179007126026352
setosa,setosa,0.9898273581182324,0.005505131707173771,0.004667510174593838
setosa,setosa,0.9882623301307116,0.007445665522169508,0.004292004347118917
setosa,setosa,0.9909996732248475,0.005284541510819257,0.003715785264333209
setosa,setosa,0.9873179263263798,0.008078496174376285,0.00460357749924393
setosa,setosa,0.9919305111232053,0.004336863889154178,0.003732624987640482
setosa,setosa,0.990783736107065,0.0051886086205509335,0.00402765527238395
setosa,setosa,0.9919188517598299,0.004438062859237849,0.0036430853809323385
setosa,setosa,0.9916378498769997,0.004724586554347579,0.0036375635686527624
versicolor,versicolor,0.0021413918356204212,0.9877583682906528,0.010100239873726788
versicolor,versicolor,0.002234870443572585,0.9853567703499095,0.01240835920651783
versicolor,versicolor,0.002200707999092426,0.9953895707691718,0.0024097212317357964
versicolor,versicolor,0.006315998380366655,0.9763550049183651,0.017328996701268078
versicolor,versicolor,0.002059153427553734,0.9922672515659569,0.005673595006489339
versicolor,versicolor,0.0033475253748747515,0.9948641628646262,0.0017883117604991724
versicolor,versicolor,0.0024670176150346276,0.9944569589017214,0.003076023483243915
versicolor,versicolor,0.0022900494176534064,0.9952099589478058,0.0024999916345407216
versicolor,versicolor,0.008338203712318576,0.9812385956868606,0.010423200600820783
versicolor,versicolor,0.002255635620447919,0.9945782149155034,0.0031661494640486724
virginica,virginica,0.002843807434277023,0.0014109221452882183,0.9957452704204348
virginica,virginica,0.003047603532851406,0.014615758902364257,0.9823366375647844
virginica,virginica,0.0022708376932232014,0.07819086052896375,0.919538301777813
virginica,virginica,0.002487251297960061,0.001433622478681636,0.9960791262233584
virginica,virginica,0.0035608586473614315,0.0018882072401688536,0.9945509341124698
virginica,virginica,0.0028079481637413484,0.007656825193502286,0.9895352266427564
virginica,virginica,0.0026648574869608116,0.084701025189677,0.9126341173233622
virginica,virginica,0.0024223847667638257,0.010101509011380475,0.9874761062218557
virginica,virginica,0.004042143413367725,0.004584037073987538,0.9913738195126447
virginica,virginica,0.002901751173094878,0.14764672590042577,0.8494515229264795
