y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9999998946817825,1.053015768060377e-07,1.6640712933888648e-11
setosa,setosa,0.9999921513004099,7.844584772242468e-06,4.114817928087057e-09
setosa,setosa,0.9999999999136362,8.620081128400916e-11,1.632204190361774e-13
setosa,setosa,0.9999999998783329,1.213103693451429e-10,3.568626369212114e-13
setosa,setosa,0.9999998449514178,1.5502254458250454e-07,2.6037491150956588e-11
setosa,setosa,0.9999999678214074,3.217188087472941e-08,6.711646761118507e-12
setosa,setosa,0.9999998809015325,1.1902928347633895e-07,6.918408335869715e-11
setosa,setosa,0.9999999992766551,7.230098563391561e-10,3.3489412922077123e-13
setosa,setosa,0.9999999934138502,6.58551327636833e-09,6.367447640374596e-13
setosa,setosa,0.9999999687979146,3.119110171804659e-08,1.0983562291896918e-11
versicolor,versicolor,7.713897102043367e-32,0.9952081679165481,0.00479183208345197
versicolor,versicolor,5.621564864362296e-29,0.9966821996571532,0.0033178003428469727
versicolor,versicolor,1.1770905303780976e-34,0.9851307851331941,0.014869214866805812
versicolor,versicolor,5.032398296832377e-61,0.6678778140816576,0.3321221859183423
versicolor,versicolor,5.7538109793379295e-34,0.9771874722869149,0.022812527713085035
versicolor,versicolor,2.110940413555923e-39,0.8544976615391582,0.14550233846084176
versicolor,virginica,2.77179667838294e-60,0.3847861922540976,0.6152138077459023
versicolor,versicolor,1.3284490229881146e-60,0.8185916580604234,0.18140834193957675
versicolor,versicolor,1.033349188059895e-29,0.9854751769125498,0.01452482308745022
versicolor,versicolor,4.933681770158161e-36,0.9898514961680097,0.010148503831990213
virginica,virginica,6.242503295602737e-122,0.00040972726603804774,0.9995902727339618
virginica,virginica,5.906098479548569e-115,5.600006277572529e-05,0.9999439999372245
virginica,virginica,4.3784714695963844e-94,0.02016449361822108,0.9798355063817789
virginica,versicolor,6.665405002953848e-63,0.5256498791846416,0.47435012081535866
virginica,versicolor,2.4534586598151466e-66,0.5525442545623901,0.44745574543760985
virginica,virginica,3.318032502067954e-141,1.9102900639196947e-05,0.9999808970993607
virginica,virginica,2.549090564086953e-81,0.02425955952927427,0.9757404404707256
virginica,virginica,8.232610829275293e-72,0.14369971851512225,0.8563002814848776
virginica,versicolor,5.952343172468773e-56,0.6547544484611778,0.3452455515388222
virginica,virginica,1.4480266608702998e-93,0.008563792133128934,0.9914362078668711
