y_true,y_pred,prob_1-0,prob_0-1,prob_1/2-1/2
1-0,1-0,0.0,0.35,0.62
1-0,0-1,0.0,0.56,0.4
1-0,0-1,0.0,0.65,0.34
1-0,1-0,0.0,0.45,0.55
1/2-1/2,0-1,0.0,0.43,0.34
1-0,0-1,0.0,0.56,0.44
0-1,1-0,0.0,0.45,0.54
1-0,0-1,0.0,0.67,0.33
1-0,1-0,0.0,0.22,0.73
0-1,0-1,0.0,0.61,0.39
0-1,1-0,0.0,0.31,0.69
0-1,0-1,0.0,0.76,0.1
1-0,0-1,0.0,0.58,0.42
1/2-1/2,0-1,0.0,0.56,0.36
0-1,1-0,0.0,0.24,0.76
0-1,0-1,0.0,0.67,0.33
0-1,1-0,0.0,0.43,0.57
0-1,0-1,0.0,0.68,0.3
1-0,0-1,0.0,0.5,0.49
1-0,0-1,0.0,0.68,0.32
0-1,0-1,0.0,0.63,0.36
0-1,1-0,0.0,0.27,0.73
0-1,0-1,0.0,0.51,0.48
0-1,0-1,0.0,0.56,0.44
0-1,0-1,0.0,0.77,0.19
0-1,0-1,0.0,0.68,0.32
1-0,0-1,0.0,0.575,0.425
0-1,0-1,0.0,0.53,0.47
0-1,1-0,0.0,0.16,0.84
1-0,0-1,0.0,0.61,0.23
1-0,0-1,0.0,0.51,0.49
1-0,1-0,0.0,0.48,0.51
1-0,1-0,0.0,0.47,0.5
0-1,0-1,0.0,0.57,0.43
0-1,1-0,0.0,0.41,0.59
0-1,0-1,0.0,0.56,0.43
0-1,1-0,0.0,0.42,0.58
1-0,1-0,0.0,0.26,0.73
1-0,1-0,0.0,0.32,0.68
0-1,1-0,0.0,0.19,0.81
0-1,0-1,0.0,0.64,0.35
1-0,0-1,0.0,0.54,0.45
0-1,1-0,0.0,0.37,0.6
0-1,1-0,0.0,0.09,0.9
0-1,0-1,0.0,0.81,0.19
1-0,0-1,0.0,0.82,0.16
1-0,1-0,0.0,0.42,0.58
1-0,0-1,0.0,0.51,0.47
0-1,0-1,0.0,0.5,0.23
1-0,0-1,0.0,0.8,0.2
1-0,1-0,0.0,0.3,0.69
0-1,1-0,0.01,0.43,0.49
0-1,1-0,0.0,0.4,0.59
1-0,1-0,0.0,0.17,0.79
0-1,1-0,0.0,0.33,0.67
1-0,0-1,0.0,0.72,0.28
