y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9484584100160689,0.038223460857121555,0.013318129126809535
setosa,setosa,0.9656402417297191,0.022940405131601237,0.011419353138679542
setosa,setosa,0.9823821279167811,0.009231717320265759,0.00838615476295301
setosa,setosa,0.9401621329349992,0.04557802619029871,0.014259840874702032
setosa,setosa,0.940042435259928,0.0454416329230384,0.014515931817033569
setosa,setosa,0.9479256605280337,0.039343960594956054,0.012730378877010227
setosa,setosa,0.9545419059794776,0.03294785304263211,0.012510240977890318
setosa,setosa,0.9656219580560913,0.02336439593849085,0.011013646005417923
setosa,setosa,0.968328544692133,0.02119804943049374,0.010473405877373247
setosa,setosa,0.956603840848053,0.03131948852754709,0.0120766706244
versicolor,versicolor,0.007944088434583373,0.9116243755595095,0.08043153600590756
versicolor,versicolor,0.01331053421975993,0.9761340368220475,0.010555428958192383
versicolor,versicolor,0.006090714693727657,0.9143569018081881,0.07955238349808406
versicolor,versicolor,0.0072143379723389,0.9632329915852108,0.029552670442450316
versicolor,versicolor,0.01085061635959047,0.9751438028487603,0.014005580791649347
versicolor,versicolor,0.010923393077875617,0.971605733830807,0.017470873091317365
versicolor,versicolor,0.008187957965189306,0.9512094324411179,0.0406026095936931
versicolor,versicolor,0.008015950802876226,0.9029123196655072,0.08907172953161654
versicolor,versicolor,0.007806246007983732,0.9614531760854899,0.0307405779065267
versicolor,versicolor,0.03124220661005713,0.9586379900696324,0.010119803320310641
virginica,virginica,0.009583104301324004,0.01153717396817971,0.9788797217304962
virginica,virginica,0.013290941854761287,0.037817015211429245,0.9488920429338094
virginica,virginica,0.013184412169754006,0.007668569658895526,0.9791470181713504
virginica,virginica,0.013609561138377808,0.06022483299249253,0.9261656058691299
virginica,virginica,0.00953141011027334,0.01442190149036006,0.9760466883993667
virginica,virginica,0.010627858039251039,0.017490214041462743,0.9718819279192862
virginica,virginica,0.014988756037913999,0.07510943803941204,0.9099018059226741
virginica,virginica,0.014275741455627463,0.06659567777146333,0.9191285807729093
virginica,virginica,0.008595403966283395,0.01061696920115358,0.9807876268325629
virginica,virginica,0.011228627824005405,0.028540027237146937,0.9602313449388478
