PC1,PC2,Result
2.35342798229602,-0.24709801621788763,0-1
0.12760572307134035,-0.09925596336756355,0-1
-1.3046067388109701,0.27626961007001755,1-0
0.34609980589331146,-0.8620076016811742,1-0
2.5400827001726016,0.11915831749081915,0-1
-0.914334751705485,-0.12274695179079244,0-1
0.5398478641571028,-0.41258190332384037,1-0
0.29635360030733165,1.1117146398303341,1/2-1/2
-1.0706901233493114,0.19252498450727432,0-1
-0.24927844633873505,-0.4272680148115908,1-0
0.9569996055365486,0.05366133841299993,1-0
-0.6194630045696382,-0.5227890832702474,0-1
-0.9983234893933244,0.5598348130149075,1-0
-0.5893070347610764,-0.1683653432120702,1-0
-0.323237770737368,-0.004417157323649528,1-0
-1.0949396931060345,-0.02590195143525977,0-1
-1.5091885058022878,-0.18757974094322666,0-1
0.9794332573285266,0.24505525124392713,1-0
4.487611151116166,-1.7746050183560715,0-1
-1.4718900395736492,0.830436430836838,1-0
-0.3380490558725168,0.06148925215553946,0-1
-0.014199342329368196,-0.05549663345354865,0-1
-0.5716272655874015,-0.003097512145841228,0-1
-0.6248701834820785,0.00507617760125654,1-0
1.07573875653347,0.6597157304766254,0-1
-1.3272046458437385,-0.16784739255343067,0-1
1.662424212787171,0.3030792046875244,1-0
-0.5310503468100479,0.4592675226777089,0-1
-1.9864677013410905,0.06844928729124454,0-1
1.5014409113292408,-0.9188351233033517,0-1
-0.967230283433615,0.08507916144018816,0-1
3.5304308283247225,0.3292072059475473,0-1
-0.2900471126240073,0.30198274849996104,0-1
1.890345539405392,0.11917927769452871,1-0
0.6966072458546011,0.1916652912680705,1-0
0.3125821466961115,0.17193446163491785,0-1
0.25377992692751145,-0.2433423204052089,0-1
-0.6926814798394876,-0.3006241382892144,0-1
1.5343166788952387,-0.20677526470766275,1-0
-1.7749602100347674,0.2843901565287789,0-1
2.759713655619429,-1.9123304202754676,0-1
-0.1764346373629085,0.08293674178757394,1-0
-0.35233443106649015,0.2380992068170325,0-1
2.3840978087832023,0.2787967901982354,1-0
2.572144356051839,0.5730160638714391,1-0
-0.7136496185699016,0.5074473635488206,1-0
-0.9144458197395431,-0.733380944828041,1-0
1.403886668000032,0.21578787200215752,0-1
-0.18651421912221286,-0.4715062626911781,0-1
-0.36870963569412557,0.13459497674147072,1-0
-0.7888213692716303,1.0216288886669127,0-1
-1.4437779523581864,-1.4580011078533097,1-0
-2.1646458411099663,-0.5492882121860301,0-1
-2.3811077880965525,0.4138745539272729,1-0
2.356367570895162,-0.15004579922401695,1-0
-2.3997035693422255,0.6165962703013468,1-0
-0.5820625621067835,0.8684582828734518,0-1
