PC1,PC2,Result
-0.11741304786413416,-0.3749848276984281,0-1
1.5001643901169885,-0.0495668277025578,1-0
2.35342798229602,-0.24709801621788763,0-1
0.20689511987961928,0.3183157032136151,1-0
0.15327031706758093,-0.7098877227242151,1-0
0.8755849980616897,0.048256284707067026,1-0
0.12760572307134035,-0.09925596336756355,0-1
-0.6745892388957095,-0.7159800404879121,1-0
-1.790072016423858,0.01254880249679713,0-1
-0.8751632822544039,-0.49945098928885984,1-0
-1.9269743798022732,0.0814806950104403,1-0
-0.4037470075968525,0.29323168391007776,1-0
-1.3046067388109701,0.27626961007001755,1-0
-0.5661884301110676,-2.7881272724359323,0-1
-1.3451227362815328,-0.15354597001137799,0-1
0.34609980589331146,-0.8620076016811742,1-0
2.5400827001726016,0.11915831749081915,0-1
1.1232291373913945,-0.1899914081459229,1-0
0.27891881995445605,0.1602535879018655,0-1
1.587109319543732,0.2139288104948947,1-0
-0.13881388858162788,-0.16468625289061167,0-1
-0.914334751705485,-0.12274695179079244,0-1
0.8066049449685935,0.2701890056308399,1-0
0.5398478641571028,-0.41258190332384037,1-0
1.3017111051394776,0.0805151309567485,0-1
0.29635360030733165,1.1117146398303341,1/2-1/2
-0.711369266205204,-0.12548833170893472,0-1
3.633782233421402,1.5800853686168146,0-1
-1.0706901233493114,0.19252498450727432,0-1
-0.12720819280591728,0.40742142282761984,0-1
-0.24927844633873505,-0.4272680148115908,1-0
2.912815045077261,-0.3069573167938323,0-1
-1.265287674532782,0.17717797154717219,0-1
-3.8855262775141046,0.10935254086246197,1-0
2.015307450081368,0.19193194711405792,0-1
0.9569996055365486,0.05366133841299993,1-0
0.6712240916232298,-1.3163406183185504,0-1
-1.11647607538808,-0.15398329677830686,1-0
1.7293944455780144,-0.9845287651958503,1-0
-0.04055719609318794,0.3643704519505095,1-0
-0.6194630045696382,-0.5227890832702474,0-1
-2.0961158748662325,-1.0907493045251067,1-0
-2.8681272230596337,-0.798542821476888,1-0
-1.60324106589291,-0.42866214919662315,0-1
1.0026525161029067,1.905239319494296,1-0
-0.6959236935837847,-0.5651006865501904,1-0
-0.8020755541689302,-0.1352758030832024,0-1
0.8922264914382525,-0.0961996962531982,1-0
-0.788228269835685,0.18173284485634197,1-0
-0.15271865754127115,0.5635332550785117,1-0
-2.8959181732825856,-0.13500365279526474,1-0
-0.0860933649309813,0.1563890011402427,0-1
-2.100219692066685,0.013534848978773087,1-0
1.1022507395581767,-0.21467128203319266,1-0
-0.9983234893933244,0.5598348130149075,1-0
-0.5893070347610764,-0.1683653432120702,1-0
-0.6599942289051215,-0.08135005946320384,1-0
-1.047637753030763,-0.36897201580848,0-1
-0.323237770737368,-0.004417157323649528,1-0
-2.456284200055557,0.12884438653483465,1-0
-1.61574861658685,-0.8638712308942585,1-0
-1.0949396931060345,-0.02590195143525977,0-1
-3.3348124646837918,-1.194886181683963,0-1
-0.009067011474096574,-0.07077104665474458,1-0
-0.9617273964749378,0.9135941386673481,1-0
1.7560587064299351,-0.5460023127184993,1-0
-2.0952506040149728,-0.02071180929169353,0-1
-1.4590546084815395,0.03354602929099752,1-0
0.7920478163030651,0.7867278469404094,0-1
-1.5091885058022878,-0.18757974094322666,0-1
0.5286327674727257,0.14865463233681553,0-1
-0.2569727210215316,0.34073405455262,1-0
0.3707011350852262,-0.131822640899691,1-0
0.9794332573285266,0.24505525124392713,1-0
-3.691219409593303,0.0070887160542100576,0-1
2.07952580743935,0.19123790812927077,1-0
0.9544049571179604,-0.9238545945259765,0-1
-0.5301774718138574,0.1570090413614079,1-0
4.487611151116166,-1.7746050183560715,0-1
1.3091595116871444,-0.009536203441449315,0-1
0.40945216478366214,-0.04213591375758829,1-0
-2.424976858373591,0.23387964539368292,1-0
2.8684738031324386,1.41980411076463,1-0
