y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9604233258753717,0.024574356415325,0.015002317709303289
setosa,setosa,0.9588590443592183,0.025687841731998253,0.015453113908783487
setosa,setosa,0.9571679361514097,0.022500233449344292,0.020331830399246062
setosa,setosa,0.9546973610058642,0.025185321502281935,0.02011731749185401
setosa,setosa,0.9611943423513055,0.023815167867134307,0.0149904897815602
setosa,setosa,0.9637883364318997,0.02070288965232627,0.015508773915774002
setosa,setosa,0.9666535331954262,0.01850741601179838,0.014839050792775178
setosa,setosa,0.9633425650723313,0.018310430286082594,0.018347004641585955
setosa,setosa,0.9577580901270141,0.025507136999257312,0.016734772873728595
setosa,setosa,0.9656061783501029,0.019331615014856224,0.015062206635040758
versicolor,versicolor,0.009263330832876783,0.9729181837585315,0.017818485408591996
versicolor,versicolor,0.011395743125990605,0.9747944705279458,0.01380978634606371
versicolor,versicolor,0.009521907489821471,0.9815386200522233,0.008939472457955216
versicolor,virginica,0.01218051034650069,0.35038608173616526,0.6374334079173339
versicolor,versicolor,0.00952245340095628,0.9746633755135502,0.01581417108549369
versicolor,versicolor,0.019854048223319806,0.9670262085624377,0.013119743214242632
versicolor,versicolor,0.016517518910716424,0.8757652146482319,0.10771726644105192
versicolor,versicolor,0.010418857880853637,0.6773738761621519,0.31220726595699405
versicolor,versicolor,0.013196062288396848,0.9813627275575546,0.005441210154048631
versicolor,versicolor,0.007684832216741318,0.9637313478717241,0.028583819911534664
virginica,virginica,0.011541526269062713,0.005934176717796976,0.9825242970131404
virginica,virginica,0.03227242710537645,0.07594197350856201,0.8917855993860616
virginica,virginica,0.012097159799512858,0.005851703554030437,0.9820511366464566
virginica,virginica,0.0134358249668742,0.5163715830224593,0.4701925920106666
virginica,virginica,0.01166315882792137,0.21234131369701498,0.7759955274750638
virginica,virginica,0.01249317367903774,0.009524584149652425,0.9779822421713098
virginica,virginica,0.012446727207019094,0.028366475612393447,0.9591867971805874
virginica,virginica,0.015634142960313548,0.15706725562224028,0.8272986014174463
virginica,versicolor,0.014270602704192621,0.615485193202274,0.3702442040935333
virginica,virginica,0.012195740904215718,0.023761411528844843,0.9640428475669394
