PC1,PC2,PC3,Result
-0.11741304786413416,-0.3749848276984281,1.2464750785894383,0-1
0.8755849980616897,0.048256284707067026,0.6464911989682044,1-0
-0.8751632822544039,-0.49945098928885984,-0.004166602672091698,1-0
-0.4037470075968525,0.29323168391007776,-0.9266473817311555,1-0
-0.5661884301110676,-2.7881272724359323,0.8723675476723737,0-1
1.1232291373913945,-0.1899914081459229,-0.5377845142718614,1-0
-0.13881388858162788,-0.16468625289061167,1.1471560222004906,0-1
0.6712240916232298,-1.3163406183185504,-0.840568398867978,0-1
1.7293944455780144,-0.9845287651958503,-0.3686955693145215,1-0
-0.04055719609318794,0.3643704519505095,-1.052454893463614,1-0
-2.0961158748662325,-1.0907493045251067,-0.8306654010904394,1-0
-1.60324106589291,-0.42866214919662315,-1.6409495195023416,0-1
-0.8020755541689302,-0.1352758030832024,-0.23382635509534314,0-1
-0.788228269835685,0.18173284485634197,1.6006230445780276,1-0
-0.15271865754127115,0.5635332550785117,-0.44957753346351076,1-0
1.1022507395581767,-0.21467128203319266,2.209578610194511,1-0
-2.456284200055557,0.12884438653483465,0.6709318319257738,1-0
-1.61574861658685,-0.8638712308942585,0.4202649743217973,1-0
-3.3348124646837918,-1.194886181683963,0.0733998273208188,0-1
-0.009067011474096574,-0.07077104665474458,-0.5106075715147574,1-0
-0.9617273964749378,0.9135941386673481,0.17200397387475128,1-0
0.7920478163030651,0.7867278469404094,-0.3172644056286425,0-1
0.5286327674727257,0.14865463233681553,0.6595997122229033,0-1
0.3707011350852262,-0.131822640899691,-1.2104016813358291,1-0
-3.691219409593303,0.0070887160542100576,-0.21436627814403303,0-1
2.07952580743935,0.19123790812927077,-0.2447253177619509,1-0
1.3091595116871444,-0.009536203441449315,-0.20031235142147313,0-1
0.40945216478366214,-0.04213591375758829,-0.3103191712869316,1-0
1.565601784060825,0.12569899362052883,-0.08953036641108761,1-0
-0.5705535327083925,0.6137683562873588,-0.5685566565166705,0-1
0.1453540935457167,-0.2743118000898878,0.9383645244625896,1-0
-3.190420981925065,-2.263627240647378,-1.981194309113731,1-0
-0.2828097472129838,-0.5405214573540359,2.968077966251051,0-1
1.6065746690603295,0.3939273366902938,0.9076884178489526,0-1
1.2282109052839005,0.2969636780160176,-0.1354537149387561,1-0
1.0800546055649665,0.3055459196503784,1.2676239250880335,1-0
-0.9266900245722108,0.7549574314987411,0.9639479211904223,0-1
0.7233233934873919,-0.44857609537802046,0.9383444290841545,1-0
0.4235656047429347,-0.0985958356808947,1.0515791181320848,1-0
-3.3162293343619194,2.316519179795987,1.1184989385866717,1-0
-0.6645651927373206,0.35176995532700195,0.23105743800992634,0-1
-1.1998349206011247,-0.39330245219115667,-0.40644677291522685,0-1
1.4017226394201403,0.24245767183888162,-1.0012705312764927,0-1
