PC1,PC2,PC3,Result
-0.6745892388957095,-0.7159800404879121,-0.6265581459030293,1-0
-1.790072016423858,0.01254880249679713,-1.3969307706711493,0-1
-1.9269743798022732,0.0814806950104403,-0.8104377006305019,1-0
-1.3451227362815328,-0.15354597001137799,0.07188472252536729,0-1
1.587109319543732,0.2139288104948947,-1.5217067519055756,1-0
1.3017111051394776,0.0805151309567485,0.5711892080208066,0-1
-0.711369266205204,-0.12548833170893472,0.7808882543216666,0-1
3.633782233421402,1.5800853686168146,0.5790783855557045,0-1
-0.12720819280591728,0.40742142282761984,-0.6856964150147091,0-1
2.912815045077261,-0.3069573167938323,-0.1393167575768641,0-1
-1.265287674532782,0.17717797154717219,-1.4694695294570832,0-1
-2.8681272230596337,-0.798542821476888,-0.2941149098219945,1-0
1.0026525161029067,1.905239319494296,0.09855051046160687,1-0
0.8922264914382525,-0.0961996962531982,-0.5476535310835716,1-0
-2.100219692066685,0.013534848978773087,-1.3381675076610537,1-0
-0.6599942289051215,-0.08135005946320384,-0.25195311413208854,1-0
1.7560587064299351,-0.5460023127184993,-1.0583535705259834,1-0
0.9544049571179604,-0.9238545945259765,-0.4871853913116202,0-1
-2.424976858373591,0.23387964539368292,-0.4856397161049351,1-0
0.6157151116405244,-0.7808138279063805,-0.6747967941865857,1-0
-1.5546391466798961,-0.5097574510707,-0.632975443139682,0-1
1.6326477036528082,0.14100581438670326,-0.37446278356617324,0-1
-0.10398052642125413,-0.19587085359450537,0.5173685796207783,0-1
-0.6178757030006404,-0.22155823963456606,0.679002333100749,0-1
-0.5083681905001256,0.3044207036066526,-1.2484931544504214,1-0
3.114561569840667,0.513764296999158,-1.48710140587298,0-1
1.002119444812314,-0.8481255381451169,0.7523701427245317,1-0
-0.46676762829710877,-0.06834742662367391,-0.08030729046887143,0-1
-0.04208667094100814,0.2683510240792143,-2.1666488779577016,1-0
1.2865106544617577,-0.14055737623721168,-0.14853497675076793,0-1
-1.163159030690981,-0.3127874278977206,0.42385997888879595,0-1
0.3870994555435722,-0.14751492439724606,0.0889725068881345,1-0
2.141329606825035,0.09595271143669042,-0.4778659139577758,0-1
-1.0825960555581051,1.4070236121429087,-1.2364311010147107,0-1
2.5984090808783145,0.0023932386247293514,-1.609633604141491,0-1
2.7630746932406742,-0.4106701474889443,-0.9520107044014533,1-0
-1.6993136327073823,0.06849964759365297,0.7241949357824186,1-0
-0.7296613525945699,-0.39550593453648775,2.3891150406982367,0-1
2.7564940390613497,0.719530952878256,0.4683191807917411,0-1
-0.4204174236215333,-0.6015867176173446,-0.4500326586330374,0-1
-1.5604569814598572,-0.05869798033379894,0.814758151691594,0-1
-2.1309424177719682,0.33265703696284177,0.2303063651650878,1-0
0.33319886808611365,0.10254450663098781,-0.06646074114387011,0-1
0.44424468098849024,0.710928958763068,0.21699064964194528,1-0
-0.1900555995884414,0.41045984193297924,-0.26122126753474867,1-0
-0.15025322522533463,-0.6543942710603875,-0.4409359879382154,0-1
-0.17171735738663343,-0.5573384364047077,0.5404008441929665,0-1
-0.8598560036883705,0.14565826841430635,-1.2764356163409194,1-0
-3.3231124944106067,-0.11276356257280597,2.9935654248080645,1-0
1.8079113801204292,-2.5005890521770704,-1.1094818253930046,1-0
-0.9765876255033015,-0.11323928179026548,0.8329832157201899,0-1
1.438102248222087,0.1718221751491893,-0.057980326419863906,1/2-1/2
3.0841126797553216,0.0865447925896682,-0.10805236108790386,1-0
0.36581946674526067,0.13022108867304583,-0.6176270772057615,1-0
2.832437700962284,-0.23638940319652146,0.4367602094417898,0-1
-1.9694301658933973,0.7292794685962004,-0.01081467474517752,0-1
-0.1415481097386333,-0.5422481356624638,0.19371667195971623,1-0
-0.13756808734501774,0.45753794163142536,0.0798975727061717,0-1
0.6161708860315014,4.089244951038615,0.2500069575412328,0-1
-2.288917377632097,0.866316966215296,-0.47776427020578754,0-1
-0.0803887593502129,0.13893346480214108,-0.6692746668998713,0-1
-2.0237048251514063,-0.3044029797641777,0.31308081290644924,0-1
-1.2566637678437693,-0.04770751290022115,-1.0266712556108832,0-1
-1.7883395442709153,-0.2526347208198713,-0.13512976446825326,1-0
-1.6586181531311084,-0.12021628642086969,-0.06954353024833398,0-1
1.2079866344189043,-0.26773554769409375,1.0820624687658336,1-0
2.2101078654470605,-0.2794323499408274,0.9595004316470015,0-1
1.9816641445848093,0.23371652083012043,0.9482759338667566,0-1
1.2407593560395345,0.7112567670066927,1.096809873830351,0-1
-2.4040527933072364,0.25721121897540594,-1.5160918147652471,0-1
-3.035342859109863,0.18097234079713528,0.8574617700739512,1-0
1.8795409654656356,0.6317132446627638,-1.5780893107004996,1-0
1.7169537778740034,0.13288023623791356,-1.1472390269559385,0-1
-2.3161874212659286,-0.40909158410436086,0.07667888629442346,0-1
2.1333486800534343,-0.19199002728544043,0.9881444177256297,0-1
-0.004132025972271356,1.0720306550643872,1.5277467378458924,0-1
-0.25382938892583706,0.059317447427729854,-1.0614852134259423,0-1
1.8596983705461216,-0.021540078208449668,-1.2678667852908025,0-1
-1.5415186301706447,-1.2225766980629609,2.1340373960843535,0-1
-1.0252127936699262,-0.03845582517009545,-1.2749631555499208,1-0
-2.2605329858784198,0.6133213253961559,1.4678191087127261,1-0
-2.243772279935543,-3.0722417005629747,-2.359510862033325,0-1
-1.8777197912107602,-3.928399588037929,-2.567124473841218,0-1
-2.988568778001249,0.2591198958141167,-0.5124344599965046,1-0
1.8433608382716666,-0.09880669879576388,0.09642077392165659,1-0
2.729541177095142,-0.2430191431129311,1.554086917269098,1-0
-0.39110467854467174,-0.7962333358969649,0.8179632039279453,0-1
-3.8376839282491093,0.8963346399248928,-0.5923722662400095,1-0
1.4482030726355988,2.1384126846463367,-0.8408343933245084,1-0
2.1846746403374016,-1.366099943803536,0.7885848905889739,0-1
1.644698882294526,-0.6404843261822745,1.4887458067138142,1-0
1.9328101510505578,-0.542233414871665,0.6259766771123886,1-0
0.9340269749358363,1.2158285325617322,3.53776346459274e-05,0-1
-1.5269798043805924,1.1781383747491296,-0.6399970143399796,0-1
-0.7149819602039277,-0.23433141637926022,0.6952854990403153,1-0
1.403503979617319,0.07059112444000926,-0.8233448146582796,1-0
1.605350167751848,0.30993615199466945,1.2377616307021229,0-1
-1.6086906356897277,0.14766830486808571,0.17039538415606342,1-0
-2.5431158244341288,0.4311676679575891,0.25543345882977925,0-1
