PC1,PC2,PC3,Result
1.5001643901169885,-0.0495668277025578,-0.5863005585263656,1-0
0.20689511987961928,0.3183157032136151,-0.8319204726918906,1-0
0.15327031706758093,-0.7098877227242151,0.6603789827836389,1-0
0.27891881995445605,0.1602535879018655,1.6015616875536842,0-1
0.8066049449685935,0.2701890056308399,-1.2964445180972903,1-0
-3.8855262775141046,0.10935254086246197,-0.023744878308544097,1-0
2.015307450081368,0.19193194711405792,-0.4385329865090223,0-1
-1.11647607538808,-0.15398329677830686,1.4023052033959378,1-0
-0.6959236935837847,-0.5651006865501904,0.8442510523661015,1-0
-2.8959181732825856,-0.13500365279526474,-0.731043070102178,1-0
-0.0860933649309813,0.1563890011402427,-1.28353684336835,0-1
-1.047637753030763,-0.36897201580848,-0.4312707261406558,0-1
-2.0952506040149728,-0.02071180929169353,-0.1770035806602575,0-1
-1.4590546084815395,0.03354602929099752,-0.7692351065354969,1-0
-0.2569727210215316,0.34073405455262,-1.221438608985256,1-0
-0.5301774718138574,0.1570090413614079,0.9297024203180496,1-0
2.8684738031324386,1.41980411076463,-1.0193504375583187,1-0
-0.6398189592072615,0.2645238315020877,0.07490374830497153,0-1
2.4712945245425515,0.9122315748160863,0.4160003690006322,1-0
-0.7999424545365602,0.20461567435687428,-1.0721685057061878,1-0
0.2345428485441085,-0.310730263088164,0.8469380451293321,1-0
-0.9417975335416355,-0.20420117519718098,0.19353756994681667,1-0
1.7401106059438516,-0.08527329897861687,0.3928578174294227,0-1
-0.4569844607689019,0.20943669804492607,-0.7240838725043122,1-0
-0.07354491417534736,0.570682090130918,-0.051273254599242764,1-0
0.5307504312682956,0.23486950081930125,-1.4560862076390704,1-0
1.2969913791772092,-0.35932583027995835,2.218074649100687,1/2-1/2
5.728934330737065,-0.8257626408117893,-0.5492752140680854,0-1
1.5271900394234936,-0.004076637489471222,-0.17194261320499643,0-1
1.6862011929323515,0.17840005103005063,-0.8593283244454794,0-1
-2.014221991648093,0.5244752207378651,0.3079545186606663,0-1
2.6646930603852654,0.8050841749174295,-0.18734760619111593,1-0
-1.5339214614929086,-0.4396670564342458,0.1986609477042077,0-1
1.7274689472341216,-0.012497006121377668,0.13227590824628016,0-1
-0.3035028830204982,0.11655692914213128,-0.14994141589003088,0-1
-0.5664640057846085,-0.3849332026238379,-0.5247717075675767,0-1
-1.4917692944091125,0.3846963432006273,-0.9810092156311829,1-0
-3.467167246306519,-1.6908945080414566,-0.462592193131033,1-0
-0.331594718335002,-1.0441806108618867,0.01109157164124264,0-1
0.3798320760304481,0.059789175936378905,0.2612376482044128,0-1
2.20866802558227,-0.4285591534283105,2.5154069967184434,1/2-1/2
-2.929914250651566,-0.8387279486414017,0.3979093493160833,0-1
2.8723365868369783,-0.836043646214004,2.1867414008981503,0-1
1.121631785691472,-0.19904241466087885,1.796335250719099,1/2-1/2
-0.891790085985597,-0.08405252644020651,0.2722020153303043,0-1
2.267329451203343,-0.7720103787903401,-1.0541379729519558,0-1
1.5694118775191432,-0.16020055611188364,1.2372129033574157,1/2-1/2
0.6569389254011356,-0.014799450811027228,-1.1768794411644452,1-0
-1.7513330617308083,-0.07308632268687525,-0.044403399809106285,1-0
1.9302358659718462,-0.2158443286884727,0.061079593654345,0-1
0.7139437714745123,3.9720268263487633,1.8610114223678222,1-0
-1.583288681622369,0.3504576043345411,-0.831883343617266,0-1
1.4833940227325533,-0.8501147341471141,1.1419027253064526,1-0
-2.1429275524790468,-0.19571161501132928,0.14713033783256202,0-1
-0.203126808425716,-1.1611132484542144,0.860809973142192,1/2-1/2
0.45278325011413917,-0.14816640273207754,0.28251016734891465,1-0
-0.8914796477236311,-0.16399295887678508,1.0834334764561857,1-0
-1.6044302432423947,-0.3310196363125653,-0.6633488725548659,0-1
0.24513938156764645,0.24252184672630206,-1.8816745314509686,0-1
-1.0119811873837858,0.09544829437630907,-0.7750169012357557,0-1
0.9264831265877328,0.20051634651531364,-1.0556235679778438,0-1
-0.7548378421257155,0.17408340168719671,-0.12404197610845104,0-1
-0.6502376929047703,-0.1243219101817433,0.013993520138029715,1-0
0.48259084306175437,0.008943442620383256,-0.24719443830323315,1-0
-2.732644336206133,0.2873035016441543,-0.6249198147943735,1-0
4.825705336623821,-0.4100368902101202,1.8178468588663095,1/2-1/2
0.10590105437463918,0.45827357181485606,-1.0649440890652515,0-1
-1.5077919361362049,-0.09823023015876522,-0.7126502997007949,1-0
-1.282013626158378,-0.20433343864408832,1.0820185691990045,0-1
0.3358530832794826,-0.37158052208418546,0.3371618732932636,1-0
0.8489216737980209,-1.15594217706604,1.8991823635416905,1-0
-1.1805534264588826,0.09312198674509439,-0.9495948413268391,1-0
-0.06362305322305382,0.14026967873616714,-0.740911294592321,1-0
3.6467530729551636,0.996066528394814,0.2074488090782963,0-1
-1.4938647216883023,0.07104247524879821,0.9605246309516665,1-0
-2.6128083550745496,-0.4823101006431262,-0.29122166106353037,0-1
-1.122444466457862,0.31763409483262767,-2.0232257422177713,0-1
3.3264152227366535,1.207923507860867,-0.6593497574803586,1-0
-1.066709164367444,0.42663905250540746,-0.23032682545835415,0-1
0.1727104686050854,-0.004279877210217405,0.1526443260821162,1-0
2.706427334403144,-2.0894423820584156,-0.9380363770147367,1-0
1.0750226657560387,2.7125016369621853,-2.05118135813475,0-1
2.15190900421721,-0.7018538000662201,0.2840262960863379,1-0
1.2280976002357287,-0.26885524160418933,1.2154508515364482,0-1
-3.3335579710160403,-0.7117842649693835,0.563392028226364,0-1
0.35175359440436166,-0.44085894936456616,0.3229546299951821,1-0
-1.9428404680253168,-0.011939039527140096,1.8561589932956275,1-0
-1.3710328701652315,-1.1320917743115706,-0.7683042170249534,0-1
1.8756396486097946,-0.23724285702281445,2.4719018105613286,1-0
0.4043911474608857,0.9639476887380904,-0.1466725636291217,0-1
1.4928968774809643,0.03222891380404343,0.04646233934687945,0-1
2.290250656393757,-2.9970296736114643,-1.899062479003952,0-1
1.3997060725444561,0.42123151182380386,0.6764534394803894,0-1
0.3778275083111708,-0.5855379857719301,0.7754255533235984,0-1
2.6928704236599543,1.8516254556042409,-1.6031885555216432,0-1
2.6494130975366468,2.9816100359475106,-0.24461042540661312,1-0
-3.7014517846565416,-0.481981294133467,-1.0470509041013867,1-0
-2.5578406450208404,-0.38279419117618463,-0.14814618252214387,0-1
-0.46139676720583844,0.8617401194128786,-0.2056599086522077,0-1
-1.2975613081369137,-0.26346063699349087,0.18249335207308587,0-1
-1.9687447950916082,0.16798605223347152,0.1730300092345465,1-0
1.17187768763453,-0.13295466068516232,2.2096363953487335,1/2-1/2
1.465609777232521,-3.2320633795235563,-0.8196628201872967,0-1
-0.09732384334601021,1.2272824083608975,0.8836134697928273,0-1
0.3760839735900728,-0.2619254700577864,1.2401937761204231,0-1
0.23971204828720888,0.5914133013216676,-0.24448170107168804,1-0
-0.009161231865423008,0.18254749046991944,-0.813050260115368,0-1
-3.2495314061092895,-1.0065306879583955,0.3624829008314576,1-0
0.49825612750812753,-0.05342769207394747,1.5942480057737802,0-1
-0.3701072177974392,-0.188505378766241,0.1567369656630425,0-1
-2.029019865820903,0.3765565497281443,-0.6747552913760495,1-0
3.83366361150599,-0.8433199375036409,0.012059899515577467,0-1
1.434185726244156,0.41021005085346696,-0.7742236674188651,1-0
-0.7648895895231119,-0.5742589190461244,-0.17446975052090563,1-0
-1.1081357091873771,0.27284434425206533,-0.7968467133032362,1-0
0.49788564725370094,0.10220577151670313,0.31447467851198535,1-0
-0.18091252636391217,-0.09652098409715835,-0.41361576018917023,1-0
1.3710342252366239,0.509462712679382,-0.059393592542621026,1-0
-0.26618023124999696,0.3752129368803468,-0.8020148394403134,1-0
0.6414752805601017,-0.16057370799139206,1.6872293840535098,1/2-1/2
-0.1371642321570767,1.0154593401929626,0.17004080251367218,1-0
-3.0830562012440854,0.46450248796654975,0.4315328476674075,0-1
1.7647337722834453,0.04094758585245167,-0.07217736300524986,0-1
3.758935625359496,0.21020552224719452,-1.3832072358305392,0-1
-0.5158866318972565,-0.11156958891233465,0.8835711746607235,1-0
1.7382992733874034,-0.31251748359869985,-0.6051333129475057,0-1
-1.811809047616843,0.09027432025027922,0.3368640528631227,1-0
-2.9163172649960165,0.7180403281010723,-1.1387237824532472,1-0
-0.4259037291832793,-0.8171658823366394,0.8211537124153877,1-0
-2.0920350217985315,-0.0769912364178569,-0.4614509363351423,0-1
-2.168654501330841,-0.4639946051025704,0.7954559599724235,1-0
-2.0781111681820432,0.013926712357890723,-0.5180646357469555,0-1
-1.7125530521103336,0.18196029175093245,0.40162015581193133,0-1
-0.5772201327916607,-0.3916967097202947,1.6053942939406103,1/2-1/2
-1.2996586844415858,-0.045193340372814264,0.2868696671073355,1-0
0.8902211202536238,0.14965351016127262,-1.0569965458833774,1-0
2.762982479148751,-1.5631872701287688,-0.5888848228349814,0-1
1.4015218573863009,0.3227561761083871,-0.23271553455063446,0-1
-1.3821734256085996,0.37280034844836013,-0.5915330086894649,1-0
-4.253434647677076,0.19372138863701407,-1.1769094551438815,0-1
1.1082617522270457,0.6262667195101148,0.4212549412486381,0-1
