PC1,PC2,PC3,Result
-2.1012789256971462,0.41601759879892014,-0.7920900076895626,1-0
-2.6641755034088423,0.2256097174264654,1.2753394378710976,1-0
1.5001643901169885,-0.0495668277025578,-0.5863005585263656,1-0
2.35342798229602,-0.24709801621788763,1.0750176173786063,0-1
0.20689511987961928,0.3183157032136151,-0.8319204726918906,1-0
0.15327031706758093,-0.7098877227242151,0.6603789827836389,1-0
0.12760572307134035,-0.09925596336756355,-0.33498444695865387,0-1
-0.6745892388957095,-0.7159800404879121,-0.6265581459030293,1-0
-1.790072016423858,0.01254880249679713,-1.3969307706711493,0-1
1.2951268811568597,0.00743026184610274,0.011137014882142813,1-0
-1.9269743798022732,0.0814806950104403,-0.8104377006305019,1-0
0.7890028906382933,0.2380896789510883,-1.1609397038813647,1-0
-1.3046067388109701,0.27626961007001755,-0.6904839834206759,1-0
-1.3451227362815328,-0.15354597001137799,0.07188472252536729,0-1
0.34609980589331146,-0.8620076016811742,0.46197469549062015,1-0
4.638522683931602,-1.3544984585476316,1.906544513545042,1/2-1/2
-1.5669978021208668,0.0535028020856009,-0.1961335948103759,1-0
2.5400827001726016,0.11915831749081915,-0.6868291260239199,0-1
-0.6769742038774376,-0.7879855426578211,1.1480522725836904,0-1
0.27891881995445605,0.1602535879018655,1.6015616875536842,0-1
1.587109319543732,0.2139288104948947,-1.5217067519055756,1-0
-3.072177482264248,-1.1181489440930539,-0.7193495982647118,1-0
-0.914334751705485,-0.12274695179079244,2.536801584074126,0-1
-0.959198539592296,-0.06558228849239058,-1.3605081256770497,1-0
0.8066049449685935,0.2701890056308399,-1.2964445180972903,1-0
0.5398478641571028,-0.41258190332384037,1.6656809759124327,1-0
1.3017111051394776,0.0805151309567485,0.5711892080208066,0-1
0.29635360030733165,1.1117146398303341,0.5844840160523557,1/2-1/2
-0.711369266205204,-0.12548833170893472,0.7808882543216666,0-1
1.9315380821237025,0.0013153603936290077,-1.3464301066544013,0-1
3.633782233421402,1.5800853686168146,0.5790783855557045,0-1
-1.0706901233493114,0.19252498450727432,-0.679540889566834,0-1
-0.12720819280591728,0.40742142282761984,-0.6856964150147091,0-1
1.0274475418282227,0.9118873175681713,-1.8525696736525818,0-1
-0.24927844633873505,-0.4272680148115908,-0.45418167385416663,1-0
2.912815045077261,-0.3069573167938323,-0.1393167575768641,0-1
-1.265287674532782,0.17717797154717219,-1.4694695294570832,0-1
-3.8855262775141046,0.10935254086246197,-0.023744878308544097,1-0
2.015307450081368,0.19193194711405792,-0.4385329865090223,0-1
0.9569996055365486,0.05366133841299993,-1.2225067078567502,1-0
-1.11647607538808,-0.15398329677830686,1.4023052033959378,1-0
-0.6194630045696382,-0.5227890832702474,0.012428500905413259,0-1
-2.8681272230596337,-0.798542821476888,-0.2941149098219945,1-0
1.0026525161029067,1.905239319494296,0.09855051046160687,1-0
-0.6959236935837847,-0.5651006865501904,0.8442510523661015,1-0
0.8922264914382525,-0.0961996962531982,-0.5476535310835716,1-0
-0.117121428013213,-1.02304599922583,2.7900582816772013,0-1
-1.3743634974834478,0.015221110612921649,-0.7195163781558804,1-0
-2.8959181732825856,-0.13500365279526474,-0.731043070102178,1-0
-0.0860933649309813,0.1563890011402427,-1.28353684336835,0-1
-2.100219692066685,0.013534848978773087,-1.3381675076610537,1-0
-0.9983234893933244,0.5598348130149075,-0.3590794903932144,1-0
-0.5893070347610764,-0.1683653432120702,0.4761515392372178,1-0
0.6831370520585409,-0.013686292324099831,0.39809958452329713,1/2-1/2
