y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,1.0,7.788090914126742e-19,5.164247359423087e-24
setosa,setosa,1.0,1.5866971369321543e-16,1.968912150342104e-22
setosa,setosa,1.0,7.671071920676376e-20,5.679913493776326e-25
setosa,setosa,0.9999999999652411,3.4758501220895764e-11,1.170077758837365e-16
setosa,setosa,0.9999999999995932,4.065463942098504e-13,1.3845998599305494e-18
setosa,setosa,1.0,2.501071474339769e-17,6.012077291749966e-23
setosa,setosa,1.0,6.852328767659091e-19,5.0698759277131305e-24
setosa,setosa,1.0,3.127625680241745e-19,1.5034821397177845e-24
setosa,setosa,1.0,5.713360963095306e-19,4.3314380512257395e-24
setosa,setosa,1.0,5.034697973896349e-19,2.317250909725545e-24
versicolor,versicolor,8.275960287115237e-88,0.9997603808135325,0.00023961918646744717
versicolor,versicolor,8.813547725440075e-108,0.9896785033723399,0.01032149662766005
versicolor,versicolor,4.908300648034698e-72,0.9999278509909056,7.214900909444134e-05
versicolor,versicolor,3.286441932679942e-38,0.9999983341685753,1.6658314254947964e-06
versicolor,versicolor,3.786731630847992e-84,0.9996928871448677,0.0003071128551321395
versicolor,versicolor,7.416504796338582e-79,0.9997516797782502,0.000248320221749676
versicolor,versicolor,5.941608278965932e-84,0.9995395559407884,0.0004604440592116051
versicolor,versicolor,9.2766758203207e-90,0.9987571359188882,0.0012428640811117987
versicolor,versicolor,1.0712355007756492e-33,0.9999973723086155,2.6276913836654465e-06
versicolor,versicolor,4.1578612246295555e-80,0.9997242473090818,0.00027575269091806423
virginica,virginica,2.2051588856797834e-242,6.407225495860819e-08,0.9999999359277452
virginica,virginica,1.8267151240548817e-204,4.9812511171870356e-06,0.9999950187488831
virginica,virginica,2.7228819453816075e-165,0.049500330764121525,0.9504996692358786
virginica,virginica,2.260239799813814e-252,3.60753260496692e-08,0.9999999639246739
virginica,virginica,2.0811374481671787e-258,3.2387750709548237e-09,0.9999999967612245
virginica,virginica,4.447737759412386e-209,5.655936149495435e-06,0.9999943440638505
virginica,virginica,4.0384677286537533e-162,0.05713550503236506,0.9428644949676349
virginica,virginica,2.1182657941539002e-181,0.0013865892798109352,0.9986134107201889
virginica,virginica,1.706210411212102e-217,2.431762673569598e-06,0.9999975682373266
virginica,virginica,1.567269620936714e-157,0.10213634587232952,0.8978636541276707
