y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,1.0,3.9590279939578036e-18,1.4086841356478747e-26
setosa,setosa,1.0,5.424740444582461e-17,4.5139555800631264e-26
setosa,setosa,1.0,2.7415407544304117e-18,3.6721425004458266e-27
setosa,setosa,1.0,3.7273754560069124e-17,5.46972206125776e-26
setosa,setosa,1.0,1.13525068531447e-18,5.475430130541934e-27
setosa,setosa,0.9999999999999849,1.489529561867124e-14,3.0132014453831445e-22
setosa,setosa,1.0,1.7876552793336355e-17,4.381484568105389e-26
setosa,setosa,1.0,1.9736413870339397e-17,5.915636226903919e-26
setosa,setosa,1.0,1.9659000873494766e-17,1.798791511597191e-26
setosa,setosa,1.0,1.4034561056867097e-17,2.4205426529190266e-26
versicolor,versicolor,4.6244470186202034e-95,0.5538570120699216,0.44614298793007856
versicolor,versicolor,7.060208340132376e-89,0.9114204543717518,0.0885795456282484
versicolor,virginica,1.0216313585669836e-107,0.2254775996420005,0.7745224003579998
versicolor,versicolor,2.993521605438255e-62,0.9999789197653787,2.1080234621272326e-05
versicolor,versicolor,4.343575917602232e-94,0.9286938335006719,0.07130616649932829
versicolor,versicolor,1.530003414632612e-79,0.9992073277599389,0.0007926722400609737
versicolor,versicolor,1.0552731383311986e-100,0.5295599972867248,0.4704400027132753
versicolor,versicolor,2.1133037057208405e-30,0.999999886765899,1.1323410088587863e-07
versicolor,versicolor,4.3281783975321836e-86,0.9838723437870338,0.016127656212966343
versicolor,versicolor,1.1549353052094834e-61,0.9999319563094858,6.804369051420139e-05
virginica,virginica,4.2085082180860796e-223,6.874604675882163e-11,0.9999999999312541
virginica,virginica,1.0782782584296021e-133,0.02630865800045453,0.9736913419995453
virginica,virginica,2.018333771031083e-193,5.583242687842223e-08,0.9999999441675731
virginica,virginica,2.2808050572917858e-154,0.0013808361159296481,0.9986191638840703
virginica,virginica,3.005745640346583e-191,1.703441629320994e-07,0.9999998296558371
virginica,virginica,1.5726383145603494e-238,3.7813234035964465e-11,0.9999999999621867
virginica,versicolor,1.2308723588414958e-95,0.9752677169471123,0.024732283052888077
virginica,virginica,1.9764167420781106e-199,2.952750919305008e-07,0.9999997047249077
virginica,virginica,1.780268985646954e-167,0.00026936259159055436,0.9997306374084096
virginica,virginica,2.545611879512638e-233,4.4293093826058974e-13,0.9999999999995568
