y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9840281936554276,0.011945889345100082,0.004025916999472196
setosa,setosa,0.9874106760309584,0.0061527678645874224,0.0064365561044542365
setosa,setosa,0.9808322036228019,0.014943370919852945,0.004224425457345103
setosa,setosa,0.9879007195441913,0.005525189743564634,0.006574090712244081
setosa,setosa,0.9789348661865231,0.014389269819629215,0.0066758639938476715
setosa,setosa,0.9905740863556072,0.00548608434290264,0.003939829301490234
setosa,setosa,0.9711767421048838,0.014657822460887256,0.014165435434228796
setosa,setosa,0.9838805675383782,0.007135973847507854,0.008983458614113992
setosa,setosa,0.9292647520957289,0.0664340450792383,0.004301202825032809
setosa,setosa,0.9906823175961057,0.005284324716200609,0.004033357687693609
versicolor,versicolor,0.026323251670939428,0.6434336604174359,0.33024308791162466
versicolor,versicolor,0.004511694221155308,0.8706362336692559,0.12485207210958871
versicolor,versicolor,0.010045459976804137,0.476174432629614,0.5137801073935818
versicolor,versicolor,0.005065499556542704,0.9333968364946001,0.0615376639488572
versicolor,versicolor,0.003223809713524329,0.6009994817938594,0.39577670849261626
versicolor,versicolor,0.0071452796521849354,0.9709536832423526,0.021901037105462415
versicolor,versicolor,0.015151637498410083,0.775251477218714,0.20959688528287596
versicolor,versicolor,0.013408947334930074,0.9600492142533116,0.02654183841175845
versicolor,versicolor,0.015601096378184808,0.8857497028460639,0.09864920077575128
versicolor,versicolor,0.0024209550139216505,0.9918436728309192,0.005735372155159143
virginica,virginica,0.0024673069858623027,0.0048454853773553744,0.9926872076367823
virginica,virginica,0.0029347853897354844,0.25130289526947314,0.7457623193407913
virginica,virginica,0.0024443940350068563,0.007045266847191657,0.9905103391178014
virginica,virginica,0.0027854241887064783,0.04003813773991924,0.9571764380713743
virginica,virginica,0.007348851715781639,0.012113775898950557,0.9805373723852677
virginica,virginica,0.003567134905039897,0.005230231604905983,0.9912026334900541
virginica,versicolor,0.002894114234471646,0.8920930738513225,0.10501281191420589
virginica,virginica,0.00241860208225414,0.004349912299128123,0.9932314856186177
virginica,virginica,0.0025001947683220985,0.02243518429487637,0.9750646209368016
virginica,virginica,0.03494448566897076,0.011538186746270763,0.9535173275847584
