y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9892381898256777,0.00441242774472468,0.006349382429597712
setosa,setosa,0.8503685319834601,0.12614555972349853,0.0234859082930414
setosa,setosa,0.9869599478877464,0.00807158925370288,0.00496846285855074
setosa,setosa,0.9858798640071709,0.00729247653311638,0.006827659459712712
setosa,setosa,0.9905576599549473,0.0055093210016024146,0.003933019043450288
setosa,setosa,0.9787591332510517,0.016197898458568036,0.005042968290380221
setosa,setosa,0.9914712297450183,0.004441836936275659,0.004086933318706018
setosa,setosa,0.9899850850161056,0.005487242971638852,0.004527672012255569
setosa,setosa,0.9915524500622772,0.00451063504315073,0.003936914894571919
setosa,setosa,0.9911451669223919,0.004884831482494769,0.00397000159511323
versicolor,versicolor,0.004912733518013615,0.9872306276723259,0.007856638809660484
versicolor,versicolor,0.002889878767569287,0.9637821298248674,0.03332799140756332
versicolor,versicolor,0.012575536559902178,0.9812889111481757,0.006135552291922125
versicolor,versicolor,0.006183169259024703,0.9499600813674528,0.04385674937352254
versicolor,versicolor,0.012512294092536838,0.977569372310386,0.009918333597077321
versicolor,versicolor,0.004094973933103109,0.9883945765119246,0.0075104495549721505
versicolor,versicolor,0.0030534261641728807,0.9827867057044486,0.01415986813137849
versicolor,versicolor,0.002919638163573842,0.9666500104280573,0.030430351408368885
versicolor,versicolor,0.007737276457117793,0.9854374346189199,0.006825288923962405
versicolor,versicolor,0.012813596627242331,0.9758659392799366,0.011320464092821132
virginica,virginica,0.00521132121157525,0.0020140475692693427,0.9927746312191554
virginica,virginica,0.005287276849170853,0.00967584211435988,0.9850368810364694
virginica,virginica,0.0031324059962917466,0.26246612951632187,0.7344014644873864
virginica,virginica,0.0026863956086973944,0.04239829034942021,0.9549153140418823
virginica,virginica,0.0026875211961407642,0.002536970267998769,0.9947755085358605
virginica,virginica,0.002782952460016424,0.016438799619749082,0.9807782479202345
virginica,virginica,0.005357421455463551,0.09084931926490392,0.9037932592796326
virginica,virginica,0.005556495081855598,0.0842494889607231,0.9101940159574213
virginica,virginica,0.0032227611295730187,0.02061055661085123,0.9761666822595758
virginica,virginica,0.003370307479989958,0.30240022146679485,0.6942294710532152
