Componente 1,Componente 2,species
-2.2647028088075887,0.48002659652098995,setosa
-2.0809611519657674,-0.6741335566053527,setosa
-2.3642290538903006,-0.3419080238846759,setosa
-2.2993842170427077,-0.5973945076746754,setosa
-2.389842166313845,0.6468353829020278,setosa
-2.0756309481765127,1.489177523321168,setosa
-2.444028835134153,0.04764419763001466,setosa
-2.232847158872015,0.22314807268959236,setosa
-2.334640477907621,-1.1153276754616663,setosa
-2.166310100701323,1.0436906530538608,setosa
-2.3261308664426985,0.13307833523923207,setosa
-2.633100695765228,-0.9615067291701629,setosa
-2.198740603266691,1.860057113293933,setosa
-2.262214531601023,2.686284485110594,setosa
-2.2075876958245932,1.4836093631555738,setosa
-2.1903495091922993,0.4888383164863283,setosa
-1.914322996082568,0.40885570775590696,setosa
-2.207012843194799,0.9241214267468991,setosa
-2.7743447029273325,0.4583436677529162,setosa
-1.8186695286958494,0.08555852628736653,setosa
-2.2271633057066387,0.13725445536342765,setosa
-1.9518463309003757,-0.6256185877766763,setosa
-2.168577174654217,0.5271495253082681,setosa
-2.1395634513013317,0.31321781013995253,setosa
-2.6149479358589356,1.7935758561044297,setosa
-2.446177391696516,2.1507278773929257,setosa
-2.109974875318652,-0.4602018414370371,setosa
-2.2078088990782656,-0.20610739768843636,setosa
-2.5273319131704866,0.5922927741908103,setosa
-2.4296325750845456,-0.9041800403761479,setosa
-2.169710711630664,0.26887896143547146,setosa
-2.2864751433456707,0.4417153876990508,setosa
-1.8581224563735703,-2.3374151575533486,setosa
-2.553638395614356,-0.4791006901223138,setosa
-1.964447683763741,0.47232666771926146,setosa
-2.1370590058116234,1.1422292620394094,setosa
-2.3847331657782633,1.1204297019845373,setosa
-2.394376314219633,-0.38624687258915685,setosa
-2.229446547942675,0.9979597643079811,setosa
-2.2038334355191305,0.00921635752127674,setosa
1.1017811830529478,0.8629724182621593,versicolor
0.7313374253960876,0.5946147256694249,versicolor
1.2409793195158314,0.6162976544374986,versicolor
0.40748305881738645,-1.7544039893234111,versicolor
1.0754747006090788,-0.2084210460509656,versicolor
-0.4873227421256384,-1.852429086857575,versicolor
0.9279016383549458,0.03222607789115388,versicolor
0.011426188736981176,-1.0340182751294413,versicolor
-0.11019628000062735,-2.6540728185365654,versicolor
0.44069344898307883,-0.06329518843800157,versicolor
0.5621083064431802,-1.7647243806169457,versicolor
0.7195618886754972,-0.18622460583150596,versicolor
0.8754071908577378,0.5090639567734088,versicolor
0.35025166799508334,-0.19631173455144438,versicolor
0.15881004754797204,-0.7920957424327216,versicolor
0.7376826487712587,0.3965715619602388,versicolor
0.47628719094097205,-0.417320281213551,versicolor
1.2341780976571501,-0.9333257287992789,versicolor
0.7026611831361828,-0.06341181972480003,versicolor
0.8742736538812906,0.25079339290061226,versicolor
1.3584051214406323,0.3313116817908981,versicolor
-0.040258610900594634,-1.0587185465539088,versicolor
0.13079517549786174,-1.562271834209968,versicolor
0.02345268897055189,-1.5724755942167048,versicolor
1.0610946088426152,-0.6338432447349475,versicolor
0.22397877351238035,-0.28777351204320273,versicolor
0.42913911551616074,0.8455822409050787,versicolor
1.0487280512090877,0.5220517968629428,versicolor
1.0445313843962805,-1.3829887191907821,versicolor
0.06958832111642342,-0.21950333464771524,versicolor
0.2834772382875765,-1.329324639069577,versicolor
0.27907777605546197,-1.1200285237424041,versicolor
0.624569791498572,0.02492302925401254,versicolor
0.33653037013143666,-0.9884040176703605,versicolor
-0.362183384619382,-2.0192378732386125,versicolor
0.28858623882315826,-0.8557303199870668,versicolor
0.09136065565450581,-0.18119212582577546,versicolor
0.22771686553470066,-0.3849200809873541,versicolor
0.5763882886534792,-0.15487359721655886,versicolor
-0.44766701902861067,-1.5437920343977565,versicolor
0.2567305888875854,-0.5988517961556697,versicolor
1.8445688677230299,0.8704213123248229,virginica
1.157881613205781,-0.698869862330691,virginica
2.205266791075379,0.5620104770083555,virginica
1.4401506638275405,-0.046987588105806936,virginica
2.7518733356662777,0.8004092010275421,virginica
0.3670176878607259,-1.5615028914765068,virginica
2.3024394446251977,0.4200655796427763,virginica
2.2597773490125004,1.921010376459887,virginica
1.6026786704779317,-0.42170044977261756,virginica
1.8839007017032434,0.4192496506051234,virginica
1.2601150991975092,-1.1622604214064645,virginica
1.4676452010173253,-0.4422715873770831,virginica
1.5900773176145666,0.67624480572332,virginica
1.471431461133319,0.2556218244714703,virginica
2.4263289873157006,2.556661250795493,virginica
1.2637666736398299,-1.7067453803762687,virginica
2.0377163014694055,0.9104674096183109,virginica
0.9779807342494228,-0.5717643248129924,virginica
2.89765149073417,0.4136410595956475,virginica
1.33323217597321,-0.48181121864942966,virginica
1.7007338974912176,1.0139218673227914,virginica
1.9543267058530716,1.0077775961534525,virginica
1.1751036315549335,-0.31639447230979134,virginica
1.8636475533282617,0.5622907258861446,virginica
2.4359537279227044,0.2592844331442802,virginica
1.1141477406864755,-0.2929226233357317,virginica
1.2024733016783922,-0.8113152708396694,virginica
2.7987704475781086,0.8568033294971055,virginica
1.5762559101947546,1.0685811073208074,virginica
1.3462921036270625,0.4224306108525082,virginica
0.92482491654242,0.017223100452283896,virginica
1.8520450517676708,0.6761281744365215,virginica
2.0148104299548764,0.6138856369235748,virginica
1.157881613205781,-0.698869862330691,virginica
1.9981470959523768,1.0491687471841449,virginica
1.5645804830303294,-0.8966868088965267,virginica
1.5211704996278386,0.2690691442779515,virginica
1.3727877895140734,1.0112544185267927,virginica
0.9606560300371286,-0.02433166816939971,virginica
