PC1,Result
618.4878636927638,1-0
142.16102938177482,1-0
4.244258526597605,1-0
-4.2925314854810495,0-1
405.3972544871335,1-0
-1492.8752321129427,1-0
809.0426124138239,0-1
-530.8809254552966,1-0
-334.0679230550386,1-0
-1064.5434811329385,1-0
59.551755681148734,0-1
-376.89018407864023,0-1
-794.2848553016465,0-1
-506.8048827048119,1-0
-8.562507211885077,1-0
-268.20440862335136,1-0
1192.4258312522534,1-0
-248.64051231105395,0-1
932.1297700004898,1-0
-229.6871358649164,1-0
26.79752530637961,1-0
-378.56126360335656,1-0
641.0856463859714,0-1
-122.26796382036127,1-0
-18.267436620672015,1-0
310.1170233568687,1-0
338.10942809876997,1/2-1/2
2235.069337295548,0-1
600.0494365934246,0-1
712.0094188869884,0-1
-791.3293761580753,0-1
1048.1235850419312,1-0
-609.5182863543123,0-1
655.5015186542842,0-1
-104.90346756403642,0-1
-185.2141685563347,0-1
-500.4537824375875,1-0
-1320.9497577305065,1-0
-140.1683648030712,0-1
128.38312572449513,0-1
667.228156246274,1/2-1/2
-1165.5230071097967,0-1
941.4273783245067,0-1
302.2855720271309,1/2-1/2
-363.5370563252195,0-1
938.8483693361763,0-1
514.7102778504736,1/2-1/2
336.109138657921,1-0
-671.8752938530092,1-0
736.3160379762489,0-1
187.60865784015414,1-0
-546.632059721459,0-1
480.60257669321436,1-0
-837.5687731611558,0-1
-152.22744040088355,1/2-1/2
152.6235671447862,1-0
-421.786565325413,1-0
-574.366122916661,0-1
230.40541515178984,0-1
-333.5931380478628,0-1
433.704787053116,0-1
-279.8395108067334,0-1
-252.70704398050657,1-0
203.394995537039,1-0
-1004.4671744222176,1-0
1724.3230761878735,1/2-1/2
121.36347159350862,0-1
-531.0561182779452,1-0
-572.480635618821,0-1
101.23140461100957,1-0
179.2669261278602,1-0
-386.1480406395549,1-0
29.573703066688722,1-0
1400.3583513006256,0-1
-642.3377957951511,1-0
-990.621657680442,0-1
-285.18832842619395,0-1
1340.8277510151333,1-0
-389.5346421525528,0-1
55.62290297619711,1-0
1084.8638543026036,1-0
589.6374166237206,0-1
800.3973440606937,1-0
383.64137048829025,0-1
-1331.2059352782908,0-1
107.57766727805165,1-0
-879.5630638887187,1-0
-486.07923878859765,0-1
544.2558234662274,1-0
176.8934975289394,0-1
571.77885840935,0-1
982.5432566749541,0-1
495.6397652429009,0-1
83.93646554469888,0-1
1171.0362788455172,0-1
1070.7470872650483,1-0
-1356.1564060813855,1-0
-978.4798967213471,0-1
-153.36864520173367,0-1
-515.4003849678138,0-1
-768.2643926528208,1-0
293.085919027149,1/2-1/2
585.9733489718983,0-1
-86.2841114389671,0-1
53.96920708308153,0-1
116.24306585772865,1-0
56.1285162492909,0-1
-1287.9356316164294,1-0
78.25892856712107,0-1
-155.70122574868583,0-1
-729.0643900943651,1-0
1465.4900558168833,0-1
611.5671596021825,1-0
-288.54242324455754,1-0
