PC1,Result
-748.1252501651843,1-0
-1113.432072708827,1-0
497.8720845700286,1-0
388.66348177337477,1-0
1635.3683219083946,1/2-1/2
-588.7412487055008,1-0
-350.79727074513494,0-1
-1144.2688730989955,1-0
-273.60484032498607,1-0
838.9793590725722,0-1
537.0221006887778,0-1
-254.2513348070347,0-1
-477.9334575925718,1-0
234.6257943513956,1/2-1/2
187.78321866409487,0-1
-194.9046812780457,0-1
446.9538107029002,0-1
21.509878192376163,0-1
764.6890418352436,1-0
-712.8134295444383,1-0
445.92254778126426,0-1
466.0697378267978,0-1
-305.7527328440683,0-1
-193.22015711901167,0-1
-27.399210859356117,0-1
438.89209949743554,0-1
258.2380892607366,1-0
111.43358327194528,0-1
182.53826213508137,0-1
681.4855129475809,1-0
515.0937251350088,1-0
336.2411775328119,1-0
-1161.4671961433269,1-0
-703.1348525916592,0-1
450.5672191207218,0-1
-361.3759218305745,0-1
-522.9275738138012,0-1
-1230.7108241817505,1-0
-683.494131357269,1-0
-1494.658389849333,0-1
740.28152860006,0-1
978.8915083185552,1-0
363.93425123535144,0-1
859.9047737252558,0-1
15.759161490550014,0-1
508.2432338241506,1-0
-569.8513259969982,1-0
90.24852042477823,1-0
-1170.5721545632355,0-1
531.9031303685242,1-0
-1338.7192669134404,1-0
173.93237829575673,0-1
818.2322737503914,0-1
-553.4756450905088,1-0
-13.098892437231825,0-1
799.143552358179,1-0
-411.47400954513114,1/2-1/2
-404.48695822225,1-0
422.7284188957842,0-1
-559.310578682615,1-0
-170.79725078540378,0-1
416.41500205003695,0-1
78.1235101711859,0-1
51.042804326853,0-1
59.09911845589613,0-1
-813.3343617433848,1-0
670.3849104600654,0-1
1132.965421082874,1-0
-580.1137992241033,1-0
-333.40394111465775,1-0
-922.5128653136892,1-0
213.33293141649847,1-0
353.62733554468014,0-1
-536.883902915054,1-0
-977.8145528152991,0-1
629.5221416115915,1-0
263.4145341023536,1-0
272.70718059008095,0-1
863.3143255096061,0-1
-554.0102386374747,1-0
-264.8104885920261,1-0
279.04369460689895,0-1
-23.58309195578795,0-1
447.06136777744086,1-0
301.47909618567746,0-1
-690.3898168348728,0-1
-557.0418871134293,0-1
346.5863361211991,0-1
-826.01360974411,1-0
78.16440355037776,0-1
329.8474827940681,1-0
1051.4552664015696,1-0
-252.69979891203866,1-0
642.6525483571904,1-0
-1095.7585974080225,0-1
954.9993343430792,1-0
-318.52142524816463,0-1
78.64023406017168,0-1
496.1909399320389,0-1
767.4482258768612,1-0
-188.42640147233396,0-1
428.3217163194704,0-1
364.40818842587623,0-1
-278.74659135326146,0-1
124.87418320058259,0-1
217.21323309727086,1-0
-25.863402830855648,0-1
-392.41701502173555,1-0
-611.3700292279573,0-1
234.17145057479047,0-1
311.111724078768,0-1
-211.19203673364154,0-1
-324.91198347905356,1-0
326.41765388345175,0-1
664.004417342449,1-0
993.4266077535394,0-1
-167.7592558438805,1-0
399.12417154433933,1-0
-872.8017739680427,0-1
-375.69734253200386,1-0
-955.45152847134,1-0
-122.82745174419688,1-0
-318.5311738983887,0-1
-563.837797397588,0-1
223.55200768265604,1-0
883.4790687500695,1/2-1/2
-413.2967948085161,0-1
-475.4503355866509,1-0
823.4208973741302,1-0
-72.45140640541058,0-1
383.034546606224,0-1
-70.88788395523534,0-1
937.1918760618664,1-0
-1028.0485449521696,0-1
-1175.1403908935076,1-0
130.72647776067834,0-1
-179.97966705350336,0-1
24.423661467327747,1-0
214.99611028303752,0-1
-457.2310577471467,1-0
-940.3758766743592,0-1
-1021.6099443870912,1-0
842.5501730188739,0-1
83.9006527788797,0-1
336.1838499111668,1-0
-87.7526500412664,1-0
560.4010749336608,0-1
1279.0305252397097,0-1
343.7472867631045,1-0
-1085.1825741404468,0-1
9.463783866113317,1-0
64.2998020846735,1-0
163.0278278970054,1-0
286.0138483245587,1-0
308.4646159795607,1-0
597.8006830238437,0-1
-595.7034283151243,1-0
-72.5061569954396,0-1
283.0887340841382,0-1
-631.2776233240588,0-1
225.33467939266575,0-1
399.20299135819823,1-0
52.197889002151896,0-1
960.405163121135,0-1
-1163.1210897224091,1-0
389.897386262533,1-0
696.6085007027932,1-0
295.212625385253,1-0
1020.8760503958943,0-1
1297.500413531066,0-1
-1004.3567973028714,0-1
35.35035964800272,1-0
299.7430313943287,0-1
616.9078335502754,0-1
108.26596145545227,1-0
160.43072571135372,1-0
421.70175056114067,1-0
1351.9202324948933,1-0
199.28193039878352,0-1
167.15433766957858,0-1
-256.17496888912,0-1
-283.84404681768956,0-1
-108.36028185675877,0-1
-741.1594480213271,0-1
-379.09038662404146,0-1
-172.43538837535334,1-0
-430.43295263102027,1-0
-1349.1031770895345,1/2-1/2
257.0395341746298,1-0
-318.54719556432246,0-1
-912.5573762392987,0-1
-131.46649786786566,0-1
157.8167626919053,1-0
806.1951029213128,0-1
104.68090038540413,0-1
-808.6591786010586,0-1
355.62988009507035,1-0
582.7336609246095,0-1
246.85719194080366,0-1
-122.17956491960831,1-0
392.1104739660127,0-1
431.488319828592,1-0
31.261120720387225,0-1
-25.800604682930498,0-1
464.83712185344666,0-1
-607.2035020154808,1-0
-1101.5176046809347,0-1
852.8963036600198,1-0
-279.7702700797686,0-1
-92.73892589692014,1-0
-434.0882999306514,0-1
302.2223839662961,1-0
-234.8701701852915,1-0
570.0609797390307,0-1
693.1995083946817,1-0
1043.3710909511324,0-1
1076.32492249904,0-1
488.57904816939254,1-0
306.6549815510557,1-0
-1418.3469012414291,1-0
-643.5191141493765,0-1
-278.7153505108231,0-1
374.9933782038256,1-0
-997.523859186945,1-0
416.43005166321154,0-1
552.6860284565241,1-0
-239.96611678433328,1-0
1557.688239454967,0-1
89.09207378381143,0-1
854.1297955726582,0-1
236.56850769838456,1-0
-796.5801650036415,1-0
-1203.6013810767354,1-0
664.2314672604621,1/2-1/2
33.044108893447174,1-0
-513.5433919174666,1/2-1/2
444.21876933497197,1-0
796.8599580755372,1-0
156.56562147086606,0-1
-779.2527473653322,1-0
236.26378504162722,0-1
106.57394921476089,0-1
-67.24936081096575,1-0
542.5281453594362,0-1
718.9026742326955,1-0
287.66769111739313,0-1
764.6213099736651,0-1
-93.23607903559787,1-0
675.6799495422547,1-0
1282.1267971920247,0-1
1374.1978530052606,0-1
-853.0681326957658,1-0
-1014.8719946506758,1-0
324.0630216680479,1-0
-880.7886778067912,0-1
-287.33771937884876,0-1
242.57664241113525,0-1
-422.52163598480547,1-0
-127.41977996191008,1-0
1299.8993186467064,0-1
520.4680927210488,1-0
-595.6616363330336,1-0
