PC1,Result
827.045879770611,0-1
71.7431866169004,0-1
-450.20423199755214,1-0
90.8243238139853,1-0
1027.838789481756,0-1
-533.093284119207,0-1
85.17496462085,1-0
85.16178566333292,1/2-1/2
-361.87096130040436,0-1
-68.58294438009943,1-0
455.6230521663888,1-0
-245.22179401632957,0-1
-352.58740787319175,1-0
-262.4855656900613,1-0
-117.60719736511192,1-0
-420.14060052714467,0-1
-643.5147852391847,0-1
415.8548077502437,1-0
1818.6560667905783,0-1
-453.70507617731937,1-0
-142.98356528691374,0-1
-52.88131052726385,0-1
-167.89161118181983,0-1
-247.49702427802504,1-0
473.59332680216176,0-1
-488.30390047073706,0-1
507.86243702109095,1-0
-249.15497563147255,0-1
-828.8301214073722,0-1
604.5922417341999,0-1
-325.49986953691086,0-1
1320.1040058772137,0-1
-123.9157766106764,0-1
705.755420668123,1-0
215.61477382056455,1-0
184.29742409750133,0-1
131.76610470325977,0-1
-245.2409521901177,0-1
525.0714581047937,1-0
-798.1556513453843,0-1
1198.5052242473462,0-1
-39.68292890689554,1-0
-104.91795770097269,0-1
1106.7827242193375,1-0
952.9144426306771,1-0
-244.04519448520477,1-0
-435.6739701627498,1-0
575.2100719492446,0-1
-136.02848384604022,0-1
-130.8826242571513,1-0
-283.83726511198984,0-1
-714.4980724805541,1-0
-870.4721095793668,0-1
-825.5281266975626,1-0
983.9099744057944,1-0
-867.0444224602352,1-0
-143.04313081351393,0-1
709.1309115652293,0-1
499.68461249319853,0-1
167.07768231081536,0-1
291.75372008729437,0-1
800.3429325973252,0-1
642.6899887654781,1/2-1/2
256.69527917695814,0-1
246.70218013094927,1-0
788.868798776457,0-1
-470.4361249597441,1-0
-619.9177829562082,1-0
741.6094720795822,0-1
950.0362517719673,1-0
-219.15688890393722,1-0
-761.3618012334091,1-0
1082.752751574887,0-1
-117.60590884930343,1-0
492.5612668350941,0-1
211.9647274838835,1-0
334.58893971883435,1-0
601.0997615753772,1-0
546.261262438672,1-0
216.70601484532017,1-0
-117.76427751659094,1-0
-744.1071960700515,1-0
-681.7120191234972,1-0
32.05818703827663,1-0
-378.51093803698996,1-0
1067.8560620345074,1/2-1/2
-492.9563763549004,0-1
476.55965088482344,1-0
-1468.58718905762,1-0
-214.7407990114907,0-1
-414.90393456921765,0-1
-563.945597485319,1-0
-328.5436967949863,1-0
-1230.6730165241656,1-0
-618.0673340573962,0-1
209.73778256956575,1-0
-245.81612265322565,0-1
377.8460417595679,1-0
644.9685250983598,0-1
257.3944862842832,1-0
353.8185228380162,0-1
401.9589881057127,0-1
1693.0910115213205,1-0
-468.76110643774473,0-1
-306.21227601112787,1-0
579.1627508648362,0-1
-663.1416265991265,0-1
-127.97756679341728,0-1
-54.575583336521504,1-0
-226.15262071081315,1-0
-739.2003910863309,1-0
273.71050874046296,0-1
-287.3523056292561,1-0
-787.987386671974,0-1
-967.4321007183428,0-1
-1425.469489737327,1-0
-30.449141569810763,0-1
1765.241104316368,1-0
821.87830763993,0-1
422.74242300634023,0-1
-117.05859970758956,1-0
198.16871115543518,1-0
-1009.0877765378445,0-1
-1011.2657578514629,0-1
248.05992903738252,1/2-1/2
835.826153943156,1-0
495.62615104525366,1-0
644.5119715394353,0-1
1514.5082561357654,0-1
693.5838769457282,0-1
10.453983845227413,0-1
270.24902641088966,0-1
596.1083543201034,0-1
-666.730406316879,1-0
-884.3145124768994,0-1
-410.349193659511,1-0
-113.43366809735699,1-0
-33.85273680150112,0-1
-105.40118017895338,0-1
-375.58961589413275,1-0
324.78247777900106,0-1
765.885676406835,0-1
-411.4496973081118,0-1
66.69289754737338,0-1
-1034.9462253215388,0-1
213.90963340860435,1-0
267.44749091094263,0-1
-108.91887117769465,1-0
918.8110930472212,1-0
902.6572345456539,1-0
-18.314699129043674,1-0
-1030.3834595175472,1-0
590.7493020240395,0-1
101.53936534811737,1-0
584.4519802940858,1-0
1001.9154288812888,1-0
638.1502240190875,0-1
-110.15148715104488,0-1
-685.6053528620669,1-0
-70.7666392331871,0-1
-579.4362765359342,1-0
-850.2673488989994,1-0
381.92626107652814,1/2-1/2
-413.3587678034014,1-0
-502.26254092680483,1-0
-1144.7320614639004,0-1
722.509397058288,0-1
599.3621144687827,1-0
-273.38316481978336,0-1
169.80997708379755,0-1
747.3714181743817,0-1
449.2614968729822,1-0
269.20655675989155,0-1
-165.5085581687822,0-1
-375.61149799925533,0-1
-210.30083531191758,0-1
-652.7829499265627,0-1
-1068.346567978709,0-1
1001.3447568917027,1-0
477.2058366170836,1-0
770.923373190331,1-0
-987.0799709077307,1-0
337.10763147738453,1/2-1/2
-127.32574097154657,0-1
-113.71223598407369,0-1
172.2542967157633,1-0
-439.73201903417566,0-1
615.6361721897802,1-0
-90.82090924083377,1/2-1/2
466.2814724548348,1-0
-304.1233491879725,1-0
-851.4757995350492,0-1
959.6485041560582,1-0
-851.5477134071007,1-0
-1085.8471382206783,1-0
897.3508644979938,1-0
411.21166793978455,0-1
754.2981522674827,1-0
702.2258165640624,1-0
1204.4290880938074,0-1
58.95781695716096,1-0
-753.3272223097692,1-0
1064.142731523522,0-1
1417.7212933643418,1/2-1/2
-14.850639767853409,1-0
301.5782892392731,1-0
1232.1309383938128,1-0
121.3997703857076,0-1
-413.7932696938733,0-1
542.3039154862286,0-1
198.15098839717348,1-0
215.4257237870779,1-0
-1175.1671559260353,0-1
-676.4879218605997,0-1
516.4299818492286,1-0
-30.932923524030684,0-1
904.2516587116065,1-0
-506.8025713499969,0-1
119.5795848175494,0-1
450.5708416549551,0-1
266.84961318967225,0-1
-437.481513586019,0-1
499.5808475162221,1-0
913.5897931655181,1/2-1/2
331.58821562226876,1-0
-78.87517770689237,1-0
-789.6625013074436,1-0
940.6862042127354,1-0
-649.3572295765598,0-1
-70.39678348268808,0-1
-125.59830587794431,0-1
-1249.711485799871,1-0
