Componente 1,species
-2.6841256259695383,setosa
-2.7141416872943243,setosa
-2.888990569059296,setosa
-2.745342855641408,setosa
-2.7287165365545323,setosa
-2.2808596328444968,setosa
-2.820537750740608,setosa
-2.6261449731466335,setosa
-2.8863827317805497,setosa
-2.6727557978209533,setosa
1.284825688858347,versicolor
0.9324885323123162,versicolor
1.46430232199139,versicolor
0.18331771995837443,versicolor
1.0881032577116647,versicolor
0.641669084258079,versicolor
1.0950606626324442,versicolor
-0.7491226698296511,versicolor
1.0441318260534338,versicolor
-0.008745404082892705,versicolor
2.531192727803628,virginica
1.415235876703905,virginica
2.6166760159956866,virginica
1.9715310530434351,virginica
2.350005920044639,virginica
3.397038736053254,virginica
0.5212322439097798,virginica
2.932587068993687,virginica
2.3212288165733774,virginica
2.9167509667860667,virginica
